DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V03_0040,"Safety, Pennsylvania Committee of",MINUTES OF THE PENNSYLVANIA COMMITTEE OF SAFETY [Philadelphia] Dec'r 9. Upo,Pennsylvania Committee of Safety,PENNSYLVANIA COMMITTEE OF SAFETY,title,/TaggedPDF-doc/doc[40]/title/aut
NDAR_V03_0042,"Jr., J. H. Norton,","J. H. NORTON, JR. TO J. H. NORTON, SR. [Extract]","J. H. Norton, Jr.","J. H. NORTON, JR.",title,/TaggedPDF-doc/doc[42]/title/aut
NDAR_V03_0043,"Page, John",JOHN PAGE TO RICHARD HENRY LEE Dear Sir,John Page,JOHN PAGE,title,/TaggedPDF-doc/doc[43]/title/aut
NDAR_V03_0044,"Lee, Thomas Ludwell",THOMAS LUDWELL LEE TO RICHARD HENRY LEE [Extract],Thomas Ludwell Lee,THOMAS LUDWELL LEE,title,/TaggedPDF-doc/doc[44]/title/aut
NDAR_V03_0045,"Squire, Matthew","JOURNAL OF H.M. SLOOP OTTER, CAPTAIN MATTHEW SQUIRE Decemr 1775 Elizabeth River [abre",Matthew Squire,MATTHEW SQUIRE,title,/TaggedPDF-doc/doc[45]/title/aut
NDAR_V03_0046,"Woodford, William",COLONEL WILLIAM WOODFORD TO EDMUND PENDLETON [Extract],William Woodford,WILLIAM WOODFORD,title,/TaggedPDF-doc/doc[46]/title/aut
NDAR_V03_0047,"Squire, Matthew","EXCHANGE OF LETTERS BETWEEN CAPTAIN MATTHEW SQUIRE , R.N., AND LORD DUNMORE Captain S",Matthew Squire,MATTHEW SQUIRE,title,/TaggedPDF-doc/doc[47]/title/aut
NDAR_V03_0048,"Otter, A Midshipman on Board h.m. Sloop",LETTER FROM A MIDSHIPMAN ON BOARD H.M. SLOOP OTTER [Extract] Dec. 9 Our,A Midshipman on Board h.m. Sloop Otter,A MIDSHIPMAN ON BOARD H.M. SLOOP OTTER,title,/TaggedPDF-doc/doc[48]/title/aut
NDAR_V03_0049,"Safety, South Carolina Council of",MINUTES OF THE SOUTH CAROLINA COUNCIL OF SAFETY In the Council of Safety [Charles,South Carolina Council of Safety,SOUTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[49]/title/aut
NDAR_V03_0050,"Mackenzie, Thomas","JOURNAL OF H.M. SLOOP HUNTER, CAPTAIN THOMAS MACKENZIE Decembr 1775 Remarks [at Quebec]",Thomas Mackenzie,THOMAS MACKENZIE,title,/TaggedPDF-doc/doc[50]/title/aut
NDAR_V03_0051,"Perkins, Simeon","DIARY OF SIMEON PERKINS , LIVERPOOL, NOVA SCOTIA Sunday, D",Simeon Perkins,SIMEON PERKINS,title,/TaggedPDF-doc/doc[51]/title/aut
NDAR_V03_0052,"Hichborn, Benjamin",BENJAMIN HICHBORN TO JOHN ADAMS [Extract] Lex,Benjamin Hichborn,BENJAMIN HICHBORN,title,/TaggedPDF-doc/doc[52]/title/aut
NDAR_V03_0053,"Moylan, Stephen",STEPHEN MOYLAN TO WILLIAM BARTLETT Sir Cam,Stephen Moylan,STEPHEN MOYLAN,title,/TaggedPDF-doc/doc[53]/title/aut
NDAR_V03_0054,"Moylan, Stephen",STEPHEN MOYLAN TO WILLIAM BARTLETT Sir [Ca,Stephen Moylan,STEPHEN MOYLAN,title,/TaggedPDF-doc/doc[54]/title/aut
NDAR_V03_0055,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES [Boston] 10 [December] Toda,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[55]/title/aut
NDAR_V03_0056,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN EDWARD LE CRAS, R.N., HALIFA",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[56]/title/aut
NDAR_V03_0057,"Howe, Tyringham","JOURNAL OF H.M.S. GLASGOW, CAPTAIN TYRINGHAM HOWE Decembr 1775 Sunday 10 Moor'd at",Tyringham Howe,TYRINGHAM HOWE,title,/TaggedPDF-doc/doc[57]/title/aut
NDAR_V03_0058,"Wallace, James","JOURNAL OF H.M.S. ROSE, CAPTAIN JAMES WALLACE December 1775 Sunday 10 Moor'd In",James Wallace,JAMES WALLACE,title,/TaggedPDF-doc/doc[58]/title/aut
NDAR_V03_0059,"Ayscough, James","JOURNAL OF H.M. SLOOP SWAN, CAPTAIN JAMES AYSCOUGH [December 1775] Sundy 10th Moor'd",James Ayscough,JAMES AYSCOUGH,title,/TaggedPDF-doc/doc[59]/title/aut
NDAR_V03_0060,"Graves, Samuel","JOURNAL OF H.M. SLOOP VIPER, CAPTAIN SAMUEL GRAVES Decr 1775 [Sandy Hook] No 25""00 W",Samuel Graves,SAMUEL GRAVES,title,/TaggedPDF-doc/doc[60]/title/aut
NDAR_V03_0061,"Jefferson, Thomas",THOMAS JEFFERSON TO JOHN PAGE [Extract] [Phi,Thomas Jefferson,THOMAS JEFFERSON,title,/TaggedPDF-doc/doc[61]/title/aut
NDAR_V03_0062,"Woodford, William",COLONEL WILLIAM WOODFORD TO EDMUND PENDLETON [Extract],William Woodford,WILLIAM WOODFORD,title,/TaggedPDF-doc/doc[62]/title/aut
NDAR_V03_0063,"Montagu, James","RNAL OF H.M. SLOOP KINGSFISHER, CAPTAIN JAMES MONTAGU Decr 1775 Moored in Elizabeth Riv",James Montagu,JAMES MONTAGU,title,/TaggedPDF-doc/doc[63]/title/aut
NDAR_V03_0064,"Woodford, William",COLONEL WILLIAM WOODFORD TO EDMUND PENDLETON [Extract],William Woodford,WILLIAM WOODFORD,title,/TaggedPDF-doc/doc[64]/title/aut
NDAR_V03_0065,"Safety, South Carolina Council of",MINUTES OF THE SOUTH CAROLINA COUNCIL OF SAFETY In the Council of Safety [Charles,South Carolina Council of Safety,SOUTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[65]/title/aut
NDAR_V03_0066,"Graves, John","H.M. SCHOONER ST. LAWRENCE, LIEUTENANT JOHN GRAVES Decbr 1775 Sunday 10 in St Johns",John Graves,JOHN GRAVES,title,/TaggedPDF-doc/doc[66]/title/aut
NDAR_V03_0067,"Gayton, Rear Admiral Clark",REAR ADMIRAL CLARK GAYTON TO PHILIP STEPHENS [Extract],Rear Admiral Clark Gayton,REAR ADMIRAL CLARK GAYTON,title,/TaggedPDF-doc/doc[67]/title/aut
NDAR_V03_0068,"Bartlett, William",WILLIAM BARTLETT TO GEORGE WASHINGTON Sir Be,William Bartlett,WILLIAM BARTLETT,title,/TaggedPDF-doc/doc[68]/title/aut
NDAR_V03_0069,"Correspondence, Beverly Committee of",BEVERLY COMMITTEE OF CORRESPONDENCE TO GEORGE WASHINGTON Beverly Dece,Beverly Committee of Correspondence,BEVERLY COMMITTEE OF CORRESPONDENCE,title,/TaggedPDF-doc/doc[69]/title/aut
NDAR_V03_0070,"Bartlett, William",WILLIAM BARTLETT TO GEORGE WASHINGTON Sir Be,William Bartlett,WILLIAM BARTLETT,title,/TaggedPDF-doc/doc[70]/title/aut
NDAR_V03_0071,"Washington, George",GEORGE WASHINGTON TO JOHN HANCOCK [Extract] C,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/doc[71]/title/aut
NDAR_V03_0075,"Warren, James",JAMES WARREN TO JOHN ADAMS [Extract] Wat,James Warren,JAMES WARREN,title,/TaggedPDF-doc/doc[75]/title/aut
NDAR_V03_0076,"Representatives, Massachusetts House of","JOURNAL OF THE MASSACHUSETTS HOUSE OF REPRESENTATIVES [Watertown] Monday, December 11,",Massachusetts House of Representatives,MASSACHUSETTS HOUSE OF REPRESENTATIVES,title,/TaggedPDF-doc/doc[76]/title/aut
NDAR_V03_0078,"Brown, Samuel",RECEIPT OF SAMUEL BROWN AND OTHERS TO WILLIAM WATSON Plim,Samuel Brown,SAMUEL BROWN,title,/TaggedPDF-doc/doc[78]/title/aut[1]
NDAR_V03_0078,Others,RECEIPT OF SAMUEL BROWN AND OTHERS TO WILLIAM WATSON Plimouth Decr 1,Others,OTHERS,title,/TaggedPDF-doc/doc[78]/title/aut[2]
NDAR_V03_0079,"Falmouth, Selectmen and Committees of",SELECTMEN AND COMMITTEES OF FALMOUTH TO THE MASSACHUSETTS GENERAL COURT,Selectmen and Committees of Falmouth,SELECTMEN AND COMMITTEES OF FALMOUTH,title,/TaggedPDF-doc/doc[79]/title/aut
NDAR_V03_0080,"Brown, Nicholas",NICHOLAS BROWN TO JOHN BROWN Dear Brother,Nicholas Brown,NICHOLAS BROWN,title,/TaggedPDF-doc/doc[80]/title/aut
NDAR_V03_0081,"Cooke, Nicholas",GOVERNOR NICHOLAS COOKE TO GEORGE WASHINGTON Sir Pr,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/doc[81]/title/aut
NDAR_V03_0082,"Stiles, Ezra","DIARY OF DR. EZRA STILES [Newport, December] 11. Abo",Ezra Stiles,EZRA STILES,title,/TaggedPDF-doc/doc[82]/title/aut
NDAR_V03_0084,"Davis, Edward",EDWARD DAVIS TO THE MARYLAND COUNCIL OF SAFETY,Edward Davis,EDWARD DAVIS,title,/TaggedPDF-doc/doc[84]/title/aut
NDAR_V03_0085,"Congress, Continental","JOURNAL OF THE CONTINENTAL CONGRESS [Philadelphia] Monday, December 1",Continental Congress,CONTINENTAL CONGRESS,title,/TaggedPDF-doc/doc[85]/title/aut
NDAR_V03_0086,"Safety, Pennsylvania Committee of",MINUTES OF THE PENNSYLVANIA COMMITTEE OF SAFETY [Philadelphia] December 11th.,Pennsylvania Committee of Safety,PENNSYLVANIA COMMITTEE OF SAFETY,title,/TaggedPDF-doc/doc[86]/title/aut
NDAR_V03_0087,"Committee, Baltimore",MINUTES OF THE BALTIMORE COMMITTEE At a Meeting of the Committee Mon,Baltimore Committee,BALTIMORE COMMITTEE,title,/TaggedPDF-doc/doc[87]/title/aut
NDAR_V03_0088,"Convention, Virginia","JOURNAL OF THE VIRGINIA CONVENTION [Williamsburg] Monday, December 1",Virginia Convention,VIRGINIA CONVENTION,title,/TaggedPDF-doc/doc[88]/title/aut
NDAR_V03_0089,"Safety, South Carolina Council of",MINUTES OF THE SOUTH CAROLINA COUNCIL OF SAFETY In the Council of Safety [Charles,South Carolina Council of Safety,SOUTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[89]/title/aut
NDAR_V03_0090,"Safety, New Hampshire Committee of",MINUTES OF THE NEW HAMPSHIRE COMMITTEE OF SAFETY [Portsmouth] 1775 Dec. 12.,New Hampshire Committee of Safety,NEW HAMPSHIRE COMMITTEE OF SAFETY,title,/TaggedPDF-doc/doc[90]/title/aut
NDAR_V03_0091,"Harrison, Robert Hanson",MEMORANDUM OF A LETTER FROM ROBERT HANSON HARRISON TO DR. ELEAZER WHEELOCK Cambridge,Robert Hanson Harrison,ROBERT HANSON HARRISON,title,/TaggedPDF-doc/doc[91]/title/aut
NDAR_V03_0092,"Pickering, Timothy",TIMOTHY PICKERING TO THE MASSACHUSETTS BAY COUNCIL,Timothy Pickering,TIMOTHY PICKERING,title,/TaggedPDF-doc/doc[92]/title/aut
NDAR_V03_0093,"Council, Massachusetts",EXECUTIVE RECORDS OF THE MASSACHUSETTS COUNCIL [Watertown] Tuesday December 12th,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/doc[93]/title/aut
NDAR_V03_0094,"Graves, Vice Admiral","VICE ADMIRAL GRAVES TO COMMODORE MARRIOT ARBUTHNOT, HALIFAX",Vice Admiral Graves,VICE ADMIRAL GRAVES,title,/TaggedPDF-doc/doc[94]/title/aut
NDAR_V03_0095,"Martindale, Sion","INTELLIGENCE RECEIVED FROM SION MARTINDALE [H.M.S. Fowey, December 12, 1775]",Sion Martindale,SION MARTINDALE,title,/TaggedPDF-doc/doc[95]/title/aut
NDAR_V03_0096,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES [Boston] 1775 Decr 12 By th,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[96]/title/aut
NDAR_V03_0097,"Freeman, Nathaniel","COLONEL NATHANIEL FREEMAN TO GEORGE WASHINGTON Sandwich, De",Nathaniel Freeman,NATHANIEL FREEMAN,title,/TaggedPDF-doc/doc[97]/title/aut
NDAR_V03_0098,"Otis, Joseph","COLONEL JOSEPH OTIS TO GEORGE WASHINGTON Barnstable,",Joseph Otis,JOSEPH OTIS,title,/TaggedPDF-doc/doc[98]/title/aut
NDAR_V03_0099,"Cooke, Nicholas",GOVERNOR NICHOLAS COOKE TO THE RHODE ISLAND DELEGATES IN THE CO,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/doc[99]/title/aut
NDAR_V03_0100,"Stiles, Ezra",DIARY OF DR. EZRA STILES [Newport] Decr 12. People r,Ezra Stiles,EZRA STILES,title,/TaggedPDF-doc/doc[100]/title/aut
NDAR_V03_0101,"Congress, New York Provincial","JOURNAL OF THE NEW YORK PROVINCIAL CONGRESS [New York] Die Martis, 10 HO.A.M.",New York Provincial Congress,NEW YORK PROVINCIAL CONGRESS,title,/TaggedPDF-doc/doc[101]/title/aut
NDAR_V03_0102,"Congress, Continental","JOURNAL OF THE CONTINENTAL CONGRESS [Philadelphia] Tuesday, December",Continental Congress,CONTINENTAL CONGRESS,title,/TaggedPDF-doc/doc[102]/title/aut
NDAR_V03_0104,"Franklin, Benjamin",BENJAMIN FRANKLIN TO CHARLES WILLIAM FREDERICK DUMAS,Benjamin Franklin,BENJAMIN FRANKLIN,title,/TaggedPDF-doc/doc[104]/title/aut
NDAR_V03_0105,"Lee, Francis Lightfoot","FRANCIS LIGHTFOOT LEE TO LANDON CARTER my dear Colonel,",Francis Lightfoot Lee,FRANCIS LIGHTFOOT LEE,title,/TaggedPDF-doc/doc[105]/title/aut
NDAR_V03_0106,"Lee, Francis Lightfoot",FRANCIS LIGHTFOOT LEE TO A FRIEND IN ENGLAND [Philadelp,Francis Lightfoot Lee,FRANCIS LIGHTFOOT LEE,title,/TaggedPDF-doc/doc[106]/title/aut
NDAR_V03_0107,"Hewes, Joseph",JOSEPH HEWES TO CAPTAIN EMPEROR MOSELY Sir,Joseph Hewes,JOSEPH HEWES,title,/TaggedPDF-doc/doc[107]/title/aut
NDAR_V03_0108,"Tryon, William",GOVERNOR WILLIAM TRYON 'S INTELLIGENCE FROM PHILADELPHIA,William Tryon,WILLIAM TRYON,title,/TaggedPDF-doc/doc[108]/title/aut
NDAR_V03_0109,"Dougherty, Henry",HENRY DOUGHERTY AND OTHERS TO THE PENNSYLVANIA COMMITTE,Henry Dougherty,HENRY DOUGHERTY,title,/TaggedPDF-doc/doc[109]/title/aut[1]
NDAR_V03_0109,Others,HENRY DOUGHERTY AND OTHERS TO THE PENNSYLVANIA COMMITTEE OF SAFETY,Others,OTHERS,title,/TaggedPDF-doc/doc[109]/title/aut[2]
NDAR_V03_0110,"Convention, Maryland","JOURNAL OF THE MARYLAND CONVENTION [Annapolis Tuesday, December 12,",Maryland Convention,MARYLAND CONVENTION,title,/TaggedPDF-doc/doc[110]/title/aut
NDAR_V03_0111,"Convention, Virginia","JOURNAL OF THE VIRGINIA CONVENTION [Williamsburg] Tuesday, December",Virginia Convention,VIRGINIA CONVENTION,title,/TaggedPDF-doc/doc[111]/title/aut
NDAR_V03_0112,"Woodford, William",COLONEL WILLIAM WOODFORD TO EDMUND PENDLETON [Extract],William Woodford,WILLIAM WOODFORD,title,/TaggedPDF-doc/doc[112]/title/aut
NDAR_V03_0113,"Safety, South Carolina Council of",MINUTES OF THE SOUTH CAROLINA COUNCIL OF SAFETY In the Council of Safety [Charles,South Carolina Council of Safety,SOUTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[113]/title/aut
NDAR_V03_0114,"Safety, New Hampshire Committee of",MINUTES OF THE NEW HAMPSHIRE COMMITTEE OF SAFETY [Portsmouth] 13 [December].,New Hampshire Committee of Safety,NEW HAMPSHIRE COMMITTEE OF SAFETY,title,/TaggedPDF-doc/doc[114]/title/aut
NDAR_V03_0115,"Ellis, Alexander","H.M. SCHOONER HINCHINBROOK, LIEUTENANT ALEXANDER ELLIS Decr 75 Wednesdy 13 Cape Ann N E.",Alexander Ellis,ALEXANDER ELLIS,title,/TaggedPDF-doc/doc[115]/title/aut
NDAR_V03_0116,"Callbeck, Phillip",PHILLIP CALLBECK TO THE SALEM COMMITTEE OF SAFETY,Phillip Callbeck,PHILLIP CALLBECK,title,/TaggedPDF-doc/doc[116]/title/aut
NDAR_V03_0117,"Heath, General William (Major)",MEMOIRS OF MAJOR GENERAL WILLIAM HEATH [Cambridge] 13th [December],Major General William Heath,MAJOR GENERAL WILLIAM HEATH,title,/TaggedPDF-doc/doc[117]/title/aut
NDAR_V03_0118,"Moylan, Stephen",STEPHEN MOYLAN TO WILLIAM WATSON Sir Cambr,Stephen Moylan,STEPHEN MOYLAN,title,/TaggedPDF-doc/doc[118]/title/aut
NDAR_V03_0119,"Hall, Ebenezer",EBENEZER HALL TO MARK ALEXANDER Sir Medfo,Ebenezer Hall,EBENEZER HALL,title,/TaggedPDF-doc/doc[119]/title/aut
NDAR_V03_0120,"Howe, General William (Major)",MAJOR GENERAL WILLIAM HOWE TO LORD DARTMOUTH [Extract],Major General William Howe,MAJOR GENERAL WILLIAM HOWE,title,/TaggedPDF-doc/doc[120]/title/aut
NDAR_V03_0121,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO MAJOR GENERAL WILLIAM HOWE Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[121]/title/aut
NDAR_V03_0122,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN ANDREW SNAPE HAMOND, H.M.S.",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[122]/title/aut
NDAR_V03_0123,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO GOVERNOR FRANCIS LEGGE Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/doc[123]/title/aut
NDAR_V03_0126,"Cooke, Nicholas","GOVERNOR NICHOLAS COOKE TO THE SHERIFF OF HAMPSHIRE COUNTY, MAS",Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/doc[126]/title/aut
NDAR_V03_0127,"Stiles, Ezra","DIARY OF DR. EZRA STILES [Newport, December] 13. Tow",Ezra Stiles,EZRA STILES,title,/TaggedPDF-doc/doc[127]/title/aut
NDAR_V03_0128,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. TO THOMAS & ISAAC WHARTON, PHILADELPHIA","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/doc[128]/title/aut
NDAR_V03_0129,"Babcock, Henry",HENRY BABCOCK TO GURDON SALTONSTALL [Extract],Henry Babcock,HENRY BABCOCK,title,/TaggedPDF-doc/doc[129]/title/aut
NDAR_V03_0130,"Hall, Giles (Captain)",CAPTAIN GILES HALL TO GOVERNOR JONATHAN TRUMBULL Agr,Captain Giles Hall,CAPTAIN GILES HALL,title,/TaggedPDF-doc/doc[130]/title/aut
