DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V03_0010,Kingston Packet (Brig),"ashington Papers, LC. 2. The brig KINGSTON PACKET .",Kingston Packet,Kingston Packet,note,/TaggedPDF-doc/doc[10]/note/ship
NDAR_V03_0011,Preston,"RIOT ARBUTHNOT, HALIFAX Sir PRESTON Boston Decr 8, 17752 By",Preston,Preston,dl,/TaggedPDF-doc/doc[11]/dl/ship
NDAR_V03_0011,Fowey,"Boston Decr 8, 17752 By the FOWEY , who arrived with the Francis Transport",Fowey,Fowey,p,/TaggedPDF-doc/doc[11]/docBody/p[1]/ship[1]
NDAR_V03_0011,Francis (Transport),"By the Fowey, who arrived with the FRANCIS Transport the 26 Ulto, I received your",Francis,Francis,p,/TaggedPDF-doc/doc[11]/docBody/p[1]/ship[2]
NDAR_V03_0011,Hinchinbrook,"Narrative of Admiral Graves reads: ""The HINCHINBROOK sailed on a Cruize. And the Cerberus wa",Hinchinbrook,Hinchinbrook,note,/TaggedPDF-doc/doc[11]/note/ship[1]
NDAR_V03_0011,Cerberus,inchinbrook sailed on a Cruize. And the CERBERUS was ordered to take the Whitby Transpor,Cerberus,Cerberus,note,/TaggedPDF-doc/doc[11]/note/ship[2]
NDAR_V03_0011,Whitby (Transport),"nd the Cerberus was ordered to take the WHITBY Transport under her Convoy to Halifax,",Whitby,Whitby,note,/TaggedPDF-doc/doc[11]/note/ship[3]
NDAR_V03_0012,Preston,"JOURNAL OF H.M.S. PRESTON , CAPTAIN JOHN ROBINSON December [",Preston,PRESTON,title,/TaggedPDF-doc/doc[12]/title/ship
NDAR_V03_0012,Fowey (Ship),rbour. Arrived here his Majs Ship FOWEY with an armed Brig belonging to the Reb,Fowey,Fowey,p2,/TaggedPDF-doc/doc[12]/docBody/p2/ship
NDAR_V03_0012,Washington,"1. PRO, Admiralty 51/720. 2. WASHINGTON 's armed brig",Washington,Washington,note,/TaggedPDF-doc/doc[12]/note/ship
NDAR_V03_0013,Washington (Brig),ES'S ORDER FOR SURVEY OF THE ARMED BRIG WASHINGTON (Copy) You are hereby requi,Washington,WASHINGTON,title,/TaggedPDF-doc/doc[13]/title/ship
NDAR_V03_0013,Washington (Brig),h you and forthwith repair on board the WASHINGTON Brig and having carefully Examined into,Washington,Washington,p,/TaggedPDF-doc/doc[13]/docBody/p/ship
NDAR_V03_0013,Preston (Ship),der by hand on board His Majesty's Ship PRESTON at Boston the 8th of Decembeer 1775.,Preston,Preston,p3,/TaggedPDF-doc/doc[13]/docBody/p3/ship
NDAR_V03_0013,Cerberus (Ship),"inson and Linzee of His Majesty's Ships CERBERUS , Preston and FalconBy Command of the Ad",Cerberus,Cerberus,p2,/TaggedPDF-doc/doc[13]/postscript/p2[1]/ship[1]
NDAR_V03_0013,Preston (Ship),der by hand on board His Majesty's Ship PRESTON at Boston the 8th of Decembeer 1775.,Preston,Preston,p2,/TaggedPDF-doc/doc[13]/postscript/p2[1]/ship[2]
NDAR_V03_0013,Falcon,"s Majesty's Ships Cerberus, Preston and FALCON By Command of the Admiral G. Gefferina",Falcon,Falcon,p2,/TaggedPDF-doc/doc[13]/postscript/p2[1]/ship[3]
NDAR_V03_0013,Washington (Brig),h you and forthwith repair on board the WASHINGTON Brig and having carefully Examined into,Washington,Washington,note,/TaggedPDF-doc/doc[13]/note/ship
NDAR_V03_0014,Washington (Brig),"SURVEY OF THE ARMED BRIG WASHINGTON (Copy) Cerberus, Boston 8th",Washington,WASHINGTON,title,/TaggedPDF-doc/doc[14]/title/ship
NDAR_V03_0014,Cerberus,"RMED BRIG WASHINGTON (Copy) CERBERUS , Boston 8th Decr 1775 Sir, Inclos",Cerberus,Cerberus,dl,/TaggedPDF-doc/doc[14]/dl/ship
NDAR_V03_0014,Washington (Brig),"of the Hull, Mast and Yards of the Brig WASHINGTON .The Cannon and Carriages totally Unserv",Washington,Washington,p2,/TaggedPDF-doc/doc[14]/docBody/p2/ship
NDAR_V03_0015,Washington (Brig),CARPENTERS' SURVEY OF THE ARMED BRIG WASHINGTON Pursuant to an Order from Samuel,Washington,WASHINGTON,title,/TaggedPDF-doc/doc[15]/title/ship
NDAR_V03_0015,Washington (Brig),eunto Subscribed have been on board the WASHINGTON Brig and there taken a strict and caref,Washington,Washington,p,/TaggedPDF-doc/doc[15]/docBody/p[2]/ship
NDAR_V03_0015,Preston,"Robt Punton The Carpenter of the PRESTON absent on Duty. 1. PRO, Admiralty",Preston,Preston,p2,/TaggedPDF-doc/doc[15]/postscript/p2/ship
NDAR_V03_0019,Industry (Schooner),"lmon Letter Book, LC. 2. Schooner INDUSTRY , 35 tons, James Green, master, cleared",Industry,Industry,note,/TaggedPDF-doc/doc[19]/note/ship
NDAR_V03_0020,Industry (Schooner),sting the Disbursements of the Schooner INDUSTRY Should be forwarded to him properly at,Industry,Industry,p,/TaggedPDF-doc/doc[20]/docBody/p/ship
NDAR_V03_0022,Scorpion (Sloop),"ere from Cape Fear, his Majesty's Sloop SCORPION , commanded by the Hon. Capt. Tollemache",Scorpion,Scorpion,p,/TaggedPDF-doc/doc[22]/docBody/p[1]/ship[1]
NDAR_V03_0022,Scorpion (Sloop),"ere from Cape Fear, his Majesty's Sloop SCORPION , commanded by the Hon. Capt. Tollemache",Scorpion,Scorpion,p,/TaggedPDF-doc/doc[22]/docBody/p[1]/ship[2]
NDAR_V03_0022,Scorpion (Sloop),"ere from Cape Fear, his Majesty's Sloop SCORPION , commanded by the Hon. Capt. Tollemache",Scorpion,Scorpion,p,/TaggedPDF-doc/doc[22]/docBody/p[2]/ship[1]
NDAR_V03_0022,Thomas and Stafford (Sloop),"Long Boat took off this Bar, the sloop THOMAS AND STAFFORD , Solomon Gibbes, Master, the Property o",Thomas and Stafford,Thomas and Stafford,p,/TaggedPDF-doc/doc[22]/docBody/p[2]/ship[2]
NDAR_V03_0022,Hetty (Sloop),"st, from St. Christopher, and the Sloop HETTY , Jacob Milligan, Master, the Property o",Hetty,Hetty,p,/TaggedPDF-doc/doc[22]/docBody/p[2]/ship[3]
NDAR_V03_0022,Tamer,".They are, at present, in the Road, the TAMER , Capt. Thornbrough, of 20 Guns, the Sco",Tamer,Tamer,p,/TaggedPDF-doc/doc[22]/docBody/p[3]/ship[1]
NDAR_V03_0022,Scorpion (Sloop),"ere from Cape Fear, his Majesty's Sloop SCORPION , commanded by the Hon. Capt. Tollemache",Scorpion,Scorpion,p,/TaggedPDF-doc/doc[22]/docBody/p[3]/ship[2]
NDAR_V03_0022,Cherokee,"Scorpion, Capt. Tollemache, of 14, the CHEROKEE , Capt. Ferguson, of 8, a transport ship",Cherokee,Cherokee,p,/TaggedPDF-doc/doc[22]/docBody/p[3]/ship[3]
NDAR_V03_0023,Cherokee,"oyd had last night been landed from the CHEROKEE , an armed ship; that he was immediately",Cherokee,Cherokee,p,/TaggedPDF-doc/doc[23]/docBody/p[1]/ship
NDAR_V03_0024,St Lawrence,"o the immediate determination, that the ST LAWRENCE should proceed without delay to St Augu",St Lawrence,St Lawrence,p,/TaggedPDF-doc/doc[24]/docBody/p[1]/ship[1]
NDAR_V03_0024,St Lawrence,"o the immediate determination, that the ST LAWRENCE should proceed without delay to St Augu",St Lawrence,St Lawrence,p,/TaggedPDF-doc/doc[24]/docBody/p[1]/ship[2]
NDAR_V03_0024,St Lawrence,"o the immediate determination, that the ST LAWRENCE should proceed without delay to St Augu",St Lawrence,St Lawrence,p,/TaggedPDF-doc/doc[24]/docBody/p[2]/ship
NDAR_V03_0024,Saint Lawrence (Schooner),Captain Graves of His Majestys Schooner SAINT LAWRENCE 8 Decr 75 In Govr Tonyn's (No 37) of 1,Saint Lawrence,Saint Lawrence,p2,/TaggedPDF-doc/doc[24]/postscript/p2/ship
NDAR_V03_0024,Saint Lawrence (Schooner),Captain Graves of His Majestys Schooner SAINT LAWRENCE 8 Decr 75 In Govr Tonyn's (No 37) of 1,Saint Lawrence,Saint Lawrence,note,/TaggedPDF-doc/doc[24]/note/ship
NDAR_V03_0025,Dartmouth (Brigantine),"RETURN OF MEN ON BOARD BRIGANTINE DARTMOUTH , CAPTAIN SIMEON AKERMAN",Dartmouth,DARTMOUTH,title,/TaggedPDF-doc/doc[25]/title/ship
NDAR_V03_0026,Jenny (Ship),"tal agent at Beverly. 2. The ship JENNY , William Foster, master, and the brig L",Jenny,Jenny,note,/TaggedPDF-doc/doc[26]/note[1]/ship[1]
NDAR_V03_0026,Little Hannah (Brig),"y, William Foster, master, and the brig LITTLE HANNAH (from Antigua; not St. Eustatius), Robe",Little Hannah,Little Hannah,note,/TaggedPDF-doc/doc[26]/note[1]/ship[2]
NDAR_V03_0026,Nancy (Brig),"Robert Adams, master. 3. The brig NANCY which had been partially unloaded at Gl",Nancy,Nancy,note,/TaggedPDF-doc/doc[26]/note[2]/ship
NDAR_V03_0028,Kingston Packet (Brig),"eneral Washington has ordered the Brigg KINGSTON PACKET & Cargo to be Restored to me, and as I",Kingston Packet,Kingston Packet,p,/TaggedPDF-doc/doc[28]/docBody/p[2]/ship
NDAR_V03_0031,Newbury (Brig),been informed by Fluent the Mate of the NEWBURY Brig (who I mentioned on a former occas,Newbury,Newbury,p2,/TaggedPDF-doc/doc[31]/docBody/p2/ship[1]
NDAR_V03_0031,Canceaux,that he has seen larger ships than the CANCEAUX Pass. I thought it incumbent on me to l,Canceaux,Canceaux,p2,/TaggedPDF-doc/doc[31]/docBody/p2/ship[2]
NDAR_V03_0031,Canceaux,that he has seen larger ships than the CANCEAUX Pass. I thought it incumbent on me to l,Canceaux,Canceaux,dl2,/TaggedPDF-doc/doc[31]/dl2/ship
NDAR_V03_0032,Boyne,"Escape from Boston; he informs that the BOYNE Man of War, of 70 guns, with General Bu",Boyne,Boyne,p,/TaggedPDF-doc/doc[32]/docBody/p/ship
NDAR_V03_0033,Glasgow,n Boat was coming into this Harbor: the GLASGOW 20 Gun ship Capt Howe fired several sho,Glasgow,Glasgow,p,/TaggedPDF-doc/doc[33]/docBody/p/ship
NDAR_V03_0038,Kitty,"he date of your last Letter (Except the KITTY Capt Lott, which we wish much to hear o",Kitty,Kitty,p,/TaggedPDF-doc/doc[38]/docBody/p[1]/ship
NDAR_V03_0038,Connolly (Brigantine),us] only for ⅓d nt Pr[o]cd of the Brigt CONNOLLY s Cargo of wheat whereas our concern was,Connolly,Connolly,p2,/TaggedPDF-doc/doc[38]/docBody/p2[1]/ship[1]
NDAR_V03_0038,Matilda (Ship),⅓d Interested in the Cargo by the Ship MATILDA yet after the Loss of that Ship his Fri,Matilda,Matilda,p2,/TaggedPDF-doc/doc[38]/docBody/p2[1]/ship[2]
NDAR_V03_0038,Aurora (Ship),"a copy which he found on board the ship AURORA , taken June 28, 1776, by H.M.S. Enterpr",Aurora,Aurora,note,/TaggedPDF-doc/doc[38]/note[2]/ship[1]
NDAR_V03_0038,Enterprise,"Aurora, taken June 28, 1776, by H.M.S. ENTERPRISE .",Enterprise,Enterprise,note,/TaggedPDF-doc/doc[38]/note[2]/ship[2]
NDAR_V03_0039,Fly (Sloop),We have proposed that the small sloop FLY belonging to Clarke and Nightingale is,Fly,Fly,p,/TaggedPDF-doc/doc[39]/docBody/p/ship
NDAR_V03_0040,Andrew Doria (Brig),"5. As commander of the Continental brig ANDREW DORIA , he took part in the New Providence exp",Andrew Doria,Andrew Doria,note,/TaggedPDF-doc/doc[40]/note/ship
NDAR_V03_0044,Otter,"ntry consists of two sloops of war, the OTTER , & Kingfisher, of sixteen six & four po",Otter,Otter,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[1]
NDAR_V03_0044,Kingfisher,"ists of two sloops of war, the Otter, & KINGFISHER , of sixteen six & four pounders, with t",Kingfisher,Kingfisher,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[2]
NDAR_V03_0044,Kingfisher,"ists of two sloops of war, the Otter, & KINGFISHER , of sixteen six & four pounders, with t",Kingfisher,Kingfisher,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[3]
NDAR_V03_0044,Otter,"ntry consists of two sloops of war, the OTTER , & Kingfisher, of sixteen six & four po",Otter,Otter,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[4]
NDAR_V03_0044,Kingfisher,"ists of two sloops of war, the Otter, & KINGFISHER , of sixteen six & four pounders, with t",Kingfisher,Kingfisher,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[5]
NDAR_V03_0044,Wm (Ship),"e master of these, but of Dunmores ship WM . & a vast many other vessels loaded wit",Wm,Wm,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[6]
NDAR_V03_0044,William,"RICHARD HENRY LEE [Extract] WILLIAM sburg, Decr. 9, 1775 I send you in",William,William,p,/TaggedPDF-doc/doc[44]/docBody/p[2]/ship[7]
NDAR_V03_0045,Otter (Sloop),"JOURNAL OF H.M. SLOOP OTTER , CAPTAIN MATTHEW SQUIRE Decemr 17",Otter,OTTER,title,/TaggedPDF-doc/doc[45]/title/ship
NDAR_V03_0047,Otter (Sloop),"ill return to your Lordship again OTTER Sloop, Saturday Noon [December 9, 1775]",Otter,Otter,dl,/TaggedPDF-doc/doc[47]/dl/ship
NDAR_V03_0048,Otter (Sloop),R FROM A MIDSHIPMAN ON BOARD H.M. SLOOP OTTER [Extract] Dec. 9 Our,Otter,OTTER,aut,/TaggedPDF-doc/doc[48]/title/aut/ship
NDAR_V03_0049,Cherokee,"(Mr. DeBrahm's) nephew, to pass to the CHEROKEE armed ship, which were produced and rea",Cherokee,Cherokee,p,/TaggedPDF-doc/doc[49]/docBody/p[1]/ship
NDAR_V03_0050,Hunter (Sloop),"JOURNAL OF H.M. SLOOP HUNTER , CAPTAIN THOMAS MACKENZIE Decembr",Hunter,HUNTER,title,/TaggedPDF-doc/doc[50]/title/ship
NDAR_V03_0050,Fell (Snow),nd into t[he] Cou de Sac along Side the FELL Snow ー Calm with Frost PM hauld the Bo,Fell,Fell,p2,/TaggedPDF-doc/doc[50]/docBody/p2[6]/ship
NDAR_V03_0052,Scorpion,"rity ー One Drew now a Lieutenant of the SCORPION or Viper,3 I am uncertain which, & Bruc",Scorpion,Scorpion,p,/TaggedPDF-doc/doc[52]/docBody/p[3]/ship[1]
NDAR_V03_0052,Viper,"rew now a Lieutenant of the Scorpion or VIPER ,3 I am uncertain which, & Bruce a priva",Viper,Viper,p,/TaggedPDF-doc/doc[52]/docBody/p[3]/ship[2]
NDAR_V03_0052,Preston,"ich, & Bruce a private belonging to the PRESTON , landed on Bunkers Hill, soon after the",Preston,Preston,p,/TaggedPDF-doc/doc[52]/docBody/p[3]/ship[3]
NDAR_V03_0052,Preston,"ich, & Bruce a private belonging to the PRESTON , landed on Bunkers Hill, soon after the",Preston,Preston,p,/TaggedPDF-doc/doc[52]/docBody/p[3]/ship[4]
NDAR_V03_0052,Scorpion,"rity ー One Drew now a Lieutenant of the SCORPION or Viper,3 I am uncertain which, & Bruc",Scorpion,Scorpion,note,/TaggedPDF-doc/doc[52]/note[2]/ship
NDAR_V03_0053,Jenny (Ship),"2. William Foster, master of the ship JENNY .",Jenny,Jenny,note,/TaggedPDF-doc/doc[53]/note/ship
NDAR_V03_0054,Warren (Schooner),ommander of Washington's armed schooner WARREN .,Warren,Warren,note,/TaggedPDF-doc/doc[54]/note/ship
NDAR_V03_0055,Somerset,"d opportunity of sending Orders for the SOMERSET s sailing, he had determined upon keepin",Somerset,Somerset,p,/TaggedPDF-doc/doc[55]/docBody/p/ship[1]
NDAR_V03_0055,Somerset,"d opportunity of sending Orders for the SOMERSET s sailing, he had determined upon keepin",Somerset,Somerset,p,/TaggedPDF-doc/doc[55]/docBody/p/ship[2]
NDAR_V03_0056,Preston,"LE CRAS, R.N., HALIFAX Sir PRESTON Boston 10 Decr 1775. I h",Preston,Preston,dl,/TaggedPDF-doc/doc[56]/dl/ship
NDAR_V03_0056,Somerset,s State of the Garrison he had kept the SOMERSET until he received my further Orders.I a,Somerset,Somerset,p,/TaggedPDF-doc/doc[56]/docBody/p[1]/ship
NDAR_V03_0056,Lizard (Ship),Captain Hamilton of his Majesty's Ship LIZARD at Quebec I find St Johns hath surrende,Lizard,Lizard,p,/TaggedPDF-doc/doc[56]/docBody/p[2]/ship
NDAR_V03_0056,Somerset,s State of the Garrison he had kept the SOMERSET until he received my further Orders.I a,Somerset,Somerset,p,/TaggedPDF-doc/doc[56]/docBody/p[3]/ship
NDAR_V03_0057,Glasgow,"JOURNAL OF H.M.S. GLASGOW , CAPTAIN TYRINGHAM HOWE Decembr 1",Glasgow,GLASGOW,title,/TaggedPDF-doc/doc[57]/title/ship
NDAR_V03_0057,Bolton,Seamen on board our Tender ½ past the BOLTON & Tenders weigh'd & went to Cananicut f,Bolton,Bolton,p2,/TaggedPDF-doc/doc[57]/docBody/p2[1]/ship
NDAR_V03_0057,Bolton,Seamen on board our Tender ½ past the BOLTON & Tenders weigh'd & went to Cananicut f,Bolton,Bolton,p2,/TaggedPDF-doc/doc[57]/docBody/p2[2]/ship
NDAR_V03_0058,Rose,"JOURNAL OF H.M.S. ROSE , CAPTAIN JAMES WALLACE December 1",Rose,ROSE,title,/TaggedPDF-doc/doc[58]/title/ship
NDAR_V03_0059,Swan (Sloop),"JOURNAL OF H.M. SLOOP SWAN , CAPTAIN JAMES AYSCOUGH [December",Swan,SWAN,title,/TaggedPDF-doc/doc[59]/title/ship
NDAR_V03_0059,Bolton,"the Fleet with Marines and 50 Seamen & BOLTON Arm'd Brigg, landed at Cona[ni]cut abou",Bolton,Bolton,p2,/TaggedPDF-doc/doc[59]/docBody/p2/ship
NDAR_V03_0060,Viper (Sloop),"JOURNAL OF H.M. SLOOP VIPER , CAPTAIN SAMUEL GRAVES Decr 1775",Viper,VIPER,title,/TaggedPDF-doc/doc[60]/title/ship
NDAR_V03_0060,Chetsworth,n board the snow which proved to be the CHETSWORTH sent on board our pilot and Ordered he,Chetsworth,Chetsworth,p2,/TaggedPDF-doc/doc[60]/docBody/p2[7]/ship
NDAR_V03_0060,Two Brothers (Sloop),d as before at 10 brought too the Sloop TWO BROTHERS from New London for Jamacia sent her t,Two Brothers,Two Brothers,p2,/TaggedPDF-doc/doc[60]/docBody/p2[13]/ship
NDAR_V03_0060,Peggy (Ship),4 Fired 3 Shot and brought too the ship PEGGY from Philadelphia sent the boat on boa,Peggy,Peggy,p2,/TaggedPDF-doc/doc[60]/docBody/p2[19]/ship
NDAR_V03_0060,Peggy (Ship),4 Fired 3 Shot and brought too the ship PEGGY from Philadelphia sent the boat on boa,Peggy,Peggy,p2,/TaggedPDF-doc/doc[60]/docBody/p2[22]/ship
NDAR_V03_0061,Nancy (Brig),"d., Jefferson Papers. 2. The brig NANCY . 3. Rumor transformed a transport",Nancy,Nancy,note,/TaggedPDF-doc/doc[61]/note[1]/ship
NDAR_V03_0063,Kingsfisher (Sloop),"JOURNAL OF H.M. SLOOP KINGSFISHER , CAPTAIN JAMES MONTAGU Decr 1775",Kingsfisher,KINGSFISHER,title,/TaggedPDF-doc/doc[63]/title/ship
NDAR_V03_0065,Comet,very critical situation he observed the COMET armed brigantine to be in.The Council h,Comet,Comet,p,/TaggedPDF-doc/doc[65]/docBody/p[1]/ship
NDAR_V03_0065,Thomas and Stafford (Sloop),"Rebellion Road, from on board the sloop THOMAS AND STAFFORD , Solomon Gibbs, master, bound to this p",Thomas and Stafford,Thomas and Stafford,p,/TaggedPDF-doc/doc[65]/docBody/p[4]/ship
NDAR_V03_0065,Thomas and Stafford (Sloop),"Rebellion Road, from on board the sloop THOMAS AND STAFFORD , Solomon Gibbs, master, bound to this p",Thomas and Stafford,Thomas and Stafford,p,/TaggedPDF-doc/doc[65]/docBody/p[13]/ship[1]
NDAR_V03_0065,Hetty,"and the sloops Thomas and Stafford, and HETTY , and the cargo of the latter, lately se",Hetty,Hetty,p,/TaggedPDF-doc/doc[65]/docBody/p[13]/ship[2]
NDAR_V03_0066,St. Lawrence (Schooner),"JOURNAL OF H.M. SCHOONER ST. LAWRENCE , LIEUTENANT JOHN GRAVES Decbr 177",St. Lawrence,ST. LAWRENCE,title,/TaggedPDF-doc/doc[66]/title/ship
NDAR_V03_0066,St. Lawrence,"Admiralty 51/4330. 2. Ibid., the ST. LAWRENCE put the troops ashore at St. Augustine",St. Lawrence,St. Lawrence,note,/TaggedPDF-doc/doc[66]/note/ship
NDAR_V03_0067,Antelope,"O PHILIP STEPHENS [Extract] ANTELOPE , Jamaica 10th December 1775 Sir/",Antelope,Antelope,dl,/TaggedPDF-doc/doc[67]/dl/ship
NDAR_V03_0067,Squirrel,"them, I order'd Captain Douglas of the SQUIRREL , & Captain Gardner, of the Maidstone, [",Squirrel,Squirrel,p,/TaggedPDF-doc/doc[67]/docBody/p[1]/ship[1]
NDAR_V03_0067,Maidstone,"the Squirrel, & Captain Gardner, of the MAIDSTONE , [to] compleat for Sea, and the 1st ins",Maidstone,Maidstone,p,/TaggedPDF-doc/doc[67]/docBody/p[1]/ship[2]
NDAR_V03_0067,Squirrel,"them, I order'd Captain Douglas of the SQUIRREL , & Captain Gardner, of the Maidstone, [",Squirrel,Squirrel,p,/TaggedPDF-doc/doc[67]/docBody/p[1]/ship[3]
NDAR_V03_0067,Maidstone,"the Squirrel, & Captain Gardner, of the MAIDSTONE , [to] compleat for Sea, and the 1st ins",Maidstone,Maidstone,p,/TaggedPDF-doc/doc[67]/docBody/p[1]/ship[4]
NDAR_V03_0067,Ferret (Sloop),"rdships, my Doubts, with respect to the FERRET Sloop, and am sorry to confirm them as",Ferret,Ferret,p,/TaggedPDF-doc/doc[67]/docBody/p[2]/ship[1]
NDAR_V03_0067,Pensacola Pacquet,"op, and am sorry to confirm them as the PENSACOLA PACQUET arrived here, the 12th Novr, left Pensa",Pensacola Pacquet,Pensacola Pacquet,p,/TaggedPDF-doc/doc[67]/docBody/p[2]/ship[2]
NDAR_V03_0067,Ferret (Sloop),"rdships, my Doubts, with respect to the FERRET Sloop, and am sorry to confirm them as",Ferret,Ferret,p,/TaggedPDF-doc/doc[67]/docBody/p[2]/ship[3]
NDAR_V03_0067,Antelope,"O PHILIP STEPHENS [Extract] ANTELOPE , Jamaica 10th December 1775 Sir/",Antelope,Antelope,p,/TaggedPDF-doc/doc[67]/docBody/p[4]/ship
NDAR_V03_0069,Janne (Ship),and about 20 balls on board of the Ship JANNE [Jenny] and those Two Small peaces of C,Janne,Janne,p,/TaggedPDF-doc/doc[69]/docBody/p/ship[1]
NDAR_V03_0069,Jenny,ut 20 balls on board of the Ship Janne [ JENNY ] and those Two Small peaces of Cannon b,Jenny,Jenny,p,/TaggedPDF-doc/doc[69]/docBody/p/ship[2]
NDAR_V03_0069,Hannah (Brig),of Cannon brought in on board the Brig HANNAH togather with ½ barrel of Powder Said t,Hannah,Hannah,p,/TaggedPDF-doc/doc[69]/docBody/p/ship[3]
NDAR_V03_0070,Concord (Ship),yours of this date concerning the Ship CONCORD s Cargo and shall forward it to Head Qut,Concord,Concord,p,/TaggedPDF-doc/doc[70]/docBody/p[1]/ship
NDAR_V03_0070,Concord (Ship),yours of this date concerning the Ship CONCORD s Cargo and shall forward it to Head Qut,Concord,Concord,p,/TaggedPDF-doc/doc[70]/docBody/p[2]/ship
NDAR_V03_0071,Lee,. 1775. Sir Captain Manly of the LEE Armed Schooner has taken & sent into Be,Lee,Lee,p,/TaggedPDF-doc/doc[71]/docBody/p/ship[1]
NDAR_V03_0071,Jenny (Ship),"was the 7 Inst, one of them is the Ship JENNY Capt Forster who left London late in Oc",Jenny,Jenny,p,/TaggedPDF-doc/doc[71]/docBody/p/ship[2]
NDAR_V03_0071,Little Hannah,"s a Brigantine from Antigua, called the LITTLE HANNAH , Robert Adams Master, her Cargo consist",Little Hannah,Little Hannah,p,/TaggedPDF-doc/doc[71]/docBody/p/ship[3]
NDAR_V03_0072,Nancy (Brig),out and stood back ー2 1. The brig NANCY . 2. Coit's deed is related in num,Nancy,Nancy,note,/TaggedPDF-doc/doc[72]/note[1]/ship
NDAR_V03_0073,Lee,"y last [December 9] Capt. Manley of the LEE Privateer, took and carried into Beverl",Lee,Lee,p,/TaggedPDF-doc/doc[73]/docBody/p[2]/ship
NDAR_V03_0073,Nancy,"d into Cape Ann a large brig called the NANCY , which he took off that place, bound fr",Nancy,Nancy,p,/TaggedPDF-doc/doc[73]/docBody/p[4]/ship
NDAR_V03_0073,Jenny (Ship),"1. The ship JENNY , William Foster, master. 2. The b",Jenny,Jenny,note,/TaggedPDF-doc/doc[73]/note[1]/ship
NDAR_V03_0073,Little Hannah (Brig),"lliam Foster, master. 2. The brig LITTLE HANNAH , Robert Adams, master. 3. For com",Little Hannah,Little Hannah,note,/TaggedPDF-doc/doc[73]/note[2]/ship
NDAR_V03_0073,Concord (Ship),"t, December 12, 1775. 4. The ship CONCORD , James Lowrie, master.",Concord,Concord,note,/TaggedPDF-doc/doc[73]/note[4]/ship
