DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0025,Mercury (Ship),Monday 4th Remarks On Bd His Majt. Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[25]/dl/ship
NDAR_V02_0026,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Se",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[26]/title/ship
NDAR_V02_0026,Tamar,"1. PRO, Admiralty 51/968. TAMAR frequently spelled Tamer in contemporar",Tamar,Tamar,src,/TaggedPDF-doc/div/doc[26]/src/ship[1]
NDAR_V02_0026,Tamer,iralty 51/968. Tamar frequently spelled TAMER in contemporary documents.,Tamer,Tamer,src,/TaggedPDF-doc/div/doc[26]/src/ship[2]
NDAR_V02_0028,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[28]/title/ship
NDAR_V02_0028,Unity,"PRO, Admiralty 51/546. 2. The UNITY , owned by John Langdon of Portsmouth, N",Unity,Unity,note,/TaggedPDF-doc/div/doc[28]/note/ship[1]
NDAR_V02_0028,Hannah (Schooner),"tured September 7 by the armed schooner HANNAH , Captain Nicholson Broughton, of Washin",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[28]/note/ship[2]
NDAR_V02_0029,Nautilus,AL SAMUEL GRAVES Copy NAUTILUS in Nantasket Road the 5th of September,Nautilus,Nautilus,dl,/TaggedPDF-doc/div/doc[29]/dl/ship
NDAR_V02_0035,Tryal (Schooner),"LXXXV, 17, 18. 2. The schooner TRYAL , James Warden, master, taken by H.M. Sl",Tryal,Tryal,note,/TaggedPDF-doc/div/doc[35]/note[1]/ship[1]
NDAR_V02_0035,Nautilus (Sloop),"mes Warden, master, taken by H.M. Sloop NAUTILUS . See Graves's Conduct, Prize List, II,",Nautilus,Nautilus,note,/TaggedPDF-doc/div/doc[35]/note[1]/ship[2]
NDAR_V02_0035,Franklin (Galley),"he was appointed to the Command of the FRANKLIN Galley then just built."" Nicholas Biddl",Franklin,Franklin,note,/TaggedPDF-doc/div/doc[35]/note[2]/ship
NDAR_V02_0036,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Tuesday 5th Rem[ark],Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[36]/title/ship
NDAR_V02_0036,Mercury (Ship),sday 5th Rem[ark]s on Bo His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[36]/dl/ship
NDAR_V02_0037,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Se",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[37]/title/ship
NDAR_V02_0040,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[40]/title/ship
NDAR_V02_0045,Preston,"O PHILIP STEPHENS Sir PRESTON Boston September 6, 1775",Preston,Preston,dl,/TaggedPDF-doc/div/doc[45]/dl/ship
NDAR_V02_0046,Nancy (Brig),"Volume 1, 1212. 3. In the brig NANCY .",Nancy,Nancy,note,/TaggedPDF-doc/div/doc[46]/note[2]/ship
NDAR_V02_0047,Polly (Sloop),"ied into Boston.1 1. The sloop POLLY , Captain Samuel Perkins, from New Haven",Polly,Polly,src,/TaggedPDF-doc/div/doc[47]/src/ship[1]
NDAR_V02_0047,Kingsfisher (Sloop),"orses and corn, was taken by H.M. Sloop KINGSFISHER ; the sloop Cherry, Captain Amos Munson,",Kingsfisher,Kingsfisher,src,/TaggedPDF-doc/div/doc[47]/src/ship[2]
NDAR_V02_0047,Cherry (Sloop),"en by H.M. Sloop Kingsfisher; the sloop CHERRY , Captain Amos Munson, with a cargo of m",Cherry,Cherry,src,/TaggedPDF-doc/div/doc[47]/src/ship[3]
NDAR_V02_0047,Rose,"molasses and sugar, was taken by H.M.S. ROSE . The sloop Polly was condemned and sold",Rose,Rose,src,/TaggedPDF-doc/div/doc[47]/src/ship[4]
NDAR_V02_0047,Polly (Sloop),"ied into Boston.1 1. The sloop POLLY , Captain Samuel Perkins, from New Haven",Polly,Polly,src,/TaggedPDF-doc/div/doc[47]/src/ship[5]
NDAR_V02_0047,Cherry (Sloop),"en by H.M. Sloop Kingsfisher; the sloop CHERRY , Captain Amos Munson, with a cargo of m",Cherry,Cherry,src,/TaggedPDF-doc/div/doc[47]/src/ship[6]
NDAR_V02_0051,Sea Nymph (Brig),"of the letters found on board the brig SEA NYMPH , Joseph Bradford, master, taken by H.M.",Sea Nymph,Sea Nymph,src,/TaggedPDF-doc/div/doc[51]/src/ship[1]
NDAR_V02_0051,Mercury,"oseph Bradford, master, taken by H.M.S. MERCURY , September 20, 1775. 2. Henry",Mercury,Mercury,src,/TaggedPDF-doc/div/doc[51]/src/ship[2]
NDAR_V02_0051,Hannah (Sloop),"es Wynne, master and owner of the sloop HANNAH , with a cargo of rum and sugar, en rout",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[51]/note/ship[1]
NDAR_V02_0051,Scarborough,"g from there, was intercepted by H.M.S. SCARBOROUGH , but was allowed to proceed. Graves's C",Scarborough,Scarborough,note,/TaggedPDF-doc/div/doc[51]/note/ship[2]
NDAR_V02_0053,Mercury,"rfolk, are totally demolished; that the MERCURY Man of War there, is now lying in two f",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[53]/note[2]/ship
NDAR_V02_0054,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Wednesday 6th Rem[ar,Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[54]/title/ship
NDAR_V02_0054,Mercury (Ship),sday 6th Rem[ark]s on Bd His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[54]/dl/ship
NDAR_V02_0055,Argo,"TO CAPTAIN FRANCIS GRANT GORDON, H.M.S. ARGO Whereas I have been informed (",Argo,ARGO,title,/TaggedPDF-doc/div/doc[55]/title/ship
NDAR_V02_0056,Unity,"5, Volume 1, 1287-1288. 3. The UNITY .",Unity,Unity,note,/TaggedPDF-doc/div/doc[56]/note[2]/ship
NDAR_V02_0066,Sea Nymph,"66e. This letter was found on board the SEA NYMPH , taken by H.M.S. Mercury. 2. C",Sea Nymph,Sea Nymph,src,/TaggedPDF-doc/div/doc[66]/src/ship[1]
NDAR_V02_0066,Mercury,"on board the Sea Nymph, taken by H.M.S. MERCURY . 2. Captain John Papley of the",Mercury,Mercury,src,/TaggedPDF-doc/div/doc[66]/src/ship[2]
NDAR_V02_0066,Proteus (Snow),2. Captain John Papley of the snow PROTEUS which cleared the port of Philadelphia,Proteus,Proteus,note,/TaggedPDF-doc/div/doc[66]/note/ship
NDAR_V02_0068,Otter (Sloop),"JOURNAL OF H.M. SLOOP OTTER , CAPTAIN MATTHEW SQUIRE Septem",Otter,OTTER,title,/TaggedPDF-doc/div/doc[68]/title/ship
NDAR_V02_0069,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Thursday 7th Rem[ark,Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[69]/title/ship
NDAR_V02_0069,Mercury (Ship),sday 7th Rem[ark]s on Bd His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[69]/dl/ship
NDAR_V02_0072,Unity,"nd carried into Boston. 1. The UNITY ; taken en route to the West Indies, and",Unity,Unity,note,/TaggedPDF-doc/div/doc[72]/note/ship[1]
NDAR_V02_0072,Hannah (Schooner),"s, and retaken by Washington's schooner HANNAH , Captain Nicholson Broughton.",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[72]/note/ship[2]
NDAR_V02_0073,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[73]/title/ship
NDAR_V02_0073,Woolwich (Sloop),"2. The final prize was the sloop WOOLWICH , Benjamin Crocker, master, with lumber",Woolwich,Woolwich,note,/TaggedPDF-doc/div/doc[73]/note/ship
NDAR_V02_0077,Rose,"JOURNAL OF H.M.S. ROSE , CAPTAIN JAMES WALLACE Septr 1",Rose,ROSE,title,/TaggedPDF-doc/div/doc[77]/title/ship
NDAR_V02_0077,Neptune (Sloop),n the Charlotte T[ende]r with the Sloop NEPTUNE from Turks Island with Sugar and Salt.2,Neptune,Neptune,note,/TaggedPDF-doc/div/doc[77]/note/ship
NDAR_V02_0080,Peggy (Ship),"t. Croix 1. Ships Papers, Ship PEGGY , NHS. 2. The ship",Peggy,Peggy,src,/TaggedPDF-doc/div/doc[80]/src/ship
NDAR_V02_0080,Peggy (Ship),"t. Croix 1. Ships Papers, Ship PEGGY , NHS. 2. The ship",Peggy,Peggy,note,/TaggedPDF-doc/div/doc[80]/note/ship
NDAR_V02_0081,Black Joke (Sloop),"selves. 1. The sloop BLACK JOKE , John Mackibbin, master, owned by Natha",Black Joke,Black Joke,note,/TaggedPDF-doc/div/doc[81]/note/ship
NDAR_V02_0083,Friendship (Ship),"2. Frost was master of the 200 ton ship FRIENDSHIP , which had arrived at Annapolis, June 1",Friendship,Friendship,note,/TaggedPDF-doc/div/doc[83]/note[1]/ship
NDAR_V02_0083,Sidney,inclose them to us. The Invoice of the SIDNEY 's Cargo you have already. we expect it,Sidney,Sidney,note,/TaggedPDF-doc/div/doc[83]/note[3]/ship[1]
NDAR_V02_0083,Sidney,inclose them to us. The Invoice of the SIDNEY 's Cargo you have already. we expect it,Sidney,Sidney,note,/TaggedPDF-doc/div/doc[83]/note[3]/ship[2]
NDAR_V02_0083,Sidney,inclose them to us. The Invoice of the SIDNEY 's Cargo you have already. we expect it,Sidney,Sidney,note,/TaggedPDF-doc/div/doc[83]/note[3]/ship[3]
NDAR_V02_0083,Sidney,inclose them to us. The Invoice of the SIDNEY 's Cargo you have already. we expect it,Sidney,Sidney,note,/TaggedPDF-doc/div/doc[83]/note[3]/ship[4]
NDAR_V02_0084,Mary (Brig),"Letter Book, MdHS. 2. The brig MARY , Robert Wallace, master, which arrived",Mary,Mary,note,/TaggedPDF-doc/div/doc[84]/note/ship
NDAR_V02_0085,Betsey (Snow),hat you have done in Regard of the Snow BETSEY 2 are well pleas'd with her Sale. altho:,Betsey,Betsey,note,/TaggedPDF-doc/div/doc[85]/note/ship
NDAR_V02_0087,Baltimore (Snow),"Book, MdHS. 2. Ibid., the snow BALTIMORE , Captain James Clark; see Smith to Jame",Baltimore,Baltimore,note,/TaggedPDF-doc/div/doc[87]/note[1]/ship
NDAR_V02_0087,Union,er an Accot Sales & Accot Currt for the UNION 's Cargo3 to Mildred & Roberts. if Oppty,Union,Union,note,/TaggedPDF-doc/div/doc[87]/note[2]/ship
NDAR_V02_0089,Kingsfisher (Sloop),"JOURNAL OF H.M. SLOOP KINGSFISHER , CAPTAIN JAMES MONTAGU Septr 1",Kingsfisher,KINGSFISHER,title,/TaggedPDF-doc/div/doc[89]/title/ship
NDAR_V02_0090,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Friday 8th Rem[ark]s,Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[90]/title/ship
NDAR_V02_0090,Mercury (Ship),iday 8th Rem[ark]s on Bd His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[90]/dl/ship
NDAR_V02_0091,Mercury,"JOURNAL OF H.M.S. MERCURY , LIEUTENANT ALEXANDER GRAEME S",Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[91]/title/ship
NDAR_V02_0096,Rose,SAMUEL GRAVES (Copy) ROSE Rhode Island Septr 9th 1775,Rose,Rose,dl,/TaggedPDF-doc/div/doc[96]/dl/ship
NDAR_V02_0097,Asia,"CAPTAIN GEORGE VANDEPUT, H.M.S. ASIA , TO ABRAHAM LOTT [Extract]",Asia,ASIA,title,/TaggedPDF-doc/div/doc[97]/title/ship
NDAR_V02_0100,Sea Nymph,e for sundry Merchdz ship'd p the Briga SEA NYMPH Joseph Bradford Mastr on our Joint Acco,Sea Nymph,Sea Nymph,src,/TaggedPDF-doc/div/doc[100]/src/ship[1]
NDAR_V02_0100,Mercury,oard the Sea Nymph when taken by H.M.S. MERCURY .,Mercury,Mercury,src,/TaggedPDF-doc/div/doc[100]/src/ship[2]
NDAR_V02_0101,Mercury,"ard the Sea Nymph, when taken by H.M.S. MERCURY . 2. The ship Caesar, W. Miller",Mercury,Mercury,src,/TaggedPDF-doc/div/doc[101]/src/ship
NDAR_V02_0101,Caesar (Ship),"by H.M.S. Mercury. 2. The ship CAESAR , W. Miller, master, which cleared Phila",Caesar,Caesar,note,/TaggedPDF-doc/div/doc[101]/note[1]/ship
NDAR_V02_0102,Sea Nymph,6d. This letter also found on board the SEA NYMPH .,Sea Nymph,Sea Nymph,note,/TaggedPDF-doc/div/doc[102]/note/ship
NDAR_V02_0104,Nell Gwyn,"nt on board a small schooner called the NELL GWYN . Our accomodations here were but bad, a",Nell Gwyn,Nell Gwyn,note,/TaggedPDF-doc/div/doc[104]/note/ship[1]
NDAR_V02_0104,Choptank Frigate (Ship),"essel we reached our destined ship, the CHOPTANK FRIGATE , then lying off Quantico. Here we staye",Choptank Frigate,Choptank frigate,note,/TaggedPDF-doc/div/doc[104]/note/ship[2]
NDAR_V02_0105,Mercury,"d continued most part of the night, the MERCURY man of war was drove from her station a",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[105]/note/ship[1]
NDAR_V02_0105,Otter,"f without a great deal of trouble.1 The OTTER 's tender went ashore in the night, near",Otter,Otter,note,/TaggedPDF-doc/div/doc[105]/note/ship[2]
NDAR_V02_0105,Mercury,"d continued most part of the night, the MERCURY man of war was drove from her station a",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[105]/note/ship[3]
NDAR_V02_0106,Otter (Sloop),"JOHN HUNTER HOLT Sir, OTTER sloop, Norfolk river, September 9, 1775",Otter,Otter,dl,/TaggedPDF-doc/div/doc[106]/dl/ship
NDAR_V02_0108,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[108]/title/ship
NDAR_V02_0108,Recourse (Schooner),"iralty 51/546. 2. The schooner RECOURSE , Steel, master, which ""being the proper",Recourse,Recourse,note,/TaggedPDF-doc/div/doc[108]/note/ship
NDAR_V02_0110,Senegal,"TO CAPTAIN WILLIAM DUDDINGSTON, H.M.S. SENEGAL Whereas there is great Reason",Senegal,SENEGAL,title,/TaggedPDF-doc/div/doc[110]/title/ship
NDAR_V02_0111,Somerset,"RAVES TO CAPTAIN EDWARD LE CRAS, H.M.S. SOMERSET Whereas during the Rebellion u",Somerset,SOMERSET,title,/TaggedPDF-doc/div/doc[111]/title/ship
NDAR_V02_0113,Hunter (Sloop),"TO CAPTAIN THOMAS MACKENZIE, H.M. SLOOP HUNTER Whereas the Rebels have invade",Hunter,HUNTER,title,/TaggedPDF-doc/div/doc[113]/title/ship
NDAR_V02_0114,Asia,"AVES TO CAPTAIN GEORGE VANDEPUT, H.M.S. ASIA [Extract] Preston",Asia,ASIA,title,/TaggedPDF-doc/div/doc[114]/title/ship
NDAR_V02_0114,Preston,"H.M.S. ASIA [Extract] PRESTON Boston 10 September 1775,",Preston,Preston,dl,/TaggedPDF-doc/div/doc[114]/dl/ship
NDAR_V02_0116,Enterprise,e 1 for numerous references to both the ENTERPRISE and the schooner Liberty which operated,Enterprise,Enterprise,src,/TaggedPDF-doc/div/doc[116]/src/ship[1]
NDAR_V02_0116,Liberty (Schooner),to both the Enterprise and the schooner LIBERTY which operated on Lake Champlain.,Liberty,Liberty,src,/TaggedPDF-doc/div/doc[116]/src/ship[2]
NDAR_V02_0119,Otter (Sloop),"COMMITTEE Gentlemen, OTTER Sloop, Norfolk river, September 10, 177",Otter,Otter,dl,/TaggedPDF-doc/div/doc[119]/dl/ship
NDAR_V02_0120,Otter,resident. 2. The tender of the OTTER ; see Matthew Squire to the Committee of,Otter,Otter,note,/TaggedPDF-doc/div/doc[120]/note[1]/ship
NDAR_V02_0120,Mercury,"tion of the storm, which also drove the MERCURY ashore, see Pinkney's Virginia Gazette,",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[120]/note[3]/ship[1]
NDAR_V02_0120,Mercury,"tion of the storm, which also drove the MERCURY ashore, see Pinkney's Virginia Gazette,",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[120]/note[3]/ship[2]
NDAR_V02_0121,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[121]/title/ship
NDAR_V02_0121,Joseph (Brig),"Islands in the West Indies,"" were brig JOSEPH , Enoch Pike, master; brig Abigail, Jno",Joseph,Joseph,note,/TaggedPDF-doc/div/doc[121]/note/ship[1]
NDAR_V02_0121,Abigail (Brig),"e brig Joseph, Enoch Pike, master; brig ABIGAIL , Jno Wheelwright, master; ship Two Brot",Abigail,Abigail,note,/TaggedPDF-doc/div/doc[121]/note/ship[2]
NDAR_V02_0121,Two Brothers (Ship),"Abigail, Jno Wheelwright, master; ship TWO BROTHERS , Elias Warner, master; brig Unity, Mark",Two Brothers,Two Brothers,note,/TaggedPDF-doc/div/doc[121]/note/ship[3]
NDAR_V02_0121,Unity (Brig),"wo Brothers, Elias Warner, master; brig UNITY , Mark Fernauld, master; sloop Betsey, m",Unity,Unity,note,/TaggedPDF-doc/div/doc[121]/note/ship[4]
NDAR_V02_0121,Betsey (Sloop),"rig Unity, Mark Fernauld, master; sloop BETSEY , master not named; ship Crisis, John Sa",Betsey,Betsey,note,/TaggedPDF-doc/div/doc[121]/note/ship[5]
NDAR_V02_0121,Crisis (Ship),"r; sloop Betsey, master not named; ship CRISIS , John Salter, master; schooner Recourse",Crisis,Crisis,note,/TaggedPDF-doc/div/doc[121]/note/ship[6]
NDAR_V02_0121,Recourse (Schooner),"p Crisis, John Salter, master; schooner RECOURSE , Steel, master. All were condemned and",Recourse,Recourse,note,/TaggedPDF-doc/div/doc[121]/note/ship[7]
NDAR_V02_0121,Unity (Brig),"wo Brothers, Elias Warner, master; brig UNITY , Mark Fernauld, master; sloop Betsey, m",Unity,Unity,note,/TaggedPDF-doc/div/doc[121]/note/ship[8]
NDAR_V02_0121,Recourse (Schooner),"p Crisis, John Salter, master; schooner RECOURSE , Steel, master. All were condemned and",Recourse,Recourse,note,/TaggedPDF-doc/div/doc[121]/note/ship[9]
NDAR_V02_0122,Unity,"mbridge last Saturday.2 1. The UNITY . 2. Retaken by the Hannah, Nic",Unity,Unity,note,/TaggedPDF-doc/div/doc[122]/note[1]/ship
NDAR_V02_0122,Hannah,". The Unity. 2. Retaken by the HANNAH , Nicholson Broughton, commanding.",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[122]/note[2]/ship
NDAR_V02_0124,Katy (Sloop),braham Whipple ー Commander of the Sloop KATY in the Service of the said Colony.You a,Katy,Katy,p,/TaggedPDF-doc/div/doc[124]/p/ship
NDAR_V02_0125,Rose,"Capt. Malbone was detained on board the ROSE man of war till last Thursday, and his",Rose,Rose,note,/TaggedPDF-doc/div/doc[125]/note/ship
NDAR_V02_0129,Rose,"GRAVES TO CAPTAIN JAMES WALLACE, H.M.S. ROSE , RHODE ISLAND Sir Pre",Rose,ROSE,title,/TaggedPDF-doc/div/doc[129]/title/ship
NDAR_V02_0129,Preston,"OSE, RHODE ISLAND Sir PRESTON Boston 12 September 1775 ー",Preston,Preston,dl,/TaggedPDF-doc/div/doc[129]/dl/ship
NDAR_V02_0130,Preston,TO SAMUEL HOLLAND Sir PRESTON at Boston 12 Sepr 1775 Your Le,Preston,Preston,dl,/TaggedPDF-doc/div/doc[130]/dl/ship
NDAR_V02_0131,Preston,"O PHILIP STEPHENS Sir PRESTON Boston Sepr 12, 1775.",Preston,Preston,dl,/TaggedPDF-doc/div/doc[131]/dl/ship
NDAR_V02_0134,William (Ship),EL GRAVES (Copy) Ship WILLIAM in Elizabeth River by Norfolk 12 Septem,William,William,dl,/TaggedPDF-doc/div/doc[134]/dl/ship
NDAR_V02_0135,Cruizer (Sloop),tract] No Carolina CRUIZER Sloop of War in Cape Fear River Septr 1,Cruizer,Cruizer,dl,/TaggedPDF-doc/div/doc[135]/dl/ship
NDAR_V02_0135,Unity,"orth Carolina. 2. Probably the UNITY , Samuel Cooper, master.",Unity,Unity,note,/TaggedPDF-doc/div/doc[135]/note/ship
NDAR_V02_0137,Asia,"AVES TO CAPTAIN GEORGE VANDEPUT, H.M.S. ASIA Whenever it may be in your Pow",Asia,ASIA,title,/TaggedPDF-doc/div/doc[137]/title/ship
NDAR_V02_0138,Viper,"TO VICE ADMIRAL SAMUEL GRAVES [ VIPER , Boston Harbor] Sepr 13 1775 I",Viper,Viper,dl,/TaggedPDF-doc/div/doc[138]/dl/ship
NDAR_V02_0139,Minerva (Brig),ommittee to take up and employ the brig MINERVA in the service of Connecticut. See Minu,Minerva,Minerva,note,/TaggedPDF-doc/div/doc[139]/note/ship
NDAR_V02_0141,Rebecca and Frances,"1. For the eventual fate of the REBECCA & FRANCES , see Worthington C. Ford, et al., eds.,",Rebecca & Frances,Rebecca & Frances,note,/TaggedPDF-doc/div/doc[141]/note/ship
NDAR_V02_0142,Minerva (Ship),"the storm are recorded thus: ""The Ship MINERVA , Capt. Ewing, from this Port, for Maryl",Minerva,Minerva,note,/TaggedPDF-doc/div/doc[142]/note/ship[1]
NDAR_V02_0142,Hibernia (Ship),"m this Port, for Maryland, and the Ship HIBERNIA , from Ireland for this place, are both",Hibernia,Hibernia,note,/TaggedPDF-doc/div/doc[142]/note/ship[2]
NDAR_V02_0142,Friendship (Ship),"and Samuel Jackson, owners of the ship FRIENDSHIP , Thomas Jann, Master, was presented to",Friendship,Friendship,note,/TaggedPDF-doc/div/doc[142]/note/ship[3]
NDAR_V02_0145,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Se",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[145]/title/ship
NDAR_V02_0145,Swallow,P M sent the Cutter Armed on Board the SWALLOW Packet2 and took the Mail out to presir,Swallow,Swallow,note,/TaggedPDF-doc/div/doc[145]/note/ship
NDAR_V02_0147,Lady Catherine,"ed put on board of a Vessel, Called the LADY CATHERINE , belonging to Virginia, bound to Philad",Lady Catherine,Lady Catherine,note,/TaggedPDF-doc/div/doc[147]/note[1]/ship[1]
NDAR_V02_0147,Charles Town and Savannah Packet,"erine was George Ord; the master of the CHARLES TOWN AND SAVANNAH PACKET , John Turner. 3. Vice Admiral",Charles Town and Savannah Packet,Charles Town and Savannah Packet,note,/TaggedPDF-doc/div/doc[147]/note[1]/ship[2]
NDAR_V02_0148,Unity,are of the Main-Guard.2 1. The UNITY . 2. See Nicholson Broughton's,Unity,Unity,note,/TaggedPDF-doc/div/doc[148]/note[1]/ship
NDAR_V02_0149,Pomona (Ship),"n October 1775, a passenger in the ship POMONA , John Green, master.",Pomona,Pomona,note,/TaggedPDF-doc/div/doc[149]/note/ship
NDAR_V02_0156,Scarborough,"List, II, 36-38, BM, indicates that the SCARBOROUGH took the sloop Hannah, Henry Lascelles",Scarborough,Scarborough,note,/TaggedPDF-doc/div/doc[156]/note/ship[1]
NDAR_V02_0156,Hannah (Sloop),"tes that the Scarborough took the sloop HANNAH , Henry Lascelles Wynne, master, from Ja",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[156]/note/ship[2]
NDAR_V02_0159,Mary and Elizabeth (Ship),"ter badly torn. 2. In the ship MARY AND ELIZABETH from London. 3. On May 25, 177",Mary and Elizabeth,Mary and Elizabeth,note,/TaggedPDF-doc/div/doc[159]/note[1]/ship
NDAR_V02_0166,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , EDWARD THORNBROUGH September",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[166]/title/ship
