DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V06_0039,Grampus (Schooner),... one to Capt Job Springer of Scooner GRAMPUS to Dartmouth N. England Government. one,Grampus,Grampus,p,/TaggedPDF-doc/doc[39]/docBody/p/ship[1]
NDAR_V06_0039,Julia (Schooner),. one to Capt Corban Barnes of Schooner JULIA to Plymouth New England Government....a,Julia,Julia,p,/TaggedPDF-doc/doc[39]/docBody/p/ship[2]
NDAR_V06_0039,Congress,rnment....accot last night was that the CONGRESS Privater Capt [John] Craig of this port,Congress,Congress,p,/TaggedPDF-doc/doc[39]/docBody/p/ship[3]
NDAR_V06_0039,Richmond (Brig),"topher Marshall, HSP. 2. The brig RICHMOND , with rum, sugar, and £20,000 in gold o",Richmond,Richmond,note,/TaggedPDF-doc/doc[39]/note/ship
NDAR_V06_0041,Molly,graulate you on the safe arrival of the MOLLY Captn [Thomas] Conway in great Wiccomic,Molly,Molly,p,/TaggedPDF-doc/doc[41]/docBody/p[2]/ship
NDAR_V06_0042,Lewis,r appointing Ciley Saunders Capt of the LEWIS Row Gallie was delivered to him by this,Lewis,Lewis,p2,/TaggedPDF-doc/doc[42]/docBody/p2[1]/ship
NDAR_V06_0042,Page,or appointing James Markham Capt of the PAGE Row Gallie was delivered to him by this,Page,Page,p2,/TaggedPDF-doc/doc[42]/docBody/p2[2]/ship
NDAR_V06_0042,Page,or appointing James Markham Capt of the PAGE Row Gallie was delivered to him by this,Page,Page,p2,/TaggedPDF-doc/doc[42]/docBody/p2[3]/ship
NDAR_V06_0042,Page,or appointing James Markham Capt of the PAGE Row Gallie was delivered to him by this,Page,Page,p2,/TaggedPDF-doc/doc[42]/docBody/p2[4]/ship
NDAR_V06_0042,Lewis,r appointing Ciley Saunders Capt of the LEWIS Row Gallie was delivered to him by this,Lewis,Lewis,p2,/TaggedPDF-doc/doc[42]/docBody/p2[5]/ship
NDAR_V06_0042,Lewis,r appointing Ciley Saunders Capt of the LEWIS Row Gallie was delivered to him by this,Lewis,Lewis,p2,/TaggedPDF-doc/doc[42]/docBody/p2[6]/ship
NDAR_V06_0042,Defiance (Sloop),iam Green first Lieutenant of the Sloop DEFIANCE Commanded by Eliazer Callender was deli,Defiance,Defiance,p2,/TaggedPDF-doc/doc[42]/docBody/p2[7]/ship
NDAR_V06_0042,Defiance (Sloop),iam Green first Lieutenant of the Sloop DEFIANCE Commanded by Eliazer Callender was deli,Defiance,Defiance,p2,/TaggedPDF-doc/doc[42]/docBody/p2[8]/ship
NDAR_V06_0042,Defiance (Sloop),iam Green first Lieutenant of the Sloop DEFIANCE Commanded by Eliazer Callender was deli,Defiance,Defiance,p2,/TaggedPDF-doc/doc[42]/docBody/p2[9]/ship
NDAR_V06_0042,Lewis,r appointing Ciley Saunders Capt of the LEWIS Row Gallie was delivered to him by this,Lewis,Lewis,p2,/TaggedPDF-doc/doc[42]/docBody/p2[10]/ship[1]
NDAR_V06_0042,Page,or appointing James Markham Capt of the PAGE Row Gallie was delivered to him by this,Page,Page,p2,/TaggedPDF-doc/doc[42]/docBody/p2[10]/ship[2]
NDAR_V06_0042,Revenge (Schooner),necessaries for the use of the Schooner REVENGE .ーOrdered that Colo William Finnie deliv,Revenge,Revenge,p2,/TaggedPDF-doc/doc[42]/docBody/p2[11]/ship
NDAR_V06_0042,Manley,for the use of the Seamen on Board the MANLEY Gallie.ーOrdered that Mr Gabriel Maupin,Manley,Manley,p2,/TaggedPDF-doc/doc[42]/docBody/p2[12]/ship
NDAR_V06_0042,Manley,for the use of the Seamen on Board the MANLEY Gallie.ーOrdered that Mr Gabriel Maupin,Manley,Manley,p2,/TaggedPDF-doc/doc[42]/docBody/p2[13]/ship
NDAR_V06_0042,Manley,for the use of the Seamen on Board the MANLEY Gallie.ーOrdered that Mr Gabriel Maupin,Manley,Manley,p2,/TaggedPDF-doc/doc[42]/docBody/p2[14]/ship
NDAR_V06_0046,Reprisal,"ived an account from Martinico that the REPRISAL , Capt. Weeks [Lambert Wickes], belongin",Reprisal,Reprisal,p,/TaggedPDF-doc/doc[46]/docBody/p/ship[1]
NDAR_V06_0046,Shark (Sloop),"he Congress, had an engagement with the SHARK sloop of war, of sixteen guns, belongin",Shark,Shark,p,/TaggedPDF-doc/doc[46]/docBody/p/ship[2]
NDAR_V06_0046,Shark (Sloop),"he Congress, had an engagement with the SHARK sloop of war, of sixteen guns, belongin",Shark,Shark,p,/TaggedPDF-doc/doc[46]/docBody/p/ship[3]
NDAR_V06_0047,Blonde,"JOURNAL OF H.M.S. BLONDE , CAPTAIN PHILEMON POWNOLL Augt 17",Blonde,BLONDE,title,/TaggedPDF-doc/doc[47]/title/ship
NDAR_V06_0048,Fanny (Brig),"wing prizes he had taken, viz. The Brig FANNY , 130 Hhds Rum from Antigua, ー Sloop Bet",Fanny,Fanny,p,/TaggedPDF-doc/doc[48]/docBody/p/ship[1]
NDAR_V06_0048,Betsy (Sloop),"nny, 130 Hhds Rum from Antigua, ー Sloop BETSY , 150 Hhds Rum, and a Brig from Antigua",Betsy,Betsy,p,/TaggedPDF-doc/doc[48]/docBody/p/ship[2]
NDAR_V06_0048,Harlequin (Brig),"for Liverpool, with 230 Hhds Rum ー Brig HARLEQUIN from Nevis for London, 273 Hhds Sugar,",Harlequin,Harlequin,p,/TaggedPDF-doc/doc[48]/docBody/p/ship[3]
NDAR_V06_0048,Polly (Ship),"n, 273 Hhds Sugar, & 65 Hhds Rum ー Ship POLLY , from Antigua, 450 Hhds Rum, 12 Hhds Su",Polly,Polly,p,/TaggedPDF-doc/doc[48]/docBody/p/ship[4]
NDAR_V06_0048,Anna Mariah (Ship),"igua, 450 Hhds Rum, 12 Hhds Sugar. Ship ANNA MARIAH , 495 Hhds Sugar, & 52 Pipes of Wine, an",Anna Mariah,Anna Mariah,p,/TaggedPDF-doc/doc[48]/docBody/p/ship[5]
NDAR_V06_0048,Revenge (Sloop),"1. The Massachusetts privateer sloop REVENGE . 2. The Anna Maria, William Pring",Revenge,Revenge,note,/TaggedPDF-doc/doc[48]/note[1]/ship
NDAR_V06_0048,Anna Maria (Ship),"igua, 450 Hhds Rum, 12 Hhds Sugar. Ship ANNA MARIA h, 495 Hhds Sugar, & 52 Pipes of Wine, a",Anna Maria,Anna Maria,note,/TaggedPDF-doc/doc[48]/note[2]/ship[1]
NDAR_V06_0048,Polly (Ship),"n, 273 Hhds Sugar, & 65 Hhds Rum ー Ship POLLY , from Antigua, 450 Hhds Rum, 12 Hhds Su",Polly,Polly,note,/TaggedPDF-doc/doc[48]/note[2]/ship[2]
NDAR_V06_0049,Liverpool,"JOURNAL OF H.M.S. LIVERPOOL , CAPTAIN HENRY BELLEW Augt 1776 C",Liverpool,LIVERPOOL,title,/TaggedPDF-doc/doc[49]/title/ship
NDAR_V06_0049,Devonshire,"1. PRO, Admiralty 51/548. 2. The DEVONSHIRE , Fisher, Public Advertiser, London, Oct",Devonshire,Devonshire,note,/TaggedPDF-doc/doc[49]/note[1]/ship
NDAR_V06_0049,Liverpool,", London, October 2, 1776. 3. The LIVERPOOL with two prizes and one recapture arriv",Liverpool,Liverpool,note,/TaggedPDF-doc/doc[49]/note[2]/ship
NDAR_V06_0050,Independence (Brigantine),r 1 Months Advance pay to Crew of Brigt INDEPENDENCE } 230.18..ー 1. Sever Account Book,Independence,Independence,p,/TaggedPDF-doc/doc[50]/docBody/p/ship
NDAR_V06_0051,Columbus (Ship),", SURGEON ON BOARD THE CONTINENTAL SHIP COLUMBUS I John Ernest Kessler now Residen",Columbus,COLUMBUS,title,/TaggedPDF-doc/doc[51]/title/ship
NDAR_V06_0051,Columbus (Ship),"ntations, and Surgeon on Board the Ship COLUMBUS , belonging to the Free States of Americ",Columbus,Columbus,p2,/TaggedPDF-doc/doc[51]/docBody/p2[1]/ship
NDAR_V06_0051,Columbus (Ship),"ntations, and Surgeon on Board the Ship COLUMBUS , belonging to the Free States of Americ",Columbus,Columbus,p3,/TaggedPDF-doc/doc[51]/docBody/p3[1]/ship
NDAR_V06_0051,Columbus (Ship),"ntations, and Surgeon on Board the Ship COLUMBUS , belonging to the Free States of Americ",Columbus,Columbus,note,/TaggedPDF-doc/doc[51]/note/ship[1]
NDAR_V06_0051,Providence,I John Ernest Kessler now Resident in PROVIDENCE in the State of Rhode Island and,Providence,Providence,note,/TaggedPDF-doc/doc[51]/note/ship[2]
NDAR_V06_0051,Columbus (Ship),"ntations, and Surgeon on Board the Ship COLUMBUS , belonging to the Free States of Americ",Columbus,Columbus,note,/TaggedPDF-doc/doc[51]/note/ship[3]
NDAR_V06_0052,Warren (Ship),"the Misfortune in heaving out the Ship WARREN , this Day, to carry away her Fore Mast,",Warren,Warren,p,/TaggedPDF-doc/doc[52]/docBody/p[1]/ship
NDAR_V06_0052,Providence,INENTAL FRIGATES IN RHODE ISLAND [ PROVIDENCE ] August 3d 1776 Wheiras we have h,Providence,Providence,src,/TaggedPDF-doc/doc[52]/src/ship[1]
NDAR_V06_0052,Warren (Ship),"the Misfortune in heaving out the Ship WARREN , this Day, to carry away her Fore Mast,",Warren,Warren,src,/TaggedPDF-doc/doc[52]/src/ship[2]
NDAR_V06_0053,Harlequin (Brigantine),SEPH WHITE AGAINST THE PRIZE BRIGANTINE HARLEQUIN State of Rhode Island and Provide,Harlequin,HARLEQUIN,title,/TaggedPDF-doc/doc[53]/title/ship
NDAR_V06_0053,Montgomery,"of the private Sloop of War called the MONTGOMERY , duly commissioned by the Hon. Nicholas",Montgomery,Montgomery,p,/TaggedPDF-doc/doc[53]/docBody/p[1]/ship[1]
NDAR_V06_0053,Revenge,"of the private Sloop of War called the REVENGE , belonging to Salem, in the State of Ma",Revenge,Revenge,p,/TaggedPDF-doc/doc[53]/docBody/p[1]/ship[2]
NDAR_V06_0053,Harlequin,"rica, against the Brigantine called the HARLEQUIN , of the burthen of about 180 Tons, with",Harlequin,Harlequin,p,/TaggedPDF-doc/doc[53]/docBody/p[1]/ship[3]
NDAR_V06_0053,Mary (Brigantine),ries notice of libel against brigantine MARY sent in by privateer sloop-of-war Diamo,Mary,Mary,src,/TaggedPDF-doc/doc[53]/src/ship[1]
NDAR_V06_0053,Diamond,"Mary sent in by privateer sloop-of-war DIAMOND , William Chace, but also taken earlier",Diamond,Diamond,src,/TaggedPDF-doc/doc[53]/src/ship[2]
NDAR_V06_0053,Hancock,ingate Newman in Philadelphia privateer HANCOCK .,Hancock,Hancock,src,/TaggedPDF-doc/doc[53]/src/ship[3]
NDAR_V06_0054,Montgomery,"idence, August 3. Sunday last the MONTGOMERY Privateer, Capt. Daniel Bucklin, of thi",Montgomery,Montgomery,p,/TaggedPDF-doc/doc[54]/docBody/p[1]/ship
NDAR_V06_0054,Diamond,"2On Monday arrived a Brig. taken by the DIAMOND Privateer, Captain William Chace, of th",Diamond,Diamond,p,/TaggedPDF-doc/doc[54]/docBody/p[2]/ship
NDAR_V06_0054,Revenge (Sloop),"e, of the Massachusetts privateer sloop REVENGE . 2. The brigantine Harlequin.",Revenge,Revenge,note,/TaggedPDF-doc/doc[54]/note[1]/ship
NDAR_V06_0054,Harlequin (Brigantine),sloop Revenge. 2. The brigantine HARLEQUIN . 3. The brigantine Mary.,Harlequin,Harlequin,note,/TaggedPDF-doc/doc[54]/note[2]/ship
NDAR_V06_0054,Mary (Brigantine),tine Harlequin. 3. The brigantine MARY .,Mary,Mary,note,/TaggedPDF-doc/doc[54]/note[3]/ship
NDAR_V06_0055,Andrew Doria (Brig),PARTIAL PAYROLL OF THE CONTINENTAL BRIG ANDREW DORIA Cash Paid by Mr [Benjamin] Dunn t,Andrew Doria,ANDREW DORIA,title,/TaggedPDF-doc/doc[55]/title/ship
NDAR_V06_0056,Andrew Doria,Can ー I wish you Luck ー Never Quit the ANDREW DORIA ーRemember I give you this advice ー a Fri,Andrew Doria,Andrew Doria,p2,/TaggedPDF-doc/doc[56]/docBody/p2[3]/ship
NDAR_V06_0056,Andrew Doria,Can ー I wish you Luck ー Never Quit the ANDREW DORIA ーRemember I give you this advice ー a Fri,Andrew Doria,Andrew Doria,p2,/TaggedPDF-doc/doc[56]/postscript/p2/ship
NDAR_V06_0056,Nathaniel and Elizabeth (Ship),deposit at HSP. 2. The prize ship NATHANIEL AND ELIZABETH which had been driven on the rocks by H,Nathaniel and Elizabeth,Nathaniel and Elizabeth,note,/TaggedPDF-doc/doc[56]/note[1]/ship[1]
NDAR_V06_0056,Cerberus,had been driven on the rocks by H.M.S. CERBERUS . 3. Probably the prize crew that,Cerberus,Cerberus,note,/TaggedPDF-doc/doc[56]/note[1]/ship[2]
