DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V06_0018,"Safety, Maryland Council of",MARYLAND COUNCIL OF SAFETY TO GEORGE WOOLSEY No 104. S,Maryland Council of Safety,MARYLAND COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[18]/title/aut
NDAR_V06_0019,"Board, Virginia Navy",JOURNAL OF THE VIRGINIA NAVY BOARD [Williamsburg] Thursday the first,Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[19]/title/aut
NDAR_V06_0020,"Safety, Virginia Council of",JOURNAL OF THE VIRGINIA COUNCIL OF SAFETY [Williamsburg] Thursday August 1s,Virginia Council of Safety,VIRGINIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[20]/title/aut
NDAR_V06_0021,"Safety, North Carolina Council of",JOURNAL OF THE NORTH CAROLINA COUNCIL OF SAFETY [Halifax] Thursday August 1st 177,North Carolina Council of Safety,NORTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[21]/title/aut
NDAR_V06_0022,"Cochran, Robert","ROBERT COCHRAN TO JOHN LANGDON, PORTSMOUTH Sir,",Robert Cochran,ROBERT COCHRAN,title,/TaggedPDF-doc/doc[22]/title/aut
NDAR_V06_0024,"Council, Massachusetts",JOURNAL OF THE MASSACHUSETTS COUNCIL [Watertown] Friday ー August 2d 17,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/doc[24]/title/aut
NDAR_V06_0026,"Diamond, Officers and Crew of the Rhode Island Privateer Sloop","AGREEMENT OF OFFICERS AND CREW OF THE RHODE ISLAND PRIVATEER SLOOP DIAMOND Providence August the 2, 1776",Officers and Crew of the Rhode Island Privateer Sloop Diamond,OFFICERS AND CREW OF THE RHODE ISLAND PRIVATEER SLOOP DIAMOND,title,/TaggedPDF-doc/doc[26]/title/aut
NDAR_V06_0027,"Safety, Connecticut Council of","JOURNAL OF THE CONNECTICUT COUNCIL OF SAFETY [Lebanon] Friday, August 2d, 1776",Connecticut Council of Safety,CONNECTICUT COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[27]/title/aut
NDAR_V06_0030,"Varick, Richard",CAPTAIN RICHARD VARICK TO LIEUTENANT COLONEL PETER GANSEVOORT,Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[30]/title/aut
NDAR_V06_0031,"Wallace, James","JOURNAL OF H.M.S. ROSE, CAPTAIN JAMES WALLACE August 1776 Friday 2d In Hudsons",James Wallace,JAMES WALLACE,title,/TaggedPDF-doc/doc[31]/title/aut
NDAR_V06_0032,"Jr., Hyde Parker,","JOURNAL OF H.M.S. PHOENIX, CAPTAIN HYDE PARKER, JR. August 1776. Moor'd Off Singsing.","Hyde Parker, Jr.","HYDE PARKER, JR.",title,/TaggedPDF-doc/doc[32]/title/aut
NDAR_V06_0033,"Clinton, Brigadier General George",BRIGADIER GENERAL GEORGE CLINTON TO GEORGE WASHINGTON [Extract],Brigadier General George Clinton,BRIGADIER GENERAL GEORGE CLINTON,title,/TaggedPDF-doc/doc[33]/title/aut
NDAR_V06_0034,"Convention, New York Provincial","JOURNAL OF THE NEW YORK PROVINCIAL CONVENTION Die Veneris, 4 ho. P. M. [White P",New York Provincial Convention,NEW YORK PROVINCIAL CONVENTION,title,/TaggedPDF-doc/doc[34]/title/aut
NDAR_V06_0035,"Livingston, Peter R.",PETER R. LIVINGSTON TO ROBERT LIVINGSTON [Extract],Peter R. Livingston,PETER R. LIVINGSTON,title,/TaggedPDF-doc/doc[35]/title/aut
NDAR_V06_0036,"Serle, Ambrose","JOURNAL OF AMBROSE SERLE [On board H.M.S. Eagle] Friday, 2",Ambrose Serle,AMBROSE SERLE,title,/TaggedPDF-doc/doc[36]/title/aut
NDAR_V06_0037,"Congress, Continental","JOURNAL OF THE CONTINENTAL CONGRESS [Philadelphia] Friday, August 2,",Continental Congress,CONTINENTAL CONGRESS,title,/TaggedPDF-doc/doc[37]/title/aut
NDAR_V06_0038,"Adams, John",JOHN ADAMS TO RICHARD CRANCH [Extract],John Adams,JOHN ADAMS,title,/TaggedPDF-doc/doc[38]/title/aut
NDAR_V06_0039,"Marshall, Christopher",DIARY OF CHRISTOPHER MARSHALL [Philadelphia] August 2d 1776,Christopher Marshall,CHRISTOPHER MARSHALL,title,/TaggedPDF-doc/doc[39]/title/aut
NDAR_V06_0040,"Safety, Maryland Council of",MARYLAND COUNCIL OF SAFETY TO BRIGADIER GENERAL HENRY HOOPER,Maryland Council of Safety,MARYLAND COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[40]/title/aut
NDAR_V06_0041,"Safety, Maryland Council of",MARYLAND COUNCIL OF SAFETY TO THE MARYLAND DELEGATES IN THE CONTIN,Maryland Council of Safety,MARYLAND COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[41]/title/aut
NDAR_V06_0042,"Board, Virginia Navy",JOURNAL OF THE VIRGINIA NAVY BOARD [Williamsburg] Friday the 2d day,Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[42]/title/aut
NDAR_V06_0043,"Safety, Virginia Council of",JOURNAL OF THE VIRGINIA COUNCIL OF SAFETY [Williamsburg] Friday August 2d 1,Virginia Council of Safety,VIRGINIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[43]/title/aut
NDAR_V06_0044,"Board, Virginia Navy","VIRGINIA NAVY BOARD TO COLONEL FIELDING LEWIS, FREDERICKSBU",Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[44]/title/aut
NDAR_V06_0047,"Pownoll, Philemon","JOURNAL OF H.M.S. BLONDE, CAPTAIN PHILEMON POWNOLL Augt 1776 Saturday 3 Moor'd off P",Philemon Pownoll,PHILEMON POWNOLL,title,/TaggedPDF-doc/doc[47]/title/aut
NDAR_V06_0049,"Bellew, Henry","JOURNAL OF H.M.S. LIVERPOOL, CAPTAIN HENRY BELLEW Augt 1776 C: Ann No 62 W 28 Leags",Henry Bellew,HENRY BELLEW,title,/TaggedPDF-doc/doc[49]/title/aut
NDAR_V06_0050,"Sever, William","ACCOUNT BOOK OF WILLIAM SEVER [Kingston] August 3d Cash,",William Sever,WILLIAM SEVER,title,/TaggedPDF-doc/doc[50]/title/aut
NDAR_V06_0051,"Kessler, John Ernest","WILL OF JOHN ERNEST KESSLER , SURGEON ON BOARD THE CONTINENTAL SHIP",John Ernest Kessler,JOHN ERNEST KESSLER,title,/TaggedPDF-doc/doc[51]/title/aut
NDAR_V06_0052,"Island, Committee Appointed to Build Two Continental Frigates in Rhode",JOURNAL OF THE COMMITTEE APPOINTED TO BUILD TWO CONTINENTAL FRIGATES IN RHODE ISLAND [Providence] August 3d 1776,Committee Appointed to Build Two Continental Frigates in Rhode Island,COMMITTEE APPOINTED TO BUILD TWO CONTINENTAL FRIGATES IN RHODE ISLAND,title,/TaggedPDF-doc/doc[52]/title/aut
NDAR_V06_0053,"Bucklin, Daniel",LIBEL OF CAPTAINS DANIEL BUCKLIN AND JOSEPH WHITE AGAINST THE PRIZE BRIG,Daniel Bucklin,DANIEL BUCKLIN,title,/TaggedPDF-doc/doc[53]/title/aut[1]
NDAR_V06_0053,"White, Joseph",LIBEL OF CAPTAINS DANIEL BUCKLIN AND JOSEPH WHITE AGAINST THE PRIZE BRIGANTINE HARLEQUIN,Joseph White,JOSEPH WHITE,title,/TaggedPDF-doc/doc[53]/title/aut[2]
NDAR_V06_0056,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. TO CAPTAIN NICHOLAS BIDDLE N Lond","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/doc[56]/title/aut
NDAR_V06_0058,"Varick, Richard",CAPTAIN RICHARD VARICK TO GEORGE WASHINGTON Albany Augus,Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[58]/title/aut
NDAR_V06_0059,"Varick, Richard","CAPTAIN RICHARD VARICK TO HERMANUS SCHUYLER, ASSISTANT COMMISS",Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[59]/title/aut
NDAR_V06_0060,"Varick, Richard",CAPTAIN RICHARD VARICK TO CAPTAIN BERNARD EDDY Sir,Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[60]/title/aut
NDAR_V06_0061,"Varick, Richard",CAPTAIN RICHARD VARICK TO LIEUTENANT TIMOTHY HUGHES Sir,Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[61]/title/aut
NDAR_V06_0062,"Varick, Richard",CAPTAIN RICHARD VARICK TO CAPTAIN LEONARD VAN BUREN Sir,Richard Varick,RICHARD VARICK,title,/TaggedPDF-doc/doc[62]/title/aut
NDAR_V06_0063,"Smith, William",MEMOIRS OF WILLIAM SMITH [Haverstraw] 3 Augt. The P,William Smith,WILLIAM SMITH,title,/TaggedPDF-doc/doc[63]/title/aut
NDAR_V06_0064,"Tupper, Benjamin",LIEUTENANT COLONEL BENJAMIN TUPPER TO GEORGE WASHINGTON Sir Do,Benjamin Tupper,BENJAMIN TUPPER,title,/TaggedPDF-doc/doc[64]/title/aut
NDAR_V06_0065,"Jr., Hyde Parker,","JOURNAL OF H.M.S. PHOENIX, CAPTAIN HYDE PARKER, JR. August 1776. Saturday 3d At Singl","Hyde Parker, Jr.","HYDE PARKER, JR.",title,/TaggedPDF-doc/doc[65]/title/aut
NDAR_V06_0066,"Wallace, James","JOURNAL OF H.M.S. ROSE, CAPTAIN JAMES WALLACE August 1776 In Hudsons River New",James Wallace,JAMES WALLACE,title,/TaggedPDF-doc/doc[66]/title/aut
NDAR_V06_0067,"Convention, New York Provincial",JOURNAL OF THE NEW YORK PROVINCIAL CONVENTION Saturday Morning [White Plains] A,New York Provincial Convention,NEW YORK PROVINCIAL CONVENTION,title,/TaggedPDF-doc/doc[67]/title/aut
NDAR_V06_0069,"Covenhoven, John",JOHN COVENHOVEN TO THE NEW JERSEY DELEGATES IN THE CONT,John Covenhoven,JOHN COVENHOVEN,title,/TaggedPDF-doc/doc[69]/title/aut
NDAR_V06_0070,"Rodney, Caesar",CAESAR RODNEY TO THOMAS RODNEY [Extract],Caesar Rodney,CAESAR RODNEY,title,/TaggedPDF-doc/doc[70]/title/aut
NDAR_V06_0072,"Board, Virginia Navy",JOURNAL OF THE VIRGINIA NAVY BOARD [Williamsburg] Saturday the 3d da,Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[72]/title/aut
NDAR_V06_0073,"Safety, Virginia Council of",JOURNAL OF THE VIRGINIA COUNCIL OF SAFETY [Williamsburg] Saturday August 3d,Virginia Council of Safety,VIRGINIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[73]/title/aut
NDAR_V06_0075,"Keith, Sir Basil",GOVERNOR SIR BASIL KEITH TO VICE ADMIRAL CLARK GAYTON Sir,Sir Basil Keith,SIR BASIL KEITH,title,/TaggedPDF-doc/doc[75]/title/aut
NDAR_V06_0076,"Morris, Valentine",VALENTINE MORRIS TO VICE ADMIRAL JAMES YOUNG St Vi,Valentine Morris,VALENTINE MORRIS,title,/TaggedPDF-doc/doc[76]/title/aut
NDAR_V06_0077,"Douglas, Charles","CAPTAIN CHARLES DOUGLAS , R.N., TO VICE ADMIRAL RICHARD LORD HOW",Charles Douglas,CHARLES DOUGLAS,title,/TaggedPDF-doc/doc[77]/title/aut
NDAR_V06_0078,"Crabtree, Agreen",MEMORIAL OF AGREEN CRABTREE To The Honorable Council of the S,Agreen Crabtree,AGREEN CRABTREE,title,/TaggedPDF-doc/doc[78]/title/aut
NDAR_V06_0079,"Fisk, John","ASSACHUSETTS SLOOP TYRANNICIDE, CAPTAIN JOHN FISK Remks on Sunday 4th of August 177",John Fisk,JOHN FISK,title,/TaggedPDF-doc/doc[79]/title/aut
NDAR_V06_0080,"Whipple, Jabez","HODE ISLAND SLOOP INDEPENDENCE, CAPTAIN JABEZ WHIPPLE Remarks on Sunday August th 4 177",Jabez Whipple,JABEZ WHIPPLE,title,/TaggedPDF-doc/doc[80]/title/aut
NDAR_V06_0081,"Town, A Gentleman, Who Was in the Engagement With the Ministerial Pirates Off Tarry","""A LETTER FROM A GENTLEMAN, WHO WAS IN THE ENGAGEMENT WITH THE MINISTERIAL PIRATES OFF TARRY-TOWN , DATED SUNDAY MORNING, AUG. 4."" S","A Gentleman, Who Was in the Engagement With the Ministerial Pirates Off Tarry Town","A GENTLEMAN, WHO WAS IN THE ENGAGEMENT WITH THE MINISTERIAL PIRATES OFF TARRY-TOWN",title,/TaggedPDF-doc/doc[81]/title/aut
NDAR_V06_0083,"Serle, Ambrose","JOURNAL OF AMBROSE SERLE [On board H.M.S. Eagle] Sunday, 4",Ambrose Serle,AMBROSE SERLE,title,/TaggedPDF-doc/doc[83]/title/aut
NDAR_V06_0084,"Moffat, Thomas",DIARY OF DR. THOMAS MOFFAT [On board H.M. Sloop Swan],Thomas Moffat,THOMAS MOFFAT,title,/TaggedPDF-doc/doc[84]/title/aut
NDAR_V06_0085,"Marshall, Christopher","DIARY OF CHRISTOPHER MARSHALL [Philadelphia] 4th Augst, 1776",Christopher Marshall,CHRISTOPHER MARSHALL,title,/TaggedPDF-doc/doc[85]/title/aut
NDAR_V06_0086,Dunmore (Lord),LORD DUNMORE TO LORD GEORGE GERMAIN [Ship Dunm,Lord Dunmore,LORD DUNMORE,title,/TaggedPDF-doc/doc[86]/title/aut
NDAR_V06_0087,"Young, Vice Admiral James",VICE ADMIRAL JAMES YOUNG TO COUNT D'ARGOUT English Harbour,Vice Admiral James Young,VICE ADMIRAL JAMES YOUNG,title,/TaggedPDF-doc/doc[87]/title/aut
NDAR_V06_0088,"Young, Vice Admiral James","VICE ADMIRAL JAMES YOUNG TO CAPTAIN THOMAS EASTWOOD, H.M. SLOOP",Vice Admiral James Young,VICE ADMIRAL JAMES YOUNG,title,/TaggedPDF-doc/doc[88]/title/aut
NDAR_V06_0090,"Douglas, Charles","CAPTAIN CHARLES DOUGLAS , R.N., TO VICE ADMIRAL RICHARD LORD HOW",Charles Douglas,CHARLES DOUGLAS,title,/TaggedPDF-doc/doc[90]/title/aut
NDAR_V06_0092,"Langdon, John",JOHN LANGDON TO WILLIAM WHIPPLE [Extract],John Langdon,JOHN LANGDON,title,/TaggedPDF-doc/doc[92]/title/aut
NDAR_V06_0093,"Langdon, John",JOHN LANGDON TO JOSIAH BARTLETT [Extract],John Langdon,JOHN LANGDON,title,/TaggedPDF-doc/doc[93]/title/aut
NDAR_V06_0094,"Fisk, John","ASSACHUSETTS SLOOP TYRANNICIDE, CAPTAIN JOHN FISK Remks on Munday 5th of August 177",John Fisk,JOHN FISK,title,/TaggedPDF-doc/doc[94]/title/aut
NDAR_V06_0095,"Council, Massachusetts",JOURNAL OF THE MASSACHUSETTS COUNCIL [Watertown] Monday August 5th 177,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/doc[95]/title/aut
NDAR_V06_0096,"Cobb, David",DAVID COBB TO ROBERT TREAT PAINE [Extract],David Cobb,DAVID COBB,title,/TaggedPDF-doc/doc[96]/title/aut
NDAR_V06_0097,"Bradford, John",JOHN BRADFORD TO JOHN HANCOCK Dear Sir Bo,John Bradford,JOHN BRADFORD,title,/TaggedPDF-doc/doc[97]/title/aut
NDAR_V06_0099,"Whipple, Abraham",CAPTAIN ABRAHAM WHIPPLE TO NICHOLAS BROWN & CO. Gentlemen,Abraham Whipple,ABRAHAM WHIPPLE,title,/TaggedPDF-doc/doc[99]/title/aut
NDAR_V06_0101,"Wilkinson, James","CAPTAIN JAMES WILKINSON TO CAPTAIN RICHARD VARICK, ALBANY",James Wilkinson,JAMES WILKINSON,title,/TaggedPDF-doc/doc[101]/title/aut
NDAR_V06_0102,"Washington, George",GEORGE WASHINGTON TO JOHN HANCOCK [Extract] N,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/doc[102]/title/aut
NDAR_V06_0103,"Washington, George",GEORGE WASHINGTON TO JOHN BRADFORD Sir Head Q,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/doc[103]/title/aut
NDAR_V06_0104,"Howe, Vice Admiral Richard Lord",GENERAL ORDERS OF VICE ADMIRAL RICHARD LORD HOWE Memo/ [H.M.S. Eagle] August,Vice Admiral Richard Lord Howe,VICE ADMIRAL RICHARD LORD HOWE,title,/TaggedPDF-doc/doc[104]/title/aut
NDAR_V06_0105,"Congress, Continental","JOURNAL OF THE CONTINENTAL CONGRESS [Philadelphia] Monday, August 5,",Continental Congress,CONTINENTAL CONGRESS,title,/TaggedPDF-doc/doc[105]/title/aut
NDAR_V06_0106,"Bartlett, Josiah",JOSIAH BARTLETT TO JOHN LANGDON [Extract] P,Josiah Bartlett,JOSIAH BARTLETT,title,/TaggedPDF-doc/doc[106]/title/aut
NDAR_V06_0107,"Safety, Pennsylvania Council of","JOURNAL OF THE PENNSYLVANIA COUNCIL OF SAFETY In Council of Safety, [Philadelph",Pennsylvania Council of Safety,PENNSYLVANIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[107]/title/aut
NDAR_V06_0108,"Smith, Robert",ROBERT SMITH TO THE PENNSYLVANIA COUNCIL OF SAFETY,Robert Smith,ROBERT SMITH,title,/TaggedPDF-doc/doc[108]/title/aut
NDAR_V06_0109,"Safety, Maryland Council of",MARYLAND COUNCIL OF SAFETY TO VAN BEBBER & HARRISON No. 112,Maryland Council of Safety,MARYLAND COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[109]/title/aut
NDAR_V06_0111,"Hamond, Andrew Snape","CAPTAIN ANDREW SNAPE HAMOND , R.N., TO HANS STANLEY Dear Sir,",Andrew Snape Hamond,ANDREW SNAPE HAMOND,title,/TaggedPDF-doc/doc[111]/title/aut
NDAR_V06_0112,"Safety, Virginia Council of",JOURNAL OF THE VIRGINIA COUNCIL OF SAFETY [Williamsburg] Monday August 5th,Virginia Council of Safety,VIRGINIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[112]/title/aut
NDAR_V06_0113,"Board, Virginia Navy","VIRGINIA NAVY BOARD TO JOHN HERBERT, PORTSMOUTH [Will",Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[113]/title/aut
NDAR_V06_0114,"Montagu, George","JOURNAL OF H.M.S. FOWEY, CAPTAIN GEORGE MONTAGU August 1776 At Single Anchor [in",George Montagu,GEORGE MONTAGU,title,/TaggedPDF-doc/doc[114]/title/aut
NDAR_V06_0115,"Safety, North Carolina Council of",JOURNAL OF THE NORTH CAROLINA COUNCIL OF SAFETY [Halifax] Monday August 5th 1776.,North Carolina Council of Safety,NORTH CAROLINA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[115]/title/aut
NDAR_V06_0116,"Egan, Stephen",STEPHEN EGAN TO GOVERNOR PATRICK TONYN [St. Ma,Stephen Egan,STEPHEN EGAN,title,/TaggedPDF-doc/doc[116]/title/aut
NDAR_V06_0117,"Grant, William","L OF H.M. SCHOONER ST. JOHN, LIEUTENANT WILLIAM GRANT Augt 1776 Anchor'd in St Mary's R",William Grant,WILLIAM GRANT,title,/TaggedPDF-doc/doc[117]/title/aut
NDAR_V06_0118,"Tonyn, Patrick",GOVERNOR PATRICK TONYN TO THE COMMANDING OFFICER OF THE BRITIS,Patrick Tonyn,PATRICK TONYN,title,/TaggedPDF-doc/doc[118]/title/aut
NDAR_V06_0119,"Gayton, Vice Admiral Clark",VICE ADMIRAL CLARK GAYTON TO PHILIP STEPHENS Sir Ante,Vice Admiral Clark Gayton,VICE ADMIRAL CLARK GAYTON,title,/TaggedPDF-doc/doc[119]/title/aut
NDAR_V06_0120,"Cornwallis, William","CAPTAIN WILLIAM CORNWALLIS , R.N., TO PHILIP STEPHENS Pallas,",William Cornwallis,WILLIAM CORNWALLIS,title,/TaggedPDF-doc/doc[120]/title/aut
NDAR_V06_0121,"Bingham, William",WILLIAM BINGHAM TO SILAS DEANE [Extract] St,William Bingham,WILLIAM BINGHAM,title,/TaggedPDF-doc/doc[121]/title/aut
NDAR_V06_0122,"Smith, Isaac",ISAAC SMITH TO JOHN ADAMS [Extract] Sal,Isaac Smith,ISAAC SMITH,title,/TaggedPDF-doc/doc[122]/title/aut
NDAR_V06_0123,"Council, Massachusetts",JOURNAL OF THE MASSACHUSETTS COUNCIL [Watertown] Tuesday ー August 6th-,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/doc[123]/title/aut
NDAR_V06_0124,"Whipple, Jabez","HODE ISLAND SLOOP INDEPENDENCE, CAPTAIN JABEZ WHIPPLE Remarks on tusday Augst th 6 1776",Jabez Whipple,JABEZ WHIPPLE,title,/TaggedPDF-doc/doc[124]/title/aut
NDAR_V06_0125,"Trevett, John",JOURNAL OF LIEUTENANT JOHN TREVETT [June 22 to August 6] We ca,John Trevett,JOHN TREVETT,title,/TaggedPDF-doc/doc[125]/title/aut
NDAR_V06_0126,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. 'S ACCOUNT AGAINST THE CONNECTICUT PRIVA","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/doc[126]/title/aut
NDAR_V06_0127,"Thomas, Thomas",COLONEL THOMAS THOMAS TO GEORGE WASHINGTON [Extract],Thomas Thomas,THOMAS THOMAS,title,/TaggedPDF-doc/doc[127]/title/aut
NDAR_V06_0128,"Serle, Ambrose","JOURNAL OF AMBROSE SERLE [On board H.M.S. Eagle] Tuesday,",Ambrose Serle,AMBROSE SERLE,title,/TaggedPDF-doc/doc[128]/title/aut
NDAR_V06_0129,"Howe, Vice Admiral Richard Lord",GENERAL ORDERS OF VICE ADMIRAL RICHARD LORD HOWE Memo/ [H.M.S. Eagle] August,Vice Admiral Richard Lord Howe,VICE ADMIRAL RICHARD LORD HOWE,title,/TaggedPDF-doc/doc[129]/title/aut
NDAR_V06_0130,"Committee, Continental Marine",CONTINENTAL MARINE COMMITTEE TO CAPTAIN JOHN PAUL JONES In Mar,Continental Marine Committee,CONTINENTAL MARINE COMMITTEE,title,/TaggedPDF-doc/doc[130]/title/aut
NDAR_V06_0131,"Safety, Maryland Council of",MARYLAND COUNCIL OF SAFETY TO JESSE HOLLINGSWORTH No 111,Maryland Council of Safety,MARYLAND COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[131]/title/aut
NDAR_V06_0132,"Board, Virginia Navy",JOURNAL OF THE VIRGINIA NAVY BOARD [Williamsburg] Tuesday the 6th da,Virginia Navy Board,VIRGINIA NAVY BOARD,title,/TaggedPDF-doc/doc[132]/title/aut
NDAR_V06_0133,"Safety, Virginia Council of",JOURNAL OF THE VIRGINIA COUNCIL OF SAFETY [Williamsburg] Tuesday August 6th,Virginia Council of Safety,VIRGINIA COUNCIL OF SAFETY,title,/TaggedPDF-doc/doc[133]/title/aut
NDAR_V06_0134,"Hamond, Andrew Snape","CAPTAIN ANDREW SNAPE HAMOND , TO CAPTAIN GEORGE MONTAGU, H.M.S. FOWE",Andrew Snape Hamond,ANDREW SNAPE HAMOND,title,/TaggedPDF-doc/doc[134]/title/aut
NDAR_V06_0135,"Hamond, Andrew Snape","CAPTAIN ANDREW SNAPE HAMOND , R.N., TO RICHARD WHITWORTH By An",Andrew Snape Hamond,ANDREW SNAPE HAMOND,title,/TaggedPDF-doc/doc[135]/title/aut
NDAR_V06_0136,"Grant, William","L OF H.M. SCHOONER ST. JOHN, LIEUTENANT WILLIAM GRANT Augt 1776 Amelia Island No Point",William Grant,WILLIAM GRANT,title,/TaggedPDF-doc/doc[136]/title/aut
NDAR_V06_0137,"Grant, William","LIEUTENANT WILLIAM GRANT , R.N., TO CAPTAIN GRAHAM St John",William Grant,WILLIAM GRANT,title,/TaggedPDF-doc/doc[137]/title/aut
NDAR_V06_0138,"Tonyn, Patrick","GOVERNOR PATRICK TONYN TO CAPTAIN THOMAS BISHOP, H.M.S. LIVELY",Patrick Tonyn,PATRICK TONYN,title,/TaggedPDF-doc/doc[138]/title/aut
