DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V04_0005,Rainbow,It appeared that the sloop Mermaid [sic RAINBOW ] commanded by Lemuel Perkins Sailed fro,Rainbow,Rainbow,note,/TaggedPDF-doc/text/doc[5]/note[1]/ship[2]
NDAR_V04_0012,Phoenix (Ship),"of their Return.1His Majesty's ship the PHOENIX of 40 Guns, Capt. [Hyde] Parker [Jr.],",Phoenix,Phoenix,p,/TaggedPDF-doc/text/doc[12]/docBody/p[2]/ship[1]
NDAR_V04_0012,Asia,"apt. Vandepot [George Vandeput], in the ASIA , of 64 Guns, got under sail, in Company",Asia,Asia,p,/TaggedPDF-doc/text/doc[12]/docBody/p[2]/ship[2]
NDAR_V04_0012,Dutchess of Gordon (Ship),"ot under sail, in Company with the Ship DUTCHESS OF GORDON , a ship loaded with salt, and two sloop",Dutchess of Gordon,Dutchess of Gordon,p,/TaggedPDF-doc/text/doc[12]/docBody/p[2]/ship[3]
NDAR_V04_0012,Asia,"apt. Vandepot [George Vandeput], in the ASIA , of 64 Guns, got under sail, in Company",Asia,Asia,p,/TaggedPDF-doc/text/doc[12]/docBody/p[2]/ship[4]
NDAR_V04_0012,Dutchess (Ship),"ot under sail, in Company with the Ship DUTCHESS of Gordon, a ship loaded with salt, and",Dutchess,Dutchess,p,/TaggedPDF-doc/text/doc[12]/docBody/p[2]/ship[5]
NDAR_V04_0012,Mercury,parture of General Henry Clinton in the MERCURY and the transports under convoy.,Mercury,Mercury,src,/TaggedPDF-doc/text/doc[12]/src/ship
NDAR_V04_0013,Asia,re here have been frighten'd away ー the ASIA lies between Nutters and Bedloes Island,Asia,Asia,p,/TaggedPDF-doc/text/doc[13]/docBody/p/ship[1]
NDAR_V04_0013,Dutchess of Gordon,etween Nutters and Bedloes Island ー the DUTCHESS OF GORDON with his Excellency Governor Tryon is u,Dutchess of Gordon,Dutchess of Gordon,p,/TaggedPDF-doc/text/doc[13]/docBody/p/ship[2]
NDAR_V04_0013,Phoenix,Governor Tryon is under her stern ー the PHOENIX is station'd a league below the Narrows,Phoenix,Phoenix,p,/TaggedPDF-doc/text/doc[13]/docBody/p/ship[3]
NDAR_V04_0013,Mercury,tion'd a league below the Narrows ー the MERCURY and General Clinton must inevitably fal,Mercury,Mercury,p,/TaggedPDF-doc/text/doc[13]/docBody/p/ship[4]
NDAR_V04_0014,Phoenix,"JOURNAL OF H.M.S. PHOENIX , CAPTAIN HYDE PARKER, JR. Febr",Phoenix,PHOENIX,title,/TaggedPDF-doc/text/doc[14]/title/ship
NDAR_V04_0014,Phoenix,"PRO, Admiralty 51/693. 2. The PHOENIX had left the East River on February 17,",Phoenix,Phoenix,note,/TaggedPDF-doc/text/doc[14]/note[1]/ship
NDAR_V04_0016,Pallas (Frigate),and had Sent them the Dementions of the PALLAS frigate as a rule for the masts & yards,Pallas,Pallas,p2,/TaggedPDF-doc/text/doc[16]/docBody/p2/ship
NDAR_V04_0017,Jenny (Schooner),d to Capt Jesse Harding of the Schooner JENNY to load with Flour for Falmouth in New,Jenny,Jenny,p,/TaggedPDF-doc/text/doc[17]/docBody/p[1]/ship[1]
NDAR_V04_0017,Rogers (Brig),Falmouth in New Engld also to the Brig ROGERS addrest to Capt Geo Woolsey to load wit,Rogers,Rogers,p,/TaggedPDF-doc/text/doc[17]/docBody/p[1]/ship[2]
NDAR_V04_0017,Sarah (Sloop),"for Liberty to load Flour in the Sloop SARAH Zephaniah Sheperdson Master, agreeable",Sarah,Sarah,p,/TaggedPDF-doc/text/doc[17]/docBody/p[2]/ship
NDAR_V04_0018,Defence (Ship),RECEIPTS RELATING TO THE MARYLAND SHIP DEFENCE [Baltimore]Recd Feby 19. 1776,Defence,DEFENCE,title,/TaggedPDF-doc/text/doc[18]/title/ship
NDAR_V04_0018,Defence (Ship),f Capt James Nicholson on Accot of Ship DEFENCE Twelve Shillings for James Bennet for 2,Defence,Defence,p2,/TaggedPDF-doc/text/doc[18]/docBody/p2[2]/ship
NDAR_V04_0018,Defence (Ship),f Capt James Nicholson on Accot of Ship DEFENCE Twelve Shillings for James Bennet for 2,Defence,Defence,src,/TaggedPDF-doc/text/doc[18]/src/ship[1]
NDAR_V04_0018,Defence (Ship),f Capt James Nicholson on Accot of Ship DEFENCE Twelve Shillings for James Bennet for 2,Defence,Defence,src,/TaggedPDF-doc/text/doc[18]/src/ship[2]
NDAR_V04_0020,Roebuck,med at the Report of the Arrival of the ROEBUCK you have much more Reason to be so now,Roebuck,Roebuck,p,/TaggedPDF-doc/text/doc[20]/docBody/p[1]/ship
NDAR_V04_0020,Roebuck,med at the Report of the Arrival of the ROEBUCK you have much more Reason to be so now,Roebuck,Roebuck,p,/TaggedPDF-doc/text/doc[20]/docBody/p[2]/ship
NDAR_V04_0021,Mercury,"R.N., TO CAPTAIN JAMES MONTAGU, H.M.S. MERCURY By Andrew Snape Hamond Esqr Ca",Mercury,MERCURY,title,/TaggedPDF-doc/text/doc[21]/title/ship
NDAR_V04_0021,Kingsfisher (Sloop),ilst Captain of His Majesty's Sloop the KINGSFISHER . Given under my hand,Kingsfisher,Kingsfisher,p,/TaggedPDF-doc/text/doc[21]/docBody/p/ship
NDAR_V04_0021,Roebuck (Ship),my hand on board his Majesty's Ship the ROEBUCK off Norfolk in Virginia the,Roebuck,Roebuck,dl2,/TaggedPDF-doc/text/doc[21]/dl2/ship
NDAR_V04_0023,Scarborough,"WARD POWELL [Extract] SCARBOROUGH at Cockspur, Feb. 19th, 1776 S",Scarborough,Scarborough,dl,/TaggedPDF-doc/text/doc[23]/dl/ship
NDAR_V04_0024,Scarborough,"SIR JAMES WRIGHT Sir: SCARBOROUGH [at Cockspur] Feb. 19, 1776. H",Scarborough,Scarborough,dl,/TaggedPDF-doc/text/doc[24]/dl/ship
NDAR_V04_0025,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Fe",Tamar,TAMAR,title,/TaggedPDF-doc/text/doc[25]/title/ship
NDAR_V04_0025,Hawke (Boat),"68. 2. This was the pilot boat HAWKE , Captain Joseph Vesey, which had taken.",Hawke,Hawke,note,/TaggedPDF-doc/text/doc[25]/note/ship[1]
NDAR_V04_0025,Hawke (Boat),"68. 2. This was the pilot boat HAWKE , Captain Joseph Vesey, which had taken.",Hawke,Hawke,note,/TaggedPDF-doc/text/doc[25]/note/ship[2]
NDAR_V04_0026,Hunter (Sloop),"JOURNAL OF H.M. SLOOP HUNTER , CAPTAIN THOMAS MACKENZIE Feb",Hunter,HUNTER,title,/TaggedPDF-doc/text/doc[26]/title/ship
NDAR_V04_0026,Lizard,y of the Navy Battallion hauling up the LIZARD s Boats was held a Garrison Court Marti,Lizard,Lizard,p2,/TaggedPDF-doc/text/doc[26]/docBody/p2[1]/ship[1]
NDAR_V04_0026,Lizard,y of the Navy Battallion hauling up the LIZARD s Boats was held a Garrison Court Marti,Lizard,Lizard,p2,/TaggedPDF-doc/text/doc[26]/docBody/p2[1]/ship[2]
NDAR_V04_0028,Trythena (Sloop),e from Said majerbigwaduce in the Sloop TRYTHENA Laden the Cordwood for piscataqua in or,Trythena,Trythena,p,/TaggedPDF-doc/text/doc[28]/docBody/p/ship[1]
NDAR_V04_0028,Livele,nth was taken by a man of war (viz) the LIVELE 2 and finely Lost Vessel and Effects th,Livele,Livele,p,/TaggedPDF-doc/text/doc[28]/docBody/p/ship[2]
NDAR_V04_0028,Lively,"., History of Maine. 2. H.M.S. LIVELY , Captain Thomas Bishop. Her log for Sep",Lively,Lively,note,/TaggedPDF-doc/text/doc[28]/note/ship[1]
NDAR_V04_0028,Lively,"., History of Maine. 2. H.M.S. LIVELY , Captain Thomas Bishop. Her log for Sep",Lively,Lively,note,/TaggedPDF-doc/text/doc[28]/note/ship[2]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[1]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[2]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[3]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[4]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[5]
NDAR_V04_0029,Dalton,"ion of the Price of the Purchase of the DALTON s Cargoe, however I hope its will prove",Dalton,Dalton,p,/TaggedPDF-doc/text/doc[29]/docBody/p/ship[6]
NDAR_V04_0029,Jenny (Ship),"Collection, DLAR. 2. The ship JENNY , William Wood, master, taken by the Mas",Jenny,Jenny,note,/TaggedPDF-doc/text/doc[29]/note/ship[1]
NDAR_V04_0029,Yankee Hero (Brig),"ken by the Massachusetts privateer brig YANKEE HERO , Thomas Thomas, commander.",Yankee Hero,Yankee Hero,note,/TaggedPDF-doc/text/doc[29]/note/ship[2]
NDAR_V04_0031,Yankee Hero (Brig),COLONY BOND FOR THE MASSACHUSETTS BRIG YANKEE HERO 1776 Feb. 20 Yankee H,Yankee Hero,YANKEE HERO,title,/TaggedPDF-doc/text/doc[31]/title/ship
NDAR_V04_0031,Yankee Hero,"KEE HERO 1776 Feb. 20 YANKEE HERO , Armed Vessel. Tons; 120: Guns, 14: Man",Yankee Hero,Yankee Hero,p2,/TaggedPDF-doc/text/doc[31]/docBody/p2[1]/ship
NDAR_V04_0033,Asia,Sir ー I am just informed that the ASIA and Phoenix have seized,Asia,Asia,p2,/TaggedPDF-doc/text/doc[33]/docBody/ind[1]/p2[1]/ship[1]
NDAR_V04_0033,Phoenix,ー I am just informed that the Asia and PHOENIX have seized several prov,Phoenix,Phoenix,p2,/TaggedPDF-doc/text/doc[33]/docBody/ind[1]/p2[1]/ship[2]
NDAR_V04_0033,Asia,Sir ー I am just informed that the ASIA and Phoenix have seized,Asia,Asia,p2,/TaggedPDF-doc/text/doc[33]/docBody/ind[2]/p2/ship[1]
NDAR_V04_0033,Phoenix,ー I am just informed that the Asia and PHOENIX have seized several prov,Phoenix,Phoenix,p2,/TaggedPDF-doc/text/doc[33]/docBody/ind[2]/p2/ship[2]
NDAR_V04_0035,Blue Mountain Valley (Ship),"ch I altered, for disposing of the Ship BLUE MOUNTAIN VALLEY and her Cargo, no Judge of the Admiralt",Blue Mountain Valley,Blue Mountain Valley,p,/TaggedPDF-doc/text/doc[35]/docBody/p/ship
NDAR_V04_0037,Roebuck,"these ships are. Captain Hammond of the ROEBUCK , we are well assured, has behaved with",Roebuck,Roebuck,p,/TaggedPDF-doc/text/doc[37]/docBody/p[2]/ship
NDAR_V04_0038,Kingfisher (Sloop),"TO CAPTAIN ALEXANDER GRAEME, H.M. SLOOP KINGFISHER By Andw Snape Hamond Esqr &caI",Kingfisher,KINGFISHER,title,/TaggedPDF-doc/text/doc[38]/title/ship
NDAR_V04_0038,Mercury (Ship),"ral Graves to command his Majs Ship the MERCURY , and beging I will be pleased to give a",Mercury,Mercury,p,/TaggedPDF-doc/text/doc[38]/docBody/p/ship[1]
NDAR_V04_0038,Kingsfisher (Sloop),"med in the Margin from his Ms Sloop the KINGSFISHER into her, You are hereby required and d",Kingsfisher,Kingsfisher,p,/TaggedPDF-doc/text/doc[38]/docBody/p/ship[2]
NDAR_V04_0038,Mercury (Ship),"ral Graves to command his Majs Ship the MERCURY , and beging I will be pleased to give a",Mercury,Mercury,p,/TaggedPDF-doc/text/doc[38]/docBody/p/ship[3]
NDAR_V04_0038,Roebuck (Ship),nder my hand on board his Majs Ship the ROEBUCK off Norfolk in Virginia the,Roebuck,Roebuck,dl2,/TaggedPDF-doc/text/doc[38]/dl2/ship
NDAR_V04_0039,Friendship,"sed ""to a Merchant in Liverpool, by the FRIENDSHIP , arrived at Glasgow.""",Friendship,Friendship,src,/TaggedPDF-doc/text/doc[39]/src/ship
NDAR_V04_0040,Prosper (Ship),"rdered, That the commanders of the ship PROSPER and scooner Defence to give all necessa",Prosper,Prosper,p,/TaggedPDF-doc/text/doc[40]/docBody/p[1]/ship[1]
NDAR_V04_0040,Defence (Schooner),manders of the ship Prosper and scooner DEFENCE to give all necessary assistance by boa,Defence,Defence,p,/TaggedPDF-doc/text/doc[40]/docBody/p[1]/ship[2]
NDAR_V04_0041,Scarborough,"JOURNAL OF H.M.S. SCARBOROUGH , CAPTAIN ANDREW BARKLEY Feby '",Scarborough,SCARBOROUGH,title,/TaggedPDF-doc/text/doc[41]/title/ship
NDAR_V04_0041,Tamer,"ah River Georgia.ー AM made the TAMER s Signal for the Captain, Got the Sloop",Tamer,Tamer,p2,/TaggedPDF-doc/text/doc[41]/docBody/p2[1]/ship
NDAR_V04_0041,Falcon,"ater away.Tuesday 20thAM Anchd here the FALCON 's Tender from Cape Fear, Empd as occasi",Falcon,Falcon,p2,/TaggedPDF-doc/text/doc[41]/docBody/p2[5]/ship
NDAR_V04_0042,Fanny (Ship),"f an Order from Government, in the Ship FANNY Daniel Sinclair Master which said Ship",Fanny,Fanny,p,/TaggedPDF-doc/text/doc[42]/docBody/p[1]/ship
NDAR_V04_0044,Niger,"JOURNAL OF H.M.S. NIGER , CAPTAIN GEORGE TALBOT Febry 1",Niger,NIGER,title,/TaggedPDF-doc/text/doc[44]/title/ship
NDAR_V04_0044,Fowey (Ship),"Road, at 11 past by His Majesty's Ship FOWEY , at 12 Anchord with the small Bower in",Fowey,Fowey,p2,/TaggedPDF-doc/text/doc[44]/docBody/p2[4]/ship[1]
NDAR_V04_0044,Renown (Ship),"atham Water, found riding here H M Ship RENOWN & several Transports.",Renown,Renown,p2,/TaggedPDF-doc/text/doc[44]/docBody/p2[4]/ship[2]
NDAR_V04_0045,Bonaventure (Schooner),These may Certify that the Schooner BONAVENTURE John Waterman Master is bound to Philad,Bonaventure,Bonaventure,p2,/TaggedPDF-doc/text/doc[45]/docBody/p2[1]/ship
NDAR_V04_0046,Dianna (Sloop),"""MANIFEST OF SLOOP DIANNA 'S CARGO RUFUS POTTER MASR"" 177",Dianna,DIANNA,title,/TaggedPDF-doc/text/doc[46]/title/ship
NDAR_V04_0046,Dianna (Sloop),bove to be a true Manifest of the Sloop DIANNA 's Cargo This 21st day of Feby 1776,Dianna,Dianna,p2,/TaggedPDF-doc/text/doc[46]/docBody/p2/ship
NDAR_V04_0049,Asia,"JOURNAL OF H.M.S. ASIA , CAPTAIN GEORGE VANDEPUT Febru",Asia,ASIA,title,/TaggedPDF-doc/text/doc[49]/title/ship
NDAR_V04_0049,Sally,sent a Midshipman & 10 Men on board the SALLY a Mercht Ship laden with Salt to go to,Sally,Sally,p2,/TaggedPDF-doc/text/doc[49]/docBody/p2/ship
NDAR_V04_0050,Asia,"ebruary 1776. Sir: ー As the ASIA man-of-war, with her attendants, have n",Asia,Asia,p2,/TaggedPDF-doc/text/doc[50]/docBody/ind/p2[1]/ship[1]
NDAR_V04_0050,Phoenix,"ion in the bay below this city, and the PHOENIX between the Narrows and",Phoenix,Phoenix,p2,/TaggedPDF-doc/text/doc[50]/docBody/ind/p2[1]/ship[2]
NDAR_V04_0051,Greyhound (Brig),"er of February 19. 2. The brig GREYHOUND , Walter Stevens, master, and the ship P",Greyhound,Greyhound,note,/TaggedPDF-doc/text/doc[51]/note[1]/ship[1]
NDAR_V04_0051,Peggy (Ship),"d, Walter Stevens, master, and the ship PEGGY , Samuel Davison, master. 3. Th",Peggy,Peggy,note,/TaggedPDF-doc/text/doc[51]/note[1]/ship[2]
NDAR_V04_0052,Union,"and carried into St. Christophers.Brig UNION , Alexander Boyd, master, from South Car",Union,Union,p,/TaggedPDF-doc/text/doc[52]/docBody/p[2]/ship[1]
NDAR_V04_0052,Argo (Ship),", brought in here by his Majesty's ship ARGO , William Garnier, Esq; commander, the 1",Argo,Argo,p,/TaggedPDF-doc/text/doc[52]/docBody/p[2]/ship[2]
NDAR_V04_0052,Constance (Sloop),"emned the 2d of January, 1776.The sloop CONSTANCE , J[ohn] Dantey, master, from St. Eustat",Constance,Constance,p,/TaggedPDF-doc/text/doc[52]/docBody/p[3]/ship[1]
NDAR_V04_0052,Lynx (Sloop),"brought in here by his Majesty's sloop LYNX , Alexander Scott, Esq; commander, 20th",Lynx,Lynx,p,/TaggedPDF-doc/text/doc[52]/docBody/p[3]/ship[2]
NDAR_V04_0052,Lynx (Sloop),"brought in here by his Majesty's sloop LYNX , Alexander Scott, Esq; commander, 20th",Lynx,Lynx,p,/TaggedPDF-doc/text/doc[52]/docBody/p[4]/ship
NDAR_V04_0052,Charming Polly,"mander, and carried up to Antigua.Sloop CHARMING POLLY , Thomas Truxton master, from New York,",Charming Polly,Charming Polly,p,/TaggedPDF-doc/text/doc[52]/docBody/p[5]/ship[1]
NDAR_V04_0052,Argo (Ship),", brought in here by his Majesty's ship ARGO , William Garnier, Esq; commander, the 1",Argo,Argo,p,/TaggedPDF-doc/text/doc[52]/docBody/p[5]/ship[2]
NDAR_V04_0052,Thomas,"ied up to Antigua.Sloop Charming Polly, THOMAS Truxton master, from New York, brought",Thomas,Thomas,p,/TaggedPDF-doc/text/doc[52]/docBody/p[6]/ship[1]
NDAR_V04_0052,Argo (Ship),", brought in here by his Majesty's ship ARGO , William Garnier, Esq; commander, the 1",Argo,Argo,p,/TaggedPDF-doc/text/doc[52]/docBody/p[6]/ship[2]
NDAR_V04_0053,Roebuck,Capt. Hammond stop'd them on board the ROEBUCK and sent to his Lo[s]p. It seems they h,Roebuck,Roebuck,p,/TaggedPDF-doc/text/doc[53]/docBody/p[2]/ship
NDAR_V04_0056,Franklin (Schooner),IBALD SELMAN FOR HIRE OF ARMED SCHOONER FRANKLIN Abstract of pay due to Archd S,Franklin,FRANKLIN,title,/TaggedPDF-doc/text/doc[56]/title/ship
NDAR_V04_0057,Industry (Brig),"d & Co at Barnstable, on Board the Brig INDUSTRY John Mcfarland master in August last an",Industry,Industry,p,/TaggedPDF-doc/text/doc[57]/docBody/p/ship
NDAR_V04_0057,Industry (Brig),"d & Co at Barnstable, on Board the Brig INDUSTRY John Mcfarland master in August last an",Industry,Industry,note,/TaggedPDF-doc/text/doc[57]/note/ship[1]
NDAR_V04_0057,Halifax (Schooner),"Industry was captured by H.M. Schooner HALIFAX and condemned and sold in Boston, Grave",Halifax,Halifax,note,/TaggedPDF-doc/text/doc[57]/note/ship[2]
NDAR_V04_0058,Fo[we]y,"er, and will sail in a day or two.2 The FO[WE]Y man of war, lately stationed off Marble",Fo[we]y,Fo[we]y,p,/TaggedPDF-doc/text/doc[58]/docBody/p/ship
NDAR_V04_0058,Hancock (Schooner),"2. Washington's armed schooner HANCOCK , driven ashore in North River, Scituate",Hancock,Hancock,note,/TaggedPDF-doc/text/doc[58]/note/ship
NDAR_V04_0059,Grampus (Sloop),"February 22. We hear the sloop GRAMPUS , John Brakett [Bracket], master, loaded",Grampus,Grampus,p,/TaggedPDF-doc/text/doc[59]/docBody/p[1]/ship
NDAR_V04_0059,Yankey Hero,"er into Boston. 1We just hear, that the YANKEY HERO , of 14 guns, Capt. [Thomas] Thomas, bel",Yankey Hero,Yankey Hero,p,/TaggedPDF-doc/text/doc[59]/docBody/p[2]/ship
NDAR_V04_0059,Grampus (Sloop),"February 22. We hear the sloop GRAMPUS , John Brakett [Bracket], master, loaded",Grampus,Grampus,note,/TaggedPDF-doc/text/doc[59]/note[1]/ship[1]
NDAR_V04_0059,Peggy (Schooner),"1. The Grampus and the schooner PEGGY , John Lothrop, master, both from Baltim",Peggy,Peggy,note,/TaggedPDF-doc/text/doc[59]/note[1]/ship[2]
NDAR_V04_0059,Tryal (Schooner),ere taken off Cape Cod by H.M. Schooner TRYAL . According to Shuldham's prize list of,Tryal,Tryal,note,/TaggedPDF-doc/text/doc[59]/note[1]/ship[3]
NDAR_V04_0059,Grampus (Sloop),"February 22. We hear the sloop GRAMPUS , John Brakett [Bracket], master, loaded",Grampus,Grampus,note,/TaggedPDF-doc/text/doc[59]/note[1]/ship[4]
NDAR_V04_0059,Peggy (Schooner),"1. The Grampus and the schooner PEGGY , John Lothrop, master, both from Baltim",Peggy,Peggy,note,/TaggedPDF-doc/text/doc[59]/note[1]/ship[5]
NDAR_V04_0059,Sally (Brigantine),"ralty 1/484. 2. The brigantine SALLY , Alexander Wilson, master.",Sally,Sally,note,/TaggedPDF-doc/text/doc[59]/note[2]/ship
NDAR_V04_0060,Nautilus (Sloop),MASTER'S LOG OF H.M. SLOOP NAUTILUS Feby 1776 Tuesday 20th In Nana,Nautilus,NAUTILUS,title,/TaggedPDF-doc/text/doc[60]/title/ship
NDAR_V04_0060,Hope,"eigh'd and came too sail in Company the HOPE and Tryall, with 2 fishing Schooners, a",Hope,Hope,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[1]/ship[1]
NDAR_V04_0060,Tryall,"d came too sail in Company the Hope and TRYALL , with 2 fishing Schooners, at 11 a sign",Tryall,Tryall,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[1]/ship[2]
NDAR_V04_0060,Lively (Ship),"s, at 4 Do Wr at 5 spoke his Majs Ship LIVELY wth a Brigg & a Schooner in Campy at 8",Lively,Lively,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[3]/ship
NDAR_V04_0060,Hope,"eigh'd and came too sail in Company the HOPE and Tryall, with 2 fishing Schooners, a",Hope,Hope,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[5]/ship
NDAR_V04_0060,Tryall,"d came too sail in Company the Hope and TRYALL , with 2 fishing Schooners, at 11 a sign",Tryall,Tryall,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[6]/ship
NDAR_V04_0060,Tryall,"d came too sail in Company the Hope and TRYALL , with 2 fishing Schooners, at 11 a sign",Tryall,Tryall,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[7]/ship
NDAR_V04_0060,Fowey (Ship),"at 1 PM anchor'd here his Majestys ship FOWEY ,Thursday 22d at 9 AM weighd and came to",Fowey,Fowey,p2,/TaggedPDF-doc/text/doc[60]/docBody/p2[8]/ship
NDAR_V04_0061,Harrison,"ding, memo of which I have inclosedーThe HARRISON Capt. Dyer [Charles Dyar] returned last",Harrison,Harrison,p,/TaggedPDF-doc/text/doc[61]/docBody/p[4]/ship
NDAR_V04_0061,Happy Return,ntal agent at Plymouth. 2. The HAPPY RETURN and Norfolk.,Happy Return,Happy Return,note,/TaggedPDF-doc/text/doc[61]/note/ship[1]
NDAR_V04_0061,Norfolk,mouth. 2. The Happy Return and NORFOLK .,Norfolk,Norfolk,note,/TaggedPDF-doc/text/doc[61]/note/ship[2]
NDAR_V04_0062,Venus,"arbour, and after stripping the Brig'te VENUS , which lay aground just within the Lime",Venus,Venus,p,/TaggedPDF-doc/text/doc[62]/docBody/p/ship
NDAR_V04_0064,Sally (Ship),"John Hastier, mate of the ship SALLY , whereof Capt. Badgley [John Bagley] wa",Sally,Sally,p,/TaggedPDF-doc/text/doc[64]/docBody/p[1]/ship[1]
NDAR_V04_0064,Sally (Ship),"John Hastier, mate of the ship SALLY , whereof Capt. Badgley [John Bagley] wa",Sally,Sally,p,/TaggedPDF-doc/text/doc[64]/docBody/p[1]/ship[2]
NDAR_V04_0064,Sally (Ship),"John Hastier, mate of the ship SALLY , whereof Capt. Badgley [John Bagley] wa",Sally,Sally,p,/TaggedPDF-doc/text/doc[64]/docBody/p[2]/ship
NDAR_V04_0064,Sally (Ship),"John Hastier, mate of the ship SALLY , whereof Capt. Badgley [John Bagley] wa",Sally,Sally,note,/TaggedPDF-doc/text/doc[64]/note/ship[1]
NDAR_V04_0064,Phoenix,"2. The Sally was seized by H.M.S. PHOENIX on February 3, while approaching New Yo",Phoenix,Phoenix,note,/TaggedPDF-doc/text/doc[64]/note/ship[2]
NDAR_V04_0065,Rachel (Brig),or their Committee.AgreedThat the Brig RACHEL Captain Clay chartered by R. Morris for,Rachel,Rachel,p,/TaggedPDF-doc/text/doc[65]/docBody/p[2]/ship
NDAR_V04_0067,Kingsfisher (Sloop),"JOURNAL OF H.M. SLOOP KINGSFISHER , CAPTAIN JAMES MONTAGU Februar",Kingsfisher,KINGSFISHER,title,/TaggedPDF-doc/text/doc[67]/title/ship
NDAR_V04_0067,Mercury (Ship),ad found Riding here His Majesty's Ship MERCURY and Two Sail of Transports.2 1,Mercury,Mercury,p2,/TaggedPDF-doc/text/doc[67]/docBody/p2/ship
NDAR_V04_0067,Mercury (Ship),ad found Riding here His Majesty's Ship MERCURY and Two Sail of Transports.2 1,Mercury,Mercury,note,/TaggedPDF-doc/text/doc[67]/note/ship[1]
NDAR_V04_0067,Kingsfisher,"Graeme of that ship transferred to the KINGSFISHER . One of his first acts in the Mercury,",Kingsfisher,Kingsfisher,note,/TaggedPDF-doc/text/doc[67]/note/ship[2]
NDAR_V04_0067,Mercury (Ship),ad found Riding here His Majesty's Ship MERCURY and Two Sail of Transports.2 1,Mercury,Mercury,note,/TaggedPDF-doc/text/doc[67]/note/ship[3]
NDAR_V04_0067,Sandwich,"send an ""Officer and 6 Men on board the SANDWICH Tender."" PRO, Admiralty 51/600.",Sandwich,Sandwich,note,/TaggedPDF-doc/text/doc[67]/note/ship[4]
