THOMAS GAGE	PERSON	TO LORD
Gage	PERSON	1 .
THOMAS GAGE	PERSON	TO LORD
Scarborough	PERSON	arrived with your Lordship 's Dispatches of the 17th of October No 11 on the 3d Inst , and Admiral -LSB-
Samuel -RSB- Graves	PERSON	has consented to land all the supernumerary Marines which by Report may amount to above 400 Men , as soon as all arrive and Quarters are prepared , that Major -LSB-
John -RSB- Pitcairne	PERSON	who commands those Marines may have a better Opportunity to form and discipline them , than if they remained on Board their Ships where they are crowded .
SAMUEL	PERSON	GRAVES TO
PHILIP STEPHENS	PERSON	, SECRETARY OF THE BRITISH ADMIRALTY 1 -LSB- Extract -RSB-
Preston Boston	PERSON	15th Decr 1774 Sir On the 3d Instant his Majesty 's Ship
Scarborough	PERSON	anchored here from
Andrew -RSB- Barkley	PERSON	delivered to me your Letter of the 14th October , acknowledging the Receipt of my Letters of the 31st of August , 3d of September , and Duplicate of the 8th of August ... Also your letter of the 20th of October inclosing a printed Copy of the Kings Order in Counsil prohibiting the
-LSB- George -RSB- Vandeput	PERSON	I received Duplicates of your letters in the
Scarborough	PERSON	and their Lordships Orders to take the
Scarborough	PERSON	under my Command , as they arrive , and employ them in such manner as I shall judge best for his
Gaspee	PERSON	, with the
Cape Elizabeth	PERSON	on one side of
James -RSB- Ayscough	PERSON	has made several Seizures , which have detained him at
Scarborough	PERSON	there , but she is come from
William -RSB- Maltby	PERSON	of his Majesty 's
Fisher	PERSON	, commanded by Capt.
James Montagu	PERSON	.
James Ayscough	PERSON	, who will in a few days sail to join Admiral Graves , at
JAMES WALLACE	PERSON	, R.N. , TO
JOSEPH WANTON	PERSON	, GOVERNOR OF RHODE ISLAND 1 -LRB- Copy -RRB- His Majesty 's Ship
Rose Newport Harbour	PERSON	,
James Wallace	PERSON	1 .
JAMES WALLACE	PERSON	, R.N. , TO VICE ADMIRAL SAMUEL GRAVES 1 -LRB- Copy -RRB- Rose ,
-LSB- George -RSB- Romes	PERSON	, with some Gentlemen of the
Cutter Mann	PERSON	'd and
William -RSB- Lewis the Purser	PERSON	with a Packet dated the 12th .
James Wallace	PERSON	1 .
NATHANIEL SHAW	PERSON	, JR. , TO
PETER VANDERVOORT	PERSON	& CO. ,
Clements	PERSON	, have only to add that I have drawn on you in favour of
Sam Belden	PERSON	in Two Orders to the Amo of # 248 , 8 , 5 pay 30 Days Sight and hope by that time you will be in Cash to pay them .
Thomas	PERSON	and
Isaac Wharton	PERSON	, merchants of
ALEXANDER HAMILTON	PERSON	1 -LSB- Extract -RSB- New-York -LSB- December 15 -RSB- 1774 The only distinction between freedom and slavery consists in tis : In the former state , a man is governed by the laws to which he has given his consent , either in person , or by his representative : In the latter , he is governed by the will of another .
Harold C. Syrett	PERSON	, ed. , The Papers of
Alexander Hamilton	PERSON	-LRB-
Syrett	PERSON	, ed. , Hamilton Papers .
JOHN WENTWORTH	PERSON	,
THOMAS GAGE	PERSON	, DECEMBER 16 , 1774 1 -LSB- Extract -RSB- On Wednesday last -LSB- December 14 -RSB- after 12 o'clock , an insurrection suddenly took place in town and immediately proceeded to his Majesty 's castle , attacked , overpowered , wounded and confined the Captain , and thence took away all the
William Cooper	PERSON	to
Samuel Cutts	PERSON	, delivered here on Tuesday last P.M. , by
Paul Revere	PERSON	.
Fenton	PERSON	, because he has to them declared the folly of their conduct , and that he will do his duty as a justice in executing the laws .
Nathaniel Bouton	PERSON	, ed. , Provincial Papers , Documents and Records Relating to the Province of New Hampshire From 1764 to 1776 , -LRB-
Bouton	PERSON	, ed. ,
John -RSB- Cochran	PERSON	refused , and fired three Guns , but no lives were lost ; upon which they immediately scaled the walls , disarmed the Captain and his men , took possession of ninety-seven barrels of Powder , put it on board the Gondolas , brought it up to Town , and went off with it some distance into the Country .
SAMUEL	PERSON	GRAVES TO
PHILIP STEPHENS	PERSON	1 -LSB-
Preston	PERSON	,
James -RSB- Wallace	PERSON	of his Majesty 's Ship Rose , at
Sam Graves	PERSON	1 .
Wallace	PERSON	's letter of December 12 , 1774 .
John -RSB- Wentworth	PERSON	of
William	PERSON	and
Mary	PERSON	and by Violence carried away upwards of 100 Barrels of Gunpowder , that he was apprehensive of their commiting farther Outrage , and desired immediate Assistance .
Hereupon	PERSON	two ships were dispatched with the utmost expedition .
H.M.S. Canceaux	PERSON	and
H.M.S. Scarborough	PERSON	.
Mary	PERSON	, which was garrisoned by six invalids .
John -RSB- Sullivan	PERSON	, one of the Delegates to the
Bouton	PERSON	, ed. ,
HENRY MOWAT	PERSON	, COMMANDING 1 Decem : 1774 Saturday 17 Moor 'd off the
THOMAS GAGE	PERSON	TO VICE ADMIRAL SAMUEL GRAVES 1 Sir
John -RSB- Pitcairne	PERSON	; and on that account Quarters have been preparing for their reception .
Pitcairne	PERSON	informs me , that you are not fixed in the design of landing them , particularly as You had received no formal requisition from Me on the Subject ; And it is on that account I now trouble You , to beg you wou 'd order the Supernumerary Marines to be landed as soon as their Quarters are ready .
Gage Samuel Graves Esqr	PERSON	Vice Admiral of the Blue & Commander in Chief of His Majesty 's Ships & Vessels in
Hereld Blackmore	PERSON	, was ordered after the publication of the resolves of the provincial convention of this province , and in contradiction thereto , and that he had at that time an opportunity to contradict the orders he had given for the other slaves , and he now confessing that he sent a copy of the provincial resolves to Granada : It is the opinion of the committee that the said slaves be re-shipped .
Arthur Mabson	PERSON	hath imported in his schooner from the
Mabson	PERSON	, and that Mr.
-LSB- Archibald -RSB- Maclain	PERSON	write to him for that purpose , which he hath done as follows to wit : Sir :
Archibald M'Lain	PERSON	1 .
Saunders	PERSON	, comp. , Records of
HENRY LAURENS	PERSON	TO
WILLIAM MANNING	PERSON	,
Sake	PERSON	will conduct us through the trial with patience & our cheerfulness , & in '76 we shall begin to deck our Selves in
Henry Laurens Letter Book	PERSON	, 1774-1775 ,
HENRY LAURENS	PERSON	TO THOMAS GREEN ,
Charles Town	PERSON	.
Henry Laurens Letter Book	PERSON	, 1774-1775 ,
Pidgeon Hill	PERSON	W b S 2
Leags	PERSON	at 11 Came too at
Cape Elizabeth	PERSON	to
SAMUEL	PERSON	GRAVES TO GENERAL THOMAS GAGE 1 Sir
Preston Boston	PERSON	19 decem 1774 I had the Honor of your Excellency 's letter of yesterday Morning the Supernumerary Marines serving in His Majesty 's
John -RSB- Pitcaime	PERSON	reports to me that Quarters are in all respects ready for the reception of the
Sam	PERSON	l Graves 1 .
SAMUEL	PERSON	GRAVES TO
PHILIP STEPHENS	PERSON	1 Sir
Preston Boston	PERSON	19th December 1774 I have this moment heard that a Vessel Sails Tomorrow Morning from
Sam Graves	PERSON	1 .
JOHN BARKER	PERSON	1 -LSB-
Frost	PERSON	broke up , rained most of the day .
Harbour	PERSON	now cuts a formidable figure , having four Sail of the Line , besides Frigates and Sloops and a great number of Transports .
Scarborough	PERSON	sail 'd for there too .
Barker	PERSON	, Diary , 12 .
JOHN NIXON	PERSON	REGARDING MERCHANT SHIP BLACK PRINCE 1
John Nixon	PERSON	of maketh Oath that the Ship called the Black Prince of
John Barry	PERSON	is at present Master being a square sterned Vessel of the Burthen of two hundred Tons or thereabouts was built in
John Nixon	PERSON	1 .
Black Prince	PERSON	was renamed
Alfred	PERSON	and became the first ship in the
JOHN WENTWORTH	PERSON	, GOVERNOR OF NEW HAMPSHIRE , TO VICE ADMIRAL SAMUEL GRAVES 1 -LRB- Copy -RRB-
Andrew -RSB- Barkley	PERSON	, who arrived in this
Scarborough	PERSON	, as did Lieut -LSB-
Henry -RSB- Mowat	PERSON	with the
John -RSB- Sullivan	PERSON	, One of the
Nathaniel -RSB- Folsom	PERSON	the other Delegate came to
J. Wentworth	PERSON	1 .
ANDREW BARKLEY	PERSON	, R.N. , TO VICE ADMIRAL SAMUEL GRAVES 1 -LRB- Copy -RRB- Scarbroh at
Canceaux	PERSON	got in here the Night after She left
William	PERSON	and
Mary	PERSON	, and they intended to carry off the remainder which amounted to about 53 , if the
Scarborough	PERSON	and
Canceaux	PERSON	had not arriv 'd here ; They behaved in the most outragious manner in hauling down the
John -RSB- Wentworth	PERSON	and delivered your Pacquet , he intends being On board the Scarbroh tomorrow if its moderate to consult which is the best Method to take to secure the Guns that are left , and the rest of the
Govr Wentworth	PERSON	acquaints me is not safe at present .
Andrew Barkley	PERSON	1 .
THOMAS GAGE	PERSON	TO VICE ADMIRAL
SAMUEL	PERSON	GRAVES TO GENERAL
THOMAS GAGE	PERSON	1 Sir
Preston	PERSON	at
John	PERSON	-RSB- Pitcairns representation on the Subject that His
Sam	PERSON	l Graves 1 .
New-Hampshire	PERSON	, his Majesty 's ship Canceaux , Lieut. -LSB-
Henry -RSB- Mowatt	PERSON	, commander ... And , on Saturday evening sailed for the same place his Majesty 's ship
Scarborough	PERSON	, Captain -LSB-
Andrew -RSB- Barclay	PERSON	.
Edward -RSB- Le Cras	PERSON	, commander , from
JOHN BARKER	PERSON	1 -LSB-
Barker	PERSON	, Diary , 13 . ''
Printer	PERSON	,
Law	PERSON	of self preservation , the Love of Life , and it 's dear Connections , at length effect ?
Robert M'Lish	PERSON	, having arrived in this province since the first instant , with the following packages and parcels of goods , viz. 2 bales of osnabrig 1 box of felt hats 1 bale of Irish sheeting 10 boxes of candles 2 trunks of Irish linen 4 boxes of soap 2 casks of snuff 12 casks of red and white port wines , containing 72 dozen .
James Hoggan	PERSON	, merchant in
Hoggan	PERSON	requested the said goods should be sold , after public notice being given were sold under the direction of the committee , according to the tenth article of association of the continental congress .
Thomas Williams	PERSON	, clerk committee 1 .
William	PERSON	and
Mary	PERSON	in this Province , and overpowering and confining the Captain and
Garrison	PERSON	, did , besides committing many treasonable Insults and Outrages , break open the Magazine of said
Castle	PERSON	and plunder it of above One hundred Barrels of Gunpowder , with upwards of sixty Stand of small Arms , and did also force from the Ramparts of said Castle and carry off sixteen Pieces of Cannon , and other military Stores , in open Hostility and direct Oppugnation of his Majesty 's Government , and in the most atrocious Contempt of his Crown and Dignity : ー I Do , by
KING	PERSON	, Defender of the Faith & c. , and in the year of our LORD CHRIST , 1774
J. Wentworth	PERSON	By his Excellency 's Command with advice of Council
Theodore Atkinson	PERSON	, Secy GOD SAVE THE KING 1 .
Bouton	PERSON	, ed. ,
THOMAS GAGE	PERSON	TO LORD
Mary	PERSON	in
John -RSB- Wentworth	PERSON	upon the Subject .
Harbour	PERSON	, and we have received no Accounts of farther Disturbances since they arrived .
Thomas Gilbert	PERSON	,
George Chace	PERSON	,
Jaheel Hathway	PERSON	,
Abiel Terry	PERSON	,
Benjamin Grinnell	PERSON	, and two of Col.
Hathway	PERSON	's sons , having proved themselves great enemies to their country , fled from
Thomas -RSB- Gage	PERSON	.
NATHANIEL SHAW	PERSON	, JR. , TO P. VANDERVOORT & CO. ,
-LSB- Edward	PERSON	-RSB-
Thomas	PERSON	&
Isaac -RSB- Wharton	PERSON	, also Negociate # 800 Currency to be pd in
Eleazer -RSB- Pomeroy	PERSON	in a few days with a Load of Sugar from
Pomeroy	PERSON	writes me of the 18th Nov that the
Sloop Sally	PERSON	,
Ed	PERSON	.
Pomeroy	PERSON	will be able to Ship any Goods or that the Vessell will Sail for N.L. .
John Myers Rect	PERSON	for # 63 in part pay for my Note wich is on 6 pr Ct Interest , as it was given in this Colony , but if he insists on 7 to pay him .
John Richards	PERSON	, Master , 160 tons , 9 men , from
Thomas Hutchinson	PERSON	, Master , 70 tons , 8 men , from
JOHN WENTWORTH	PERSON	TO VICE ADMIRAL SAMUEL GRAVES 1 -LRB- Copy -RRB-
Andrew -RSB- Barkley	PERSON	and Lieutt -LSB-
Henry -RSB- Mowat	PERSON	of His Majesty 's Ships Scarborough & Canceaux upon the best means of securing the
Barkley	PERSON	's and Mr
Mowat	PERSON	's constant alacrity & readiness in the most obliging manner to co-operate with me in the King 's service , which yields me the amplest assurance , that I shall receive
J Wentworth	PERSON	1 .
Law	PERSON	, will justify , and ought to meet with Resistance and Reprisal , '' is apparently the basis for
Wentworth	PERSON	's statement that the
THOMAS CUSHING	PERSON	TO
BENJAMIN FRANKLIN	PERSON	1 -LSB- First page missing -RSB- -LSB-
Cushing	PERSON	wrote to
Josiah Quincy	PERSON	, Jr. , who , like
Franklin	PERSON	, was in
Quincy	PERSON	letter conveyed the same account of the reaction in
Cushing	PERSON	-LRB- 1725-1788 -RRB- had been a member of the
Fisher	PERSON	Collection , MdHS .
Alexander Hostler	PERSON	,
Hogg	PERSON	and
Saunderson	PERSON	, from
Abram Tunter	PERSON	produced invoices of anchors , cables , canvass , rigging , cabin furniture and other articles , imported for a new vessel now on the stocks in this river , amounting to five hundred and sixty-one pounds , seventeen shillings three and a quarter pence sterling , delivered the same , and requested that they be sold & c.
Hanna	PERSON	,
Saunders	PERSON	, comp. , Records of
John -RSB- Wentworth Saluted	PERSON	him with 17 Guns .
Hogg	PERSON	and
Abraham Hunter	PERSON	,
Hanna	PERSON	, M'Clintock , & Co. , and
Abram Hunter	PERSON	561 0 0 Sundry goods in 4 invoices by
H. M'Clintock	PERSON	,
Thomas Orr	PERSON	, amounting to seven hundred and sixty-three pounds , twelve shillings and two pence and twenty-two pounds , nineteen shillings and seven pence sterling , were produced and the said goods delivered , and requesting that they be sold , & c. 2 1 .
Saunders	PERSON	, comp. , Records of
Orr	PERSON	's good were sold on January 3 , 1775 for # 787 sterling .
Diana Schr	PERSON	6 30 Lt Thos Graves ー just purchased intended for an Armed Schooner Rose 20 130 Capt
Jas Wallace	PERSON	-RCB- at
Sehr	PERSON	6 30
Jas Montagu	PERSON	at
Montagu	PERSON	at
Edwd Bromedge	PERSON	on the coast of Et
John Sehr	PERSON	6 30
Andw Barkley	PERSON	-RCB- In
John Knight	PERSON	at
Scarborough	PERSON	's Sails , now repaired , to her at
John -RSB- Pitcairn	PERSON	, were landed , and are now in Barracks at the North Part of the Town .
ROBERT BOYLE NICHOLAS	PERSON	, R.N. TO
CHRISTOPHER CHAMPLIN	PERSON	1 WE the signing Officers of His Majesty 's Ship the Hind do hereby certify that there is wanting for the Refreshment of her Company a Proportion of Fresh Beef for two Days in a Week , during her Stay in Port .
Christophr Champlin	PERSON	Agent to the Contractor for supplying His Majesty 's Ships with Fresh Beef at
Boyle Nicholas Lt Captain	PERSON	.
Danel McKendsey Boatswain	PERSON	.
Jany	PERSON	.
Christr Champlin	PERSON	Agent to the Contractor for supplying His Majesty 's Ships with Fresh Beef at
Boyle Nicholas Lt	PERSON	CAPTAIN .
James Rivington	PERSON	's New-York Gazetteer , January 5 , 1775 .
LEVINUS CLARKSON	PERSON	TO
DAVID VAN HORNE	PERSON	1 -LSB- Extract -RSB-
Tennants Purchase	PERSON	of -LSB- torn -RSB- .
Hows	PERSON	are not Landed , You Mention that
Carrages	PERSON	might be made wt you for a Less Price than I Limitted Mr
Williams	PERSON	, pray what would there Price be , As the Carolinians Imported their Carrages before from
John Seabring	PERSON	in favor of Chs McEversham At 30 Dais Sight for # 420 .
Thos Bayeaux	PERSON	# 41.12
York	PERSON	is sum amot to # 461.13.4 & the
Ballance	PERSON	wh I do Suppose will be near as much more to pay you wh please to call on him forー Messrs.
Grant	PERSON	& .
John Lewis	PERSON	Master to me to Load with Tar & Turpentine if not to be had to let him out , But
Lewis	PERSON	being determined Not to go to
Rice	PERSON	to pay 50 /
Steg	PERSON	p Ton to
Hamilton	PERSON	to go the Voyage wth the Cargo addressed to him 1/3 of wh a Mr Dorsius is Concerned in & the other 2/3 I ship on my own accot tho I shall make Messrs.
Grant	PERSON	& Fine an Offer of my 1/3 wth Customary charges , Vessels Cargo being compleated untill they shall pay you the
Arnot	PERSON	wh I must Insist upon before she leaves
John Dorsius	PERSON	1/3 the other to myself But should Grant & Fine Not Approve of this Offer in the Sale of this Vessel We Propose to give them a fraght of the Nt Proceeds of the Homeward Cargo as may be thought Reasonable by two Gentlemen for that Purpose , Should this Proposal still not please them , Then the
Capt Lewis	PERSON	to Victual & Water his Vessel for the whole Voyage Should the Weather on your Coast prove
Boystrous	PERSON	then he may proceed to
Refference	PERSON	and this take 1/3 of the Cargo , yould have the Same to Receive as Directed before Should
Lewis	PERSON	not make his Appearance in
Hamilton	PERSON	to Remit my 2/3 of the Cargo in good Bills to Lane Sons -LSB- torn -RSB- Tho I should give the Preference to his Arriving at
Illisitt	PERSON	, Consequently We shal be disapointed in the Prospects of the Goods we Intend to order -LSB- torn -RSB- wch are as follows , a kind of
Hamilton	PERSON	will have
Hamilton	PERSON	knows will Answer .
Amot	PERSON	-LSB- torn -RSB- I have put on board of him 143 Casks prime
Rice	PERSON	& shall complete his Cargo wth such as I have the whole Month pr Agreement to Compleat his Lading .
Henry Rilay Shoe Maker	PERSON	I shall either Pass my Summer in
Clarkson	PERSON	, from a prominent
-LSB- James -RSB- Wallace	PERSON	, Information coming of the Hinds Arrival very leaky in her Decks and Upper Works at
-LSB- William -RSB- Parry	PERSON	at the
CADWALLADER COLDEN	PERSON	, LIEUTENANT GOVERNOR OF
Gage Captn -LSB- Thomas -RSB- Mesnard	PERSON	and it is said , were shipped at
-LSB- Andrew -RSB- Elliot	PERSON	secured them all , and for greater safety sent them on Board the Man of War in the
Elliot	PERSON	into a surrender of the Arms , which they insisted were legally supported -LSB- sic !
Elliot	PERSON	in a body , assured him they were perfectly satisfied with his behaviour , and declared warmly against any who should attempt to insult him on account of what had happened , which silenced the others who were working in the dark and endeavouring to raise the populace 1 .
