-LSB- Benjamin -RSB- Franklin	PERSON	sailed on Sunday last from
Edmund	PERSON	-RSB- Fanning in Town , who informed me , that the Rebels still tame over from
Floyd	PERSON	, late orie of the Con gress , 2 had also come over with a Party of 400 men , and done much mischief ; & that the Number of Sheep ` alone , taken away , exceeded 17,000 .
Dunmore	PERSON	dined on poard , with the Captain -LSB-
Benjamin -RSB- Caldwell	PERSON	& -LSB-
John	PERSON	-RSB-
Edward H. Tatum	PERSON	,
Jr.	PERSON	, ed. , The American Journal of Ambrose Serie , 1776-1778 .
Tatum	PERSON	, ed. ,
Serle	PERSON	's
William Floyd	PERSON	was a
RICHARD LORD HOWE	PERSON	TO
PHILIP STEPHENS	PERSON	Number 11 .
-LSB- William -RSB- Williams	PERSON	, who has resumed the Command of the Active , is directed on his Arrival off of the
Hill	PERSON	and
Harris	PERSON	, who have been very diligent in their Stations , and the different Superintendents appointed to regulate the Navigation of the foreign Transports , return in them .
Williams	PERSON	is directed to conduct them to
George -RSB- Montagu	PERSON	is charged to forward by
Samuel -RSB- Graves	PERSON	: Deeming it inexpedient to diminish their Force , under the Circumstances of their present Appointments .
Anthony -RSB- Hunt	PERSON	and -LSB-
Francis	PERSON	-RSB- .
Parry	PERSON	enclosed .
James -RSB- Reid	PERSON	likewise transmitted herewith .
Williams	PERSON	having been superseded by their Lordships Appointment of Captain -LSB-
James -RSB- Wallace	PERSON	to command the Experiment , I have directed the Removals in the Instances of Captain
Williams	PERSON	and Captain Hunt to their proper Ships ; and Captain
Reid	PERSON	into the Rose , until their Lordships pleasure is signified upon the Appointments made by Sir
Peter Parker	PERSON	, which have been reported in my Letter of the 3d of September .
Howe	PERSON	-LSB- Endorsed -RSB- R 17th Decr P Express from Plyt -LRB- 4
JOHN LINZEE	PERSON	, R.N. , TO PHILIP
John Linzee	PERSON	- -LSB- Endorsed -RSB- Recd 23d Decr 1 .
FRANCIS	PERSON	BANKS , R.N. , TO PHILIP STEPHENS Sir , Renown off
Shuldham	PERSON	; A Copy of which I send inclosed .
F. Banks	PERSON	.
V. A. Shuldham	PERSON	Approved of by Letter dated the 3d May , but directed to order him to discontinue his distinguishing
Pendt	PERSON	upon the arrival of Comdre Hotham .
GEORGE KEITH	PERSON	ELPHINSTONE November 1776 .
Sandy	PERSON	-RSB- Hook N 77 : 0 W Distce 94 Leags Friday 1st At 2 -LRB- AM -RRB- more modt set Maintops !
Chace	PERSON	.
Chace	PERSON	, which proved a Brig from
Roby	PERSON	,
William Howland	PERSON	, master , with a cargo of fish , horses , spermaceti candles and staves ,
Howe	PERSON	's Prize List , March 31 , 1777 , PRO , Admiralty 1/487 .
THOMAS	PERSON	BISHOP Nov 1776
Sandy Hook	PERSON	N 60 W. Dist 39 Leagues Friday 1st Saw a Sail on the Starbd Bow fired a Shot and brought her too Sent the Boat onboard her with 2
Sloop Mary	PERSON	,
J. Morgan	PERSON	, master , from
Howe	PERSON	's Prize List , March 31 , 1777 , PRO , Admiralty 1/487 .
JOHN COLLINS	PERSON	October -LSB- 1776 -RSB- Lattde In 39 .
ELISHA	PERSON	WARNER Sir -LSB-
Shrewsberry	PERSON	, in New : Jersey and take such stations along the
Sandy	PERSON	hook .
Tom	PERSON	's River or
Shrewsberry	PERSON	from whence you can take them on board again , therefore you must keep this station and pursue this business as long as possible unless we send you other orders .
John -RSB- Baldwin	PERSON	goes round on the same Service you must act in Concert , Cons.ult the best Stations and best method of Cruizing , and be sure to pursue your Object the taking of provision Vessels , Store Ships and Transports with the utmost vigor and vigillence , and altho we recommend your taking good care of your Vessel and people , yet we should deem it more praiseworthy in an officer to loose his vessel in a bold enterprize , than .
Baldwin	PERSON	Commanding the Schooner Wasp .
WILLIAM HOOPER	PERSON	TO
JOSEPH HEWES	PERSON	-LSB- Extract -RSB-
Biddle	PERSON	's will have 14 Guns onboard on monday and will be ready in every thing , men excepted , in a fortnight , the additional encouragement to Seamen in the continental Service by which they are put on a footing with Privaters & have the whole property of armed Vessels which belong 'd to his British
Majesty	PERSON	will soon make up that deficiency .
John	PERSON	-RSB- Barry Ship & the repulse a Galley were launched yesterday She is I think the finest vessell of the whole .
Mary	PERSON	and
James	PERSON	, sent into
Simon Forrester	PERSON	, Independent Chronicle , B : iston , October 17 , 1776 .
Freeman	PERSON	's Journal , October 29 , 1776 .
Hancock	PERSON	,
Warren	PERSON	, got to sea in 1776 .
CHARLES HUDSON	PERSON	1 .
Chace	PERSON	with the Daphne Fresh breezes and Cloudy Wr at 1 PM fired 2 twelve Poundrs and brot too the Chace .
Ballast Benjn Francis Hughes Mastr	PERSON	taken 21st Octor by the Chance and
B. F. Hughes	PERSON	, master and owner , from
Howe	PERSON	's Prize List , March 31 , 1776 , PRO , Admiralty 1/487 .
James Armitage	PERSON	, 6 guns and 35 men , and
William Greenway	PERSON	.
John Hatley Norton	PERSON	for Ninety eight pounds Ten shillings for Whiskey furnished Capt
John Calvert	PERSON	for the use of the
William Green	PERSON	of the
Thomas Shore	PERSON	for a
James Town	PERSON	and wait on the Board for further Orders .
David Cockran	PERSON	for Thirteen pounds fourteen shillings and four pence half penny .
Archibald Govan	PERSON	for a
Thomas	PERSON	-RSB-
Lilly	PERSON	for the Brig Liberty Ordered that a Warrant Issue to
Matthew McVoy	PERSON	for the use of
Capt Charles Thomas	PERSON	for Five hundred and eight pounds four shillings and seven pence half penny for Necessaries furnished for the Rope Walk .
Capt Edward Travis	PERSON	thirty Cotees , thirty under Waistcoats and ten Blanketts for the use of the Brig Raleigh-2 Capt
Edward Travis	PERSON	is recommended to his excellency the Governor and the honble the
Robert Gray	PERSON	is recommended to his Excellency the Governor and the honble the
Thomas Whiting	PERSON	1st
Brigantine Sarah	PERSON	of
Robert	PERSON	-RSB-
Benjamin Powell	PERSON	,
Marshall	PERSON	.
Dixon	PERSON	and
Hunter	PERSON	's
Virginia Gazette	PERSON	, November 8 , 1776 .
PURDIE	PERSON	'S
Edward Blake Esqr	PERSON	first .
Thomas Corbett Geo	PERSON	A Hall
Roger Smith	PERSON	Esqrs - Read the Minutes of last meeting - .
James Black	PERSON	,
A. S. Salley	PERSON	, Jr. , ed. , Journal of the Commissioners of the
Salley	PERSON	, ed. ,
South Caro	PERSON	, lina
MICHAEL HYNDMAN	PERSON	November 76 Moored in
Ben	PERSON	-RCB- n
John Bear	PERSON	took the Yawl and rim Away with her to
Ward	PERSON	was the only deserter apprehended .
Mann	PERSON	'd and Armed to Attend the Punishment of
John Ward	PERSON	for Desertion who recd 30 Lashes Alongside . ''
Claudius Charles	PERSON	Surgeon Nathl Fits Pai-trick in
Ipswich Thomas Davis.on James Rogers James Howard Thomas McCarty Henry Sangat William Bradbury	PERSON	Armed
John	PERSON	-RSB-
Fisk John Scott Ship	PERSON	of War , ; Lively .
Cornish	PERSON	l 9th of August 1775 .
Samuel Bird Sloop	PERSON	of War , _ Falcon .
Glocester John Doyle	PERSON	.
Michael Farley	PERSON	Sheriff 2 lpswich_Novemr 2d 1776 - .
JONATHAN OAKES	PERSON	TO COMMAND THE MASSACHUSETTS PRIVATEER BRIG HAWKE State of
Uriah Oakes	PERSON	and
William Shattuck	PERSON	- of
Jonathan Oakes	PERSON	Capt. ,
John Smith	PERSON	1st Lieut ,
John Dexter	PERSON	2d Lt , .
Shattuck	PERSON	.
Uriah	PERSON	.
Oakes	PERSON	-LSB- Endorsed -RSB- In Council Novr 2d 1776 Read & Ordered that a Comission be issued out to the above named
Jonathan Oakes	PERSON	as
John Avery	PERSON	.
JOHN PAUL JONES	PERSON	TO COMMODORE ESEK HOPKINS -LSB- Extract -RSB-
Alfred	PERSON	, Tarpawling Cove 2d Novr 1776 .
Isaac	PERSON	-RSB- Field - And having examined her and found -
John Dobie	PERSON	- and
James Merihew	PERSON	belonging to the
John Hancock	PERSON	, and Miscellaneous Papers -RRB- , 58 , 97-98 , NA .
John Trevett	PERSON	wrote : I went on board the Sloop Providence , Capt Histed Hacker , and I soon found we were to sail under the command of
John Paul Jones	PERSON	,
Rhodes	PERSON	-LSB- sic Field -RSB- .
Jones	PERSON	sent for me on board of his Ship , late in the day , and gave me orders to arm and man our barge on board the Sloop , and he would have his barge manned and armed , and send along side our Sloop , and then we were to go along side , and while I was examining the Ships Articles I was to give the barges crews orders to press all we could , I did so and we pressed 25 men out of 35 , and carried them out on a cruise on board the Ship .
Alfred	PERSON	, Com .
Jones	PERSON	.
Trevett	PERSON	's
Justin Jacobs	PERSON	gives this version of the affair : November .
Justin Jacobs	PERSON	being Prize Master of the Schooner Eagle Privateer Commanded by
Capt Isaac Field	PERSON	- Do declare and depose that on the first day of November 1776 .
Alfred	PERSON	commanded by
Jno Paul Jones	PERSON	came on Board sd Schooner -
Jno Rathbone	PERSON	-LSB-
John Peck Rathbun	PERSON	-RSB- an Officer of sd Ship having the Command of Sd Boat told
Rathbone	PERSON	immediately with his Men weigh 'd Anchor and carried her along side the
Alfred	PERSON	, the other to the Sloop Providence with armed Men came on
Jno Rathbone	PERSON	and
Edmund Arrowsmith	PERSON	who was Capt of Marines on board the
Alfred	PERSON	.
Philip Brown	PERSON	first Lieutenant of the Sloop Providence , Who said they had Orders from
Capt Jones	PERSON	to come and examine whether any of his Men were on Board -
Rathbone	PERSON	-LRB- who told them he was come for another Load -RRB- to go into the Hold and prick about with their Cutlashes to discover any concealed Men , which they did - Rathbone abus 'd the first Lieut of sd Schooner by heaving him on the Deck , and many other Acts of high insult were committed by
Rathbone	PERSON	's Orders - Directly after , the sd Men were put on Board the
Alfred	PERSON	, the said Ship and Sloop came to sail - That by means of the aforesd proceedings of the sd
Jno Paul Jones	PERSON	the sd Schooner was detain 'd 24 Hours I do further declare that
Justin Jacobs	PERSON	Miscellaneous Collection , vol .
Captn Jones	PERSON	, a Copy of which you have inclosed-I set off directly to
Captn Hacker	PERSON	with all his hands onboard the
Shipp	PERSON	'd and receiv 'd their Month 's pay , have been one way or another carried away in the Privateers - I wish I had your Orders giving me leave , whenever I found any man onboard the Privateers , not only to take him out , but all the rest of the Men - That might make them more Cautious of taking the Men out of the Service of the
Thomas -RSB- Stacy	PERSON	, in the
Pierce	PERSON	, in a Privateer belonging to East-Greenwich , has taken a Brig laden with Sugar , Rum ,
Nantz	PERSON	, in
Elisha Hinman	PERSON	, Esq ; Commander , in the Service of the
Thomas	PERSON	, and her Cargo , consisting of Irish Linens , Dow las , Sheeting ,
Porter	PERSON	,
Cahoon	PERSON	's Wharff , in
Mary	PERSON	and
Joseph	PERSON	, with her Appurtenances and Cargo , consisting of best merchantable Codfish .
John Brown	PERSON	's Wharff , will be sold at public Vendue , to the highest Bidder , the Ship
Peggy	PERSON	, with her Appurtenances and Cargo , consisting of
Paul	PERSON	.
Tew	PERSON	, Sheriff .
Jabez Whipple	PERSON	, may receive their respective Shares of all Prizes taken in her first
Ebenezer Thompson	PERSON	.
Jabez Whipple	PERSON	.
Mary	PERSON	and
Joseph	PERSON	: ,2 .
Pasley	PERSON	.
William Digby	PERSON	, Additional Ms. 32413 , BM .
Digby	PERSON	's Journal , BM .
Burgoyne	PERSON	from
William Digby	PERSON	of the 53d , or
James Phinney Baxter	PERSON	-LRB-
FREDERICK MACKENZIE	PERSON	-LSB-
Frederick Mackenzie	PERSON	-LRB-
Mackenzie	PERSON	's Diary .
RICHARD LORD HOWE	PERSON	TO COMMODORE WILLIAM HOTHAM -LSB- Extract -RSB-
Montfort -RSB- Browne	PERSON	.
Roger -RSB- Curtis	PERSON	by the Master of the Sloop , another to the Pilot Hoyt , for the
George -RSB- Talbot	PERSON	; supposing they will find him off
-LSB- William -RSB- Livingston	PERSON	's letter was ref erred , brought in a report , which was read : The committee , to whom Governor
Livingston	PERSON	's letter concerning some sailors in
Sally	PERSON	, and the Mary , except such of them as belong to the
Robert Colefax	PERSON	,
Richard Williams	PERSON	and
Peleg Mansfield	PERSON	, natives of
Worthington	PERSON	,
C. Ford	PERSON	, et al. , eds. , Journals of the Continental Convess , I 774-1789 -LRB-
BARNABAS DEANE	PERSON	Sir Philada Novr 2d 1776 Inclos 'd you have the Commiss -LSB- ion -RSB- s for the Officers of the Frigate in the State of Connecticutt call 'd the
Jonathan Maltbay	PERSON	1st Lieut &
David Phipps	PERSON	2d Lieut if they agree to go , you will then please to fill them up with their Names , & you with the Capt & Mr -LSB-
Joshua -RSB- Huntington	PERSON	appoint the 3d Lieut , or if the others decline you will in the same manner proceed to Appoint others in their Stead you have also Blank Warrants to be fill 'd with proper Officers to be Appointed in the same manner .
John Hancock	PERSON	pres You have
Simeon Deane	PERSON	.
Edward Travis	PERSON	appointing him Captain of the Brig Raleigh lately commanded by Captain
James Cocke	PERSON	.
Robert Gray	PERSON	appointing him second Leiutenant of the said
Brigg	PERSON	.
Travis Esquire	PERSON	that
James Davis	PERSON	had returned to the
James Foster	PERSON	.
H. R. Mcllwaine	PERSON	, ed. , Journals of the Council of the State of
Mcilwaine	PERSON	, ed. , Journals of the
RICHARD BARRON	PERSON	Sir
Thomas Whiting	PERSON	1st Comr To Capt Richard or
James Barron	PERSON	at
GEORGE MUTER	PERSON	Sir
Robert -RSB- Tompkins	PERSON	on which we have only to inform you that we think
Capt Tompkins	PERSON	gave just cause for his arrest , and that you ought to proceed immediately to his trial by a Court Martial agreeable to the rules of the
York	PERSON	unless you shou 'd be inform 'd from undoubted authority that the Troops are on their way and will be at
Thomas Whiting	PERSON	1st Comr To
Muter	PERSON	commanded the galley Hero .
WILLIAM SKINNER	PERSON	Sir
John Harris	PERSON	of the
Brigg Musquetto	PERSON	with such of your small Arms and Stores as you may think unnecessary for your intended Voyage to the
York	PERSON	when you return there and deliver them to Mr
Thomas Archer	PERSON	who will receive them , the Guns and clean your Vessel and get her properly and floord for the foreign
York	PERSON	and apply to this Board for further instructions .
Thomas Whiting	PERSON	1st Comr To
Cap William Skinner	PERSON	of the
Galley	PERSON	, the
Edward Blake	PERSON	1st Commissr Copies of the above
Paul Pritchard	PERSON	,
James Black	PERSON	,
Pickering	PERSON	was reported to the Board by Mr.
Hall	PERSON	, the same being read was agreed to .
Thomas Pickering	PERSON	Your Commission as Captain of the Brigantine of War Defence will be delivered you with this , together with
Osborne	PERSON	which has been fitted out from thence & is said to be Cruizing upon this Coast which you are to use every Possible means to take After you have been off St. Augustine You are to proceed to
Duraseau	PERSON	, or the most capital
Grape Shott	PERSON	, the remainder of the money to be invested in good Muskets with Bayonets , which you are carefully to examine , as some which are not proof have been sent out to the French
Provoaux	PERSON	at
Charles Town	PERSON	or any convenient inlet in the
Cruize	PERSON	till the
Edward Blake Esqr	PERSON	.
Salley	PERSON	, ed. ,
JAMES	PERSON	YOUNG TO
PHILIP STEPHENS	PERSON	Duplicate .
Christopher Whipple	PERSON	, Commander ; taken by His Majesty 's
Thomas Dumaresq	PERSON	, Commander , in the Latitude 32 ° .
VAN BIBBER	PERSON	&
HARRISON	PERSON	TO THE
Pierre	PERSON	,
Thomas -RSB- Conway	PERSON	amounting to # 3944.19.10 this currency ... 2 We have put as much salt on board as the Captain judged it prudent to take , and all the woolens we were able to procure of any kind .
Capt Conway	PERSON	leave to cruize a week -LSB- or -RSB- , two to windward of the Island when he comes out again .
WILLIAM WATERMAN	PERSON	TO GOVERNOR
NICHOLAS COOKE	PERSON	-LSB- Extract -RSB-
Martinequa Novr	PERSON	2nd 1776 With regard to fiting My Sloop with Guns it is
Verey Defecult	PERSON	to geet 3 or 4 pound
Verey	PERSON	good with Good Bayenots for thirty livers P piece the Other Hunderd I shall Endevere to geet of The Best Qualety I Have purchest Five Thousand of
Best Maner	PERSON	with Sails And Rigen & Shall geet Ready & Shall make All the Despatch that is passable and Sail the First opertunety which I Hope wonte be longer then the 15th of this Month But it is
Verey	PERSON	on Certain as thair is two Ships -LSB- and -RSB- Three Tende -LSB- r -RRB- s a Crusing of -LSB- f -RRB- this Island and som Times Comes withen Reach of the Forts but The Reasson is the French Fregett that was Keep the Coste Clear and to proteck ' t the Americans was Dismasted and is Now Reparing In Point
Peter Gardeloupe	PERSON	thaire is now two Privateers from
Verey Much	PERSON	as thay are
Verey	PERSON	fearfull that arhereca will be forste to give up to
Waterman	PERSON	, commanding the sloop Diamond , owned by Governor
Cooke	PERSON	, had arrived at
CHARLES DOUGLAS	PERSON	, R.N. , TO CAPTAIN
RICHARD PEARSON	PERSON	,
Charles Douglas Esqr Captain of His Majesty	PERSON	's Ship Isis , and Senior Officer in the
Carleton	PERSON	, Governor of this Province , & Commander in Chief of His Majesty 's
Carleton	PERSON	, and the Land forces under his Command , shall be most conducive towards promoting the good of His Majesty 's Service , either on this River , or upon the Lake aforesaid-Until the Right Honorable the Lord
Viscount Howe	PERSON	Commander in Chief of His Majesty 's Ships in
Carletons	PERSON	, and your own joint
Chs Douglas	PERSON	-LRB- A Copy -RRB- Rd
Pearson	PERSON	-LSB- Endorsed -RSB- No 8 In Lord
Howes Lre	PERSON	of the 15 Jany 1777 1 .
Chace	PERSON	.
Captn Jones	PERSON	in the
Alfred	PERSON	, and Hacker in the Providence Sail 'd two days ago well Mann 'd - and the Ships now here are the two New Ships , the
Mann	PERSON	'd - If I ca n't get the whole
Mann	PERSON	'd next week , Shall take the Men out of some to
Mann	PERSON	the others & leave them with a few Officers to take Care of them untill they receive your further Orders - I am with great Respect Gent .
ROGER CURTIS Novemr	PERSON	76 In the -LSB-
George	PERSON	arm 'd Sloop .
PHILIP SCHUYLER	PERSON	TO THE
JOHN HANCOCK	PERSON	TO
THOMAS CUSHING	PERSON	-LSB- Extract -RSB-
Manly	PERSON	-LSB-
John Manley	PERSON	-RSB- I sent you the Warrants for the Officers .
John -RSB- Bradford	PERSON	shall Judge proper , as it will not answer to Delay .
Manly	PERSON	's orders open for your perusal , do hurry them on as fast as possible .
Hancock	PERSON	outfitting in
RICHARD HENRY	PERSON	LEE TO
THOMAS JEFFERSON	PERSON	-LSB- Extract -RSB-
Arnold	PERSON	seem to apprehend any until he was defeated by an enemy four times as strong as himself .
Adam	PERSON	-RSB-
Stephen	PERSON	tells me that the works he laid out at
James	PERSON	river should be pushed on with all possible vigor and attention ... .
Cannon	PERSON	, Small Arms , gunpowder , and industry ; we shall be secure - But it is in vain to have good systems of Government , and good laws , if we are exposed to the ravage of the Sword , without means of resisting - This winter will be an age to us if rightly employed .
James Curtis Ballagh	PERSON	, ed. , The Letters of
Richard Henry Lee	PERSON	-LRB-
Ballagh	PERSON	, ed. , The Letters of
Richard Henry Lee	PERSON	.
JOHN KILTY	PERSON	TO THE
Thomas -RSB- Smith	PERSON	can not Supply me with Any cordage but I believe Mr -LSB-
William -RSB- Lux	PERSON	can furnish us with what we want , the Resolution has 20 hogsheds tobacco And 220 barrils flower in She will be Loaded this next week 1 .
John Kilty	PERSON	PROCEEDINGS AT
Garrison	PERSON	employ 'd to complete the Works , and put the fortification in as respectable a situation as time and circumstances woud admit .
JOHN LANGDON	PERSON	TO
JOHN HANCOCK	PERSON	-LSB- Extract -RSB- Sir
Cap	PERSON	.
George -RSB- Wentworth	PERSON	for
Cap Falconer	PERSON	, The answer I received was , that the Ships were Compleated & delivered to the Honie
Stephen Hopkins Esqre	PERSON	who tho ' t the Guns could not be delivered without Injury to the Service ; am very glad they have given such dispatch for the last six weeks to those Ships as to have them ready for Sea , Tho ' I humbly conceive it has been of no small Assistance to the Dispatch by haveing most part of the
Nathaniel -RSB- Falconer	PERSON	has examined our Ship -LSB-
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
JOHN FOSTER WILLIAMS	PERSON	TO THE MASSACHUSETTS COUNCIL -LSB-
Longde	PERSON	.
Longd	PERSON	61 : 28 Wt we took A Schooner from
John Akins	PERSON	, put Onboard
Saml Mayhew	PERSON	prize Master & Nine men , took Ori.board the Capt & three of the crew & Orderd the Schooner to some port in this State .
Beverly Smith	PERSON	Comander .3 on the 24th in
Ezariah Uzuld	PERSON	from
Hallifax	PERSON	took the Capt & 22 Men Onboard & put Onboard the Ship my 2d Lieut. & 14 Men left Onboard the Ship 2 Gentlemen Passengers the Mate & 2 hands .
Williams	PERSON	-LSB- Endorsements -RSB- , In Council Novr 5th 1776 Read & thereupon Ordered that
John Avery Dpy	PERSON	Secy In the House of Represent -LSB- ative -RSB- s Novr 6 , 1776 Read & Concurred and
Nye	PERSON	of Sandwich are joined
T. Dalton Spkr	PERSON	pro
Montgomery	PERSON	and schooner Eagle .
Elias Smith	PERSON	commanded the
Williams	PERSON	... , ''
JOHN STEVENS	PERSON	TO COMMAND THE MASSACHUSETTS PRIVATEER SLOOP SATISFACTION State of the
Joseph Russell	PERSON	,
John Stevens	PERSON	Capt.
Joseph Drinkwater	PERSON	1st Lieut
John Bartlett	PERSON	2d Sarni Brown Master - has on Board as Provisions , five
Said Sloop	PERSON	is intended to cruise against the enemies of the united States Your Petitioners would therefore humbly Request your Honors to
John Stevens	PERSON	In behallf of the owners
STEPHEN MASCOLL	PERSON	TO
NATHAN	PERSON	CUSHING
Stephen Mascoll	PERSON	Commander of the Private armed
Putnam	PERSON	& the Officers marines & mariners on board the same the owners thereof & all Concernd therein claims a Large Part of the Ship Betsey her Cargo & appurtenances against which a Libel is filed in sd
Thomas Nicolson	PERSON	commander of the
Mascoll	PERSON	says he & his Company in sd Schooner & sd
Nicolson	PERSON	and his Company in sd Sloop at the time & for the Causes set forth in said Libel did jointly take said Ship in manner aforesaid Wherefore he prays the same Ship her Cargo & appurtenances may be decreed to be forfeited and such Part thereof assignd to the Claimant for his own use and the use of Others Concernd therein as the Law directs A True Copy
Stephen Mascoll	PERSON	.
HENRY	PERSON	AND ANN State of the
Ann	PERSON	,
Robert Farra	PERSON	late Master , her Cargo and Appurtenances said to be in the Service of the Enemies of the
Tim	PERSON	` y :
Langdon	PERSON	, Judge of said
Sally	PERSON	taken by the privateer sloop
Putnam	PERSON	of
Nantz	PERSON	, in
John Foster -RSB- Williams	PERSON	in a Sloop belonging to this State ; in which Time he took the Ship
Julius Caesar	PERSON	, of about 400 Tons Burthen , Capt.
Azariah Uz	PERSON	-LSB- a -RSB- ld , mounting 10 Carriage Guns , besides Swivels , and had 25 Men .
Atkins	PERSON	, Master , bound from
Hannah	PERSON	and M oily ,
Agreen Crabtree	PERSON	master , went into the port of
Abijah Boden	PERSON	, at
Simeon Samson	PERSON	, Commander , in the Service of this State ; the following Persons viz. .
Joseph Freeman	PERSON	,
Herman Myrick	PERSON	,
John Pasara	PERSON	, a Portuguese ; of
Nathan Figuras	PERSON	, an Indian ; of
Sandwich-Seth Autnett	PERSON	of
James Boldige	PERSON	,
John Goodwill - Jonathan Elmer	PERSON	,
John Thompson	PERSON	,
William Heapout-Nathan Bryant	PERSON	,
Plymouth-Hezekiah Repley	PERSON	,
Simeon Samson	PERSON	, or
James Warren	PERSON	.
Richard Derby Esqr	PERSON	by
Francies Dana	PERSON	his Attorney comes into Court and claims the
