JOHN HANCOCK	PERSON	-LSB- Extract -RSB-
Donald -RSB- Campbell	PERSON	, who arrived here early this morning from
Franklin Samuel Chase Charles Carroll	PERSON	of
Benedict Arnold	PERSON	to
Philip Schuyler	PERSON	, May 10 , 1776 .
MOLYNEUX	PERSON	SHULDHAM TO PHILIP STEPHENS Sir ,
Howe	PERSON	and the
Augusta Victualling Sloop	PERSON	, -LRB- Duplicates of which you will now receive -RRB- of the Accident that had happened to the
Howe	PERSON	to take under his Convoy Such Vessels as are ready to accompany him , -LRB- among which is the Harriot Packet having on board Mr.
Legge	PERSON	Governor of this Province -RRB- and proceed to
Hamond	PERSON	in the
MOLYNEUX	PERSON	SHULDHAM TO
PHILIP STEPHENS	PERSON	Sir
Alexander -RSB- Brymer	PERSON	Agent to the Contractor for supplying Rum to His Majesty 's Ships upon this Station , having by Letter -LRB- Copy of which I herewith inclose you -RRB- furnished me with his reasons why he could not comply with the Contract , and the Ships being in immediate want , I have been under the Necessity of making application to General
Howe	PERSON	and borrowing Ten Thousand Gallons from the Store belonging to the
NATHANIEL FOLSOM	PERSON	TO COLONEL
JOSHUA WENTWORTH	PERSON	-LSB- Extract -RSB- -LSB-
Richd Champney	PERSON	1 .
Folsom	PERSON	was an officer in the
JOHN COFFIN JONES	PERSON	TO THE MASSACHUSETTS COUNCIL The Memorial of
John Coffin Jones	PERSON	humbly represents that his Father
Ichabod Jones	PERSON	being confined within the limits of the prison Yard at
John Coffin Jones Watertown	PERSON	10th May 1776 -LSB- Endorsed -RSB- In Council May 10th 1776 Read & ordered , that the said
Ichabod -LSB- Jones	PERSON	-RSB- be enlarged from his present confinement , and have the Liberty of the Town of
Jno Coffin Jones	PERSON	give his Bonds to the Colony Treasurer , in the sum of one thousand pounds - that the said
Ichabod -LSB- Jones	PERSON	-RSB- shall not pass beyond the Limits of the said
Ichabod Jones	PERSON	who , having some property about
Ma - chias	PERSON	, imagined from his acquaintance and influence with the People there that he could furnish the
Jones	PERSON	on this Service ; The Margueritta armed Schooner was appointed and had orders accordingly ... but the event proved how totally mistaken Mr.
Jones	PERSON	was in the temper of his Countrymen , and also shewed what we had generally to expect , '' Graves 's Conduct , 102 , BM .
Ladings	PERSON	, on the high seas , or between high water and low water marks , and to bring the same to some convenient Port in this
Bond	PERSON	, to the Treasurer of this
Perez Morton	PERSON	D Secy -LSB- Bond -RSB- Know all Men by these presents that we Stand firmly bound to
Henry Gardner Esqr	PERSON	Treasurer and Receiver Genl of the
Azor	PERSON	-RSB-
Orne	PERSON	and others who are a
Richard Derby Esqr	PERSON	and Capt
Josiah Bachelor	PERSON	, junr or either of their Orders to be applied for the use of the Armed Vessells which they are to build and Equipt , for the Service of this
JOHN PAUL JONES	PERSON	Sir
John Hancock	PERSON	, and Miscellaneous Papers -RRB- , 58 , 149 , NA .
NICHOLAS BIDDLE	PERSON	TO
JAMES BIDDLE	PERSON	-LSB- Extract -RSB-
Alfred	PERSON	had sheerd off .
John Burroughs -RSB- Hopkins	PERSON	did .
Askd	PERSON	to go out to discover their force -RRB- when I was orderd up to the town of
Ready I Run	PERSON	out a head of a
Cabot	PERSON	is to go with Me And I expect to sail in a day or too on a Cruise .
Nicholas Biddle	PERSON	Letters 1771-1778 , on deposit at HSP .
John	PERSON	and
Joseph	PERSON	, a recapture .
Nicholas Biddle	PERSON	.
James Josiah	PERSON	... 1st Lieutenant 3
John McDougal	PERSON	.
Benjamin Dunn	PERSON	... Master 6
William	PERSON	.
Moran	PERSON	.
Dennis Leary	PERSON	.
William Reynolds	PERSON	.
William Lamb	PERSON	.
Evan Bevan	PERSON	... Ditto 12
John Young	PERSON	.
Elias Rohl	PERSON	... .
Alexr McKenzie	PERSON	... Gunner Names Station 15
Joseph Sheels	PERSON	.
Boatswain	PERSON	16
John Nowland	PERSON	.
David Edmiston	PERSON	...
Cooper	PERSON	19
William Green	PERSON	... .
John Mackee	PERSON	.
Edward Kirk	PERSON	... .
Jacob Cook	PERSON	... .
John Christian	PERSON	.
Michael Smith	PERSON	... .
Samuel Johnson	PERSON	.
Davd Clark	PERSON	... ... .
Michael Bready	PERSON	.
John Treasey	PERSON	... .
Samuel Dobbins	PERSON	.
George McEadoms	PERSON	.
Willm Hasclip	PERSON	.
Nicholas Cooney	PERSON	... Do .
Francis Dowie	PERSON	... .
John Cook	PERSON	... .
Negroe	PERSON	11
Robert Kearns	PERSON	.
James Angus	PERSON	... .
John Ponsett	PERSON	... .
Cornelius Grimes	PERSON	.
James Evans	PERSON	.
Thomas Warren	PERSON	.
Henery Hemak	PERSON	36
James Heath	PERSON	... .
Jasper Chamberlain	PERSON	37
Barnett Garland	PERSON	... Seaman
Peter Dumus	PERSON	38
George McCane	PERSON	.
George Kelly	PERSON	... .
John Moize	PERSON	... ... .
John Chisnell	PERSON	... .
James Cook	PERSON	42
James Crosby	PERSON	.
Jonathan Barrett	PERSON	43
Joseph Elding	PERSON	... .
Jeremh Mahaney	PERSON	.
Charles Liebreth	PERSON	45 Willm Willding ... Able Do 7
Isaac Craig	PERSON	.
James Lepthorn	PERSON	2
Patrick Kenney	PERSON	.
Samuel Eldred	PERSON	3
Andw Scott	PERSON	.
Edward Benett	PERSON	1 .
Nicholas Biddle	PERSON	Letters 1771-1778 , on deposit at HSP .
Wadsworth	PERSON	probably was
Joseph Wadsworth	PERSON	, an ensign in the 23d Continental Infantry , see
Stephen Tinker	PERSON	, arrived here in 12 Days from
Tinker	PERSON	informs , that a large Schooner from
Andrew Doria	PERSON	's departure from
PHILIP SCHUYLER	PERSON	TO GEORGE WASHINGTON -LSB- Extract -RSB-
Bennet	PERSON	; which was delivered on Wednesday Evening , General -LSB-
John -RSB- Sullivan	PERSON	arrived here at six that Afternoon , half an Hour before that I returned from
-LSB- William -RSB- Thompson	PERSON	with the last of his Brigade , on the Morning of the preceeding Day .
Thompson	PERSON	was Moved and could build no more than six a Day , I shall on Saturday Night have only thirty Compleated , So that I fear It will be the 21st instant before the last of General
Sullivan	PERSON	's Brigade will embark , When I expect to have finished 110 Batteaus Carrying thirty Men Each , Besides the Baggage ,
Arnold	PERSON	with Directions to fix It , I suppose It was intended for the Rapids of
Jacobus -RSB- Wynkoop	PERSON	and his Company of Sailors are at
David Walker	PERSON	2d Lieut May 1st 20 Do
Eliakim Littell	PERSON	Master April 24 20 Do .
Jno James Boyd	PERSON	Doctor 21 213 Do George Shells Gunner 15 Do
John Thomas Carpenter	PERSON	29 15 Do
John Trail Boatswain	PERSON	26 15 Do
Josiah Davis Steward May	PERSON	1st 13 113 Do
William Radly Cook	PERSON	April 24 12 Do
Benjamin Woodruff	PERSON	8 Do
Timothy Burns	PERSON	April 24 8 Do
William Willasey	PERSON	8 Do
William Bell	PERSON	8 Do
John Griffith	PERSON	5 Do
Nathaniel Laurance May	PERSON	1st 8 Do Elias May 8 Do Morgan Lahy 6 8 Do
John Pricket	PERSON	8 Do
Ezekiel Hayzen	PERSON	8 Do
Ebenezer Davis	PERSON	8 Do
Samuel Turner	PERSON	8 Do
John Thayer	PERSON	8 Do
Thomas Stelle	PERSON	8 Do
Ebenezar Allen	PERSON	8 Do
Alexander McDonald	PERSON	8 Do
John Taylor	PERSON	8 Do
Henry Basset	PERSON	8 Do
John Hardy	PERSON	8 Do 348 Do .
Thomas Randall Two Hundred	PERSON	and six Pounds Twelve Shillings & Id for the Wages due and One Month 's Pay Advance on Board the Schooner Genl Putnam myself Commd # 206.12.1 pr me
Thomas Cregier	PERSON	1 .
Thomas Cregier	PERSON	of the armed schooner General
Putnam	PERSON	, were read and approved , and are in the words following , vizt : Capt.
Thomas Cregier	PERSON	: Sir - You are hereby directed to inform his
Putnam	PERSON	under your command , is fitted and ready to proceed to sea .
Thomas Cregier	PERSON	, and he was directed to show them to Genl .
ROBERT HANSON HARRISON	PERSON	TO CAPTAIN THOMAS CREGIER To
Thos Cregier Esq	PERSON	, Commander of the Armed Schooner General
Putnam	PERSON	I have it in command from his Excellency Genl
Benjamin -RSB- Tupper	PERSON	lately gone from Hence , and having Joined them , you are to put yourself under his Command & faithfully & diligently to Obey & Execute such Orders as he may give you hom Time to time .
Anno Domin	PERSON	1776
Rob H Harison	PERSON	A D C 1 .
Manly	PERSON	be sent down to
George -RSB- Ball	PERSON	, of the Roebuck , and the three seamen that were taken with him , and are now prisoners in the lower counties on
-LSB- William -RSB- Budden	PERSON	and his son ,
Seth Davis	PERSON	, and
Samuel Conyers	PERSON	: That six of the seamen now prisoners in the city of
Lightbody	PERSON	,
James Hage	PERSON	, - Fortescue , a pilot boy ;
William Martin	PERSON	,
Jacob Wilson	PERSON	, and
John Durry	PERSON	: That the said exchange of prisoners be conducted by such proper person as the committee of safety of
Alexander Ross	PERSON	; Whereupon , Resolved that he be discharged from confinement .
James Craig	PERSON	, be and he is hereby appointed to conduct the Exchange of Prisoners there proposed , and this
James Spencer	PERSON	,
Thomas Phillips	PERSON	,
James Ogelvie	PERSON	,
JOHN HANCOCK	PERSON	TO GEORGE WASHINGTON -LSB- Extract -RSB-
Chester	PERSON	.
Philada	PERSON	10th May 1776 You will perceive by the foregoing that
Philad	PERSON	` a , 10th May , 1776 .
Thomas Cuthbert	PERSON	& Mr.
John Britton	PERSON	be desired to purchase four Old Flatts for Hulks for covering the Gondolas at the
Sam	PERSON	' l
Morris	PERSON	order the same to be put on board some Boat or Vessel for that purpose .
SAMUEL DAVISON	PERSON	TO THE
Captn Reed	PERSON	took
My Batt	PERSON	-LSB- ery -RSB- in the Galleys , not More perticular to advise you of at this Juncture hope our arms wi -LSB- ll -RSB- Be Crownd with Success & Remains Gentmn -LSB- & c. -RSB-
Saml Davis	PERSON	-LSB- on -RSB- 1 .
Arnold	PERSON	.
WILLIAM HALLOCK	PERSON	TO THE MARINE COMMITTEE OF THE
Thomas -RSB- Proctor	PERSON	's Company of Artillery served on board the Hor-net as
Gent	PERSON	.
Hallock	PERSON	.
Hoopes	PERSON	, & Cartridges damp and broke to pieces .
GEORGE	PERSON	READ TO CAESAR
RODNEY	PERSON	AND
THOMAS MCKEAN	PERSON	-LSB- Extract -RSB-
Thomas -RSB- Houston	PERSON	led the van .
George Herbert Ryden	PERSON	, ed. , Letters to and from
Caesar Rodney	PERSON	1756-1784 -LRB-
Ryden	PERSON	, ed. , Letters to and from
Caesar Rodney	PERSON	.
Rodney	PERSON	and
McKean	PERSON	represented
ANDREW SNAPE	PERSON	HAMOND May 1776 Friday 10th At Single Anchor off of
Jno Murray	PERSON	-RRB- but received many
Shott	PERSON	through the Sails and cut the Rigging , and a few in the Hull : at 9 weighed and made Sail : During the Action , a Brig that was in Company , on board of which I had Sent a few Empty Casks by way of clearing the Ship , took an opportunity of deserting to the enemy , she was quite light and of little value -LRB- Vide , my certificate for the Loss of Staves and Casks to the
Purser	PERSON	, in Clearing Ship -RRB- 2 At Noon Anch .
Betsey	PERSON	,
Thomas Slater	PERSON	, master , which did not desert to the enemy but was taken May 8 by the
HENRY BELLEW	PERSON	May 1776 Friday 10 In
Redie Isld	PERSON	in company as above - First and middle parts fresh Gales and cloudy with showers of Rain - Latter Light airs and cloudy , at 4 P M unbent the mainsl and
Mn Topsl	PERSON	and bent others in lieu , till they are repaired - empd repairing the sails 1 .
PURDIE	PERSON	'S
Bellew	PERSON	, of his majesty 's ship
		`` REPORT OF A COMMITTEE OF THE NORTH CAROLINA PROVINCIAL CONGRESS UPON THE CONDUCT OF INSURGENTS AND SUSPECTED PERSONS NOW PRISONER IN GAOL '' -LSB- Extract -RSB-
George Blair	PERSON	a Captain appointed by Lord
Dunmore	PERSON	to command a Company in a Regiment of new Levies called the
Charles Robb Mate of the Ship William	PERSON	belonging to
Dunmore	PERSON	-LRB- was Ordered on
Thomas Douglass	PERSON	a Midshipman of said Tender was on Board for the Purpose aforesaid and was taken in the said Tender by the Pilots as aforesaid That
Thomas Mander	PERSON	a Soldier belonging to the 14th Regiment was Ordered on Board the said Tender by Lord
Dunmore	PERSON	for the purpose aforesd and was taken as aforesaid That
John Goodrich	PERSON	late of
Dunmore	PERSON	for the avowed Purpose of annoying the Sea Coa -LSB- s -RSB- ts and seizing the Ships Bound to and from
John Wright	PERSON	of the
John Goodrich	PERSON	was superintending Pilot on Board the Otter Man of War , when she sailed up
Cheseapeak Bay	PERSON	for the Purpose of Burning the vessels at
John Hunter	PERSON	Lieutenant to a Company Commanded by Captain
Hunter	PERSON	who was appointed by Lord
Dunmore	PERSON	in a new Regiment of Levies did go on
Capt Goodrich	PERSON	who went a Cruize for the Avowed Purpose of Seizing as Prizes of War Vessels belonging to
Jones	PERSON	of this Province on Board which the said
Hunter	PERSON	was taken by the Pilots belonging to that place .
John Hunter	PERSON	was read and concurred with by the
HENRY CLINTON	PERSON	TO COMMODORE SIR
PETER PARKER	PERSON	On board the
Genl Howe	PERSON	that all Transports were at my direction .
Clinton	PERSON	1 .
Henry Clinton	PERSON	Papers , Miscellaneous Letter Books , CL .
Flatt	PERSON	the old town
Modt	PERSON	and fair kept all hand -LSB- s -RSB- at Quarters all night got Intelligence of a privateer and boats Intending to Attack us Thursday 9
JOHN COLPOYS	PERSON	, R.N. , TO GOVERNOR
ABRAHAM HEYLIGER	PERSON	-LRB- No 1 -RRB-
ABRAHAM HEYLIGER	PERSON	TO CAPTAIN
JOHN COLPOYS	PERSON	,
Abraham Heyliger	PERSON	1 .
JOHN COLPOYS	PERSON	, R.N. , TO GOVERNOR
ABRAHAM HEYLIGER	PERSON	-LRB- No 3 -RRB-
ROBERT LINZEE	PERSON	May 1776 Saturday 11th Running up the
PHILIP SCHUYLER	PERSON	Dear Sir :
William -RSB- Thompson	PERSON	, we compute there will be about five thousand troops in
-LSB- James -RSB- Price	PERSON	thinks he can procure a sufficient quantity ol wheat with the bills of exchange -LRB- three thousand pounds sterling -RRB- lodged with him by
-LSB- John -RSB- Bondfield	PERSON	, with the specie lent us by that company , will endeavour to purchase some beef , but the quantity is very uncertain , and the quality will be very indifferent .
Arnold	PERSON	leaves us this afternoon to go down to
Johns	PERSON	and the
Samuel Chase Charles Carroll	PERSON	of
STEPHEN PARKER	PERSON	TO THE
James Lyon	PERSON	furnishd me with a letter of recommendation to his friend
Jonathan Smith Esq	PERSON	of
Edward Bacon	PERSON	of
Doane	PERSON	of
Doane	PERSON	offering him the same , but was here unsuccessful , I then try 'd Captain
Solomon Davis	PERSON	,
Melatiah Brown Esq	PERSON	, and Colonel
Joseph Otis	PERSON	of
Shubael Lovel	PERSON	of
Lovell	PERSON	he mentioned my case to Mr
Timothy Fitch	PERSON	there , who told me if I could obtain permission for exporting Lumber to the
Joseph Otis	PERSON	and the Honourable
James Bowdoin	PERSON	, who furnished me with recommendatory letters to the Honourable
James Warren	PERSON	, but
Collonel Warren	PERSON	presuming the matter would not be acceptable to the
Fitch	PERSON	know my Circumstances with the scituation of
Mechias	PERSON	and inform 'd him I thought I could serve that place effectually if I could go to
Fitch	PERSON	coincided in sentiments with me & we purchased of Captain
Dunham	PERSON	of the Vineyard Three hundred thirteen bushels of Indian & fifteen bushels of rye Corn which was increased by a trifle of said articles & some rye flour & bread Mr
Fitch	PERSON	had by him & we were preparing to sail when five or six people at
Mechias	PERSON	with my earnest desire of getting home with what I could procure I obtaind their consent to sail , on which we left
Thomas Fossey	PERSON	and meeting with one vessel only which appeard to chase us , arrived at
William Pitt	PERSON	at East passage -LRB- exclusive of what I was intitled to from a
Tinkham	PERSON	& seven Load of salt hay -LRB- no english being to be had -RRB- intending immediately on the Brig 's sailing to proceed therewith for
Mechias	PERSON	, but the Hay proving very bad & none else to be got , I faild in this but embras 'd the first oportunity I could meet of getting to
Mechias	PERSON	last july to my arrival a few days since I have not ceased endeavours to serve the place to the utmost of my ability and I do most solemnly declare that nothing has , is , or can be remoter from my heart than an inclination to aid or abet the enemies of
Fossay	PERSON	to bring a quantity of powder for the use of the Colony Therefore throwing myself at the feet of your Honours I most humbly crave for myself and distressed family your Honours Pardon and protection , and as in duty bound shall ever pray for your Honours consummate Happiness & prosperity -
