Samuel Purviance Junr	PERSON	, 2 and Mr
David Stewart	PERSON	, setting forth , as by said
Jonathan Hudson	PERSON	under similar Circumstances , and
Messrs Isaac Griest	PERSON	, Ab .
S. C. Davy	PERSON	, and
Thos Elliot	PERSON	are appointed to superintend this Business in the same Manner as in the Case of Mr
Hudson	PERSON	, and said Gentlemen are directed to lay before the
Purviance	PERSON	`` reported to the
Reid	PERSON	of the City of
Gordon	PERSON	, who had a Warrt to serve on Robt .
Nevin	PERSON	, that said
Gordon	PERSON	informed this Deponent , that at the
Warrt	PERSON	.
Ridge	PERSON	, he heard Ridge say that Wm.
Nevin	PERSON	had wrote a Letter to Lord
Dunmore	PERSON	, offering his Service to his Ldsp in any thing that lay in his power , acquainting him of the Situation of the City & where he might land his forces , and that the said ridge further said , that he knew something further of sd
Nevin	PERSON	, which he would discover & tell , upon being properly called upon -LSB- September 4 , 1775 -RSB- 2
James Reid	PERSON	1 .
WILLIAM GORDON	PERSON	The Depo of Wm
Gordon	PERSON	, who being duly sworn , saith that some time last week Wm
Nevin	PERSON	having sworn the Wrt agt
Ridge	PERSON	said he would not -LSB- blurred -RSB- , for he never wrote Letters to Ld .
Dunmore	PERSON	, informing him or others to Land ー and upon this
Depa	PERSON	asking him , what he meant by those Insinuations , he said that
Wm Nevin	PERSON	had wrote to Ld .
Thomas Pt	PERSON	& that he also would be there & make a Fire as a
Ridge	PERSON	upon what authority he made those Assertions , who enformed that
Nevin	PERSON	wanted
Robinson	PERSON	the Governor 's -LSB- blurred -RSB- man to carry the Ltr , who refused upon
Ridge	PERSON	's informing him of the Contents .
Gordon	PERSON	1 .
WILSON	PERSON	MILES CARY TO
ALEXANDER PURDIE	PERSON	, PRINTER OF THE
Purdie	PERSON	, You will be pleased , through your paper , to return capt.
Squires	PERSON	, of his majesty 's ship Otter , my warmest thanks for his very kind hospital treatment of my two slaves
Aaron	PERSON	and
Johnny	PERSON	, from the county of King and Queen , during their stay on board his ship .
Andrew -RSB- Sprowle	PERSON	, and obtained leave to search for them ; but as the captain had taken them upon a cruise , they were not then to be found .
Matthew Squires	PERSON	, esq ; in which came on shore the two fellows above-mentioned , with a number of other people , who immediately ran off into the woods .
Aaron	PERSON	, taken up near the wreck ; and in the evening ,
Johnny	PERSON	was delivered me from the captain 's division .
Wilson Miles Cary	PERSON	.
Hampton	PERSON	, September 4 , 1775 .
Archibald Campbell	PERSON	and
Angus Fisher	PERSON	, being of lawful age , depose and say , that on the 24th of August last they were impressed from the ship
Thomas	PERSON	,
James Crawford	PERSON	master , and put on board a tender belonging to the Otter sloop of war ,
Matthew Squires	PERSON	, esq ; commander ; and when they went on board the tender , there were three negro men , and one mulatto , two of which -LRB-
Aaron	PERSON	and
Johnny	PERSON	, since taken -RRB- are claimed by
Wilson Miles Cary	PERSON	, esq ; and are the same negroes that came on board the tender .
Joe Harris	PERSON	, escaped from the tender after she was cast away , and appears to be the property of mr.
Henry King of Hampton	PERSON	.
Archibald Campbell	PERSON	.
Angus X Fisher	PERSON	.
Elizabeth City	PERSON	, ss .
Walter M'Clurg	PERSON	.
Henry King	PERSON	.
George Gray	PERSON	, gunner of the sloop Otter , being of lawful age , deposeth and sayeth , that between six and eight weeks ago , while the Otter sloop of war , commanded by
Matthew Squires	PERSON	, esq ; lay in
Aaron	PERSON	and
Johnny	PERSON	, who have been employed by capt.
Squires	PERSON	, and were cast away in a tender with the said
Squires	PERSON	on saturday the 2d of this instant .
Wilson Miles Cary	PERSON	, esq ; and are the same negroes that were on board the Otter sloop of war .
Joe Harris	PERSON	, came on board the said sloop of war , who he believes was entered on the ship 's books , and has been employed by capt.
Squires	PERSON	on board the tender as pilot ; he was in the tender with capt.
Squires	PERSON	when cast away , the 2d instant .
George Gray	PERSON	.
Elizabeth City	PERSON	ss .
Walter M'Clurg	PERSON	.
Henry King	PERSON	.
Purdie	PERSON	's
Cary	PERSON	was Naval Officer for the
Purdie	PERSON	published one of the
EDWARD	PERSON	THORNBROUGH September 1775 -LSB- Monday -RSB- 4 In Rebellion Road So Carolina A M unmoored Ship Shifted our Birth further down the road and Moored a Cable each way in 6 fm Water the high Steeple in Charles Town W B N Fort Johnson SW and Sullivans Isld E 1/2 S 1/2 a Mile at 2 P M came on board the boat from Market who Informed us of an Armed Schooner Comming down 1/2 past clear 'd Ship At 3 the
Tamar	PERSON	frequently spelled
Tamer	PERSON	in contemporary documents .
THOMAS	PERSON	BISHOP Septr 1775 Tuesdy 5 Thatchers Island S S W 5
Shott	PERSON	and brot to a Brig Sent the Boat on board found her to be from
John Langdon	PERSON	of
Hannah	PERSON	, Captain
Nicholson Broughton	PERSON	, of
JOHN COLLINS	PERSON	, R.N. , TO VICE ADMIRAL SAMUEL GRAVES Copy Nautilus in
Christopher	PERSON	-RSB- French , -LSB- a -RSB- 1st Lieutenant and a Volunteer , with Packages of Military Cloathing on board ; 2 upon hailing , they told the Officer on Deck , that they had nothing but Ballast in , and was Eleven Weeks from
Mr Miffling	PERSON	, and a Sloop with Coffee , gave them a pretext , and brought them all in Arms ; the Son of the Owner who I had given leave to come onboard , after giving him my reason for Stopping the Schooner ; desired he might be permitted to speak with the Master , which I granted ; sent Lieutenant
Browne	PERSON	onboard after him , who on his going away heard him confirm that the People were in Arms , and that 4,000 had offered their Service to his father to make the Attack , and that some Lives should be lost on the occasion ; I wanted no confirmation of their readiness or Numbers to remove any one Single Deck Ship , and therefore with the general
John Collins	PERSON	.
Collins	PERSON	' date is wrong ; see Minutes of
JOSEPH WANTON	PERSON	TO CAPTAIN
JAMES WALLACE	PERSON	, R.N. -LRB- Copy -RRB- Newport September 5th 1775 .
J. Wanton	PERSON	1 .
Wanton	PERSON	was Royal Governor of
JONATHAN TRUMBULL	PERSON	TO GEORGE
Fisher	PERSON	's
Rose	PERSON	,
Capt Wallace	PERSON	at
Govr Cook	PERSON	, & one to
WILLIAM TRYON	PERSON	TO LORD
Captn Vandeput	PERSON	of his Majesty 's Ship
Edward -RSB- Foy	PERSON	, and that a party of Provincials had been on
Foy	PERSON	& myself , I nevertheless the next morning came into Town and got together -LRB- not in
Vandeput	PERSON	had those stores under his protection and must do his Duty .
Captn Vandeput	PERSON	a letter the 25th a copy of which is herewith enclosed to inform him of my intention to meet the principal Inhabitants of the Country Since which there has been no direct communication between the
Captn Foy	PERSON	, who from the Frenzy of the times has been pursued and drove from this distracted Country .
E. B. O'Callaghan	PERSON	, ed. , Documents Relative to the Colonial History of the State of New-York -LRB-
O'Callaghan	PERSON	, ed. ,
Tryon	PERSON	was Royal Governor of
McClean	PERSON	of this city , attending at the door , requested the sense of this committee whether he be at liberty to supply the ship
McClean	PERSON	be at liberty to supply the said ship with drugs and medicines in the same manner , and under the like restrictions that Mr.
-LSB- Abraham	PERSON	-RSB-
Lott	PERSON	is directed to observe in supplying the said ship with beer and water .
John -RSB- Lasher	PERSON	, proceeded to the examination of
Daniel Rivers	PERSON	, one of them .
Henry Acker	PERSON	, Jr. next examined ;
Abraham Freeligh	PERSON	next examined ;
Timothy Doughty	PERSON	next examined .
William McAdam	PERSON	, for a permit for the sloop
Jean	PERSON	, to proceed to sea , and the inventory of her lading sent into
David Morris	PERSON	, the pilot , be delivered to the committee of the city of New-York , as a matter within their particular province , to which they are competent ; and that the said committee be informed that
David Morris	PERSON	, a pilot , is a material witness to be examined with respect to the sloop
Jean	PERSON	.
GILBERT BARKLY	PERSON	TO SIR
GREY COOPER	PERSON	-LSB- Extract -RSB- -LSB-
Ultimo	PERSON	, a large Schooner with Arms , and military stores is taken by a man of war in the river delaware , with which she has proceeded to
Ultimo	PERSON	, and should the unhappy differences continue , a watchful eye must be keept on the Ports of that Perfidious Nation , who 's professions of friendship can not be depended on , nor are the dutch , or hardly any other Nation , when intrest prompts their Subjects to adventure .
Henry Barkly	PERSON	Papers , Collection of Mrs.
Mona Macmillan	PERSON	of
James Warden	PERSON	, master , taken by
James Biddle	PERSON	, in the draft of a memorial he prepared in memory of his brother
Nicholas	PERSON	.
Biddle	PERSON	was applied to for the purpose -LSB- to secure powder -RSB- and dispatch 'd with a pilot boat to Hispaniola which he procured a Cargo of powder with which he return 'd in a very short time .
Nicholas Biddle	PERSON	Papers , HSP .
Teer	PERSON	and Starting the water and Sending the Casks on Shore and getting the Iron Ballast out of the Fish Room Forward Little wind and fair W -LSB- eathe -RSB- r P M Empd Triming the Shingle Ballast forward got the End of the Otters Cable on bd and began heaving to try to heave the Ship off but Could Not 1 .
EDWARD	PERSON	THORNBROUGH September 1775 -LSB- Tuesday -RSB- 5 In
HENRY LAURENS	PERSON	TO
WILLIAM ERVEN	PERSON	-LSB- Extract -RSB-
B. Elliott	PERSON	were detached into Rebellion Road in order to take certain deserters from on board a Sloop lying under protection of the Tamar Man of War ー the deserters it seems had fled on board the Man of War but
Capt Elliott	PERSON	brought the Sloop up to
Richard -RSB- Maitland	PERSON	's Cargo for
Laurens	PERSON	was president of the
HENRY LAURENS	PERSON	TO
WILLIAM HENRY DRAYTON	PERSON	-LSB- Extract -RSB-
Charles Town	PERSON	5th Septem .
Edward -RSB- Blake -LSB- Clement	PERSON	-RSB- Lempriere & -LSB-
Benjamin -RSB- Tucker	PERSON	ー We have also Ordered the Militia throughout the Colony to be held in readiness as in time of Alarm ... 1 .
Drayton	PERSON	was a prominent
THOMAS	PERSON	BISHOP Septr 1775
Chace	PERSON	of a Sloop at 2 P M sent the Pinnace onbd of a Sloop from
Bishop	PERSON	's reference to taking out her men probably refers to impressments .
NICHOLAS COOKE	PERSON	-LSB- Extract -RSB- Camp at
-LSB- Abraham -RSB- Whipple	PERSON	's not making use of it , except in Case of real Necessity .
Bayler	PERSON	in his late Errand , and must desire you to make known to Messrs.
Clark	PERSON	& Nightingale , that I am very sensible of the Patriotic and disinterested Part they have acted on this Occasion ... The Removal of the Stock from the Coast and
Sandy Hook	PERSON	, I have no
Fitzpatrick	PERSON	, ed. , Writings of
Nicholas Cooke	PERSON	was Deputy Governor of
Fitzpatrick	PERSON	, ed. , Writings of
JOSEPH REED	PERSON	TO THE
P. Morton Dpy Secry	PERSON	1 .
Reed	PERSON	was an aide and secretary to
George Washington	PERSON	.
GEORGE HUSSEY	PERSON	TO THE
George Hussey Jur	PERSON	of Nauntucket humbley sheweth that your petetoner is owner of several Vesels that have bin employed in the whale fishing business , but by reason of a resolve that lately pased by the
George Hussey Jnr	PERSON	-LSB- Endorsed -RSB- In Council Septr 6th 1775 Read & ordered that the
Petitioner	PERSON	have leave to send such of his Vessels to Sea in the whaling Business , as he shall give sufficient Bonds for their faithfully complying with a Resolve of the
SAMUEL	PERSON	GRAVES TO PHILIP STEPHENS Sir
Preston Boston	PERSON	September 6 , 1775 In my last Letter dated August 17th I mentioned the Appointment of the honorable Captain
Tollemache	PERSON	to the Command of the Scorpion , and my intention to send that Sloop to relieve the Cruizer .
Tollemache	PERSON	sailed accordingly the 23d with the
Cruizer	PERSON	and the Transport to
Scarborough	PERSON	, Canceaux armed Ship and Spinckes Tender anchored at
John -RSB- Wentworth	PERSON	came in the
Scarborough	PERSON	from his Government .
Sloop Hunter	PERSON	arrived from
Thomas -RSB- Mackenzie	PERSON	I received their Lordship 's Orders to take him under my Command .
Charles Town	PERSON	, and over to
Hugh -RSB- Bromedge	PERSON	I received Letters from Lieutenant -LSB-
William -RSB- Grant of the St John Schooner	PERSON	, who sailed from -LSB- New -RSB-
Bromedge	PERSON	-LRB- in pursuance of my directions -RRB- sent him to
-LSB- Mountfort -RSB- Browne	PERSON	.
Grant	PERSON	experienced at
John	PERSON	-RSB-
Dela Touche	PERSON	to cruize in the
William -RSB- Hunter	PERSON	acquainting me that being at
Carleton	PERSON	had requested him to proceed up the River to assist the Kings Land forces against the Rebels , which he immediately complied with .
Hunter	PERSON	.
Hunter	PERSON	to remain in the
Carleton	PERSON	to the utmost of his power , until he received further Orders .
Savage	PERSON	, and
Sloop	PERSON	returned from -LSB- New -RSB-
Gage	PERSON	to send Transports to bring away the whole immediately ; the General consented ; Two Transports were ordered for this Service , I manned the Falcon from the
Preston	PERSON	, ordered Captain -LSB-
John -RSB- Linzee	PERSON	with the Transports on this Duty , and he sailed with the other Ships the 5th instant from
Duff	PERSON	at
Miquelon	PERSON	, that the
Duff	PERSON	on his leaving the Station to send me as many young healthy Fishermen as he could , and part of his Marines .
-LSB- Edward -RSB- Le Cras	PERSON	at
John -RSB- Collins	PERSON	-LRB- a Copy of which is inclosed -RRB- .
Christopher	PERSON	-RSB- French and the Cloathing of the 22d Regiment had passed the Nautilus without farther Notice than common hailing ; * tho ' Captain
Collins	PERSON	was stationed in the
Collins	PERSON	to be forthwith tried at a Court Martial .
Scarborough	PERSON	came from
Barkley	PERSON	detained him , but it appears that this Vessel was formerly his Majesty 's Sloop Albany , upon her being sold to the Merchants was in 1771 fitted out for a Privateer , afterwards turned into a Guineaman and her Guns put into the hold with the Shot , Carriages & c , and where they are now said to remain .
Barkley	PERSON	has libelled this Ship in the
Sam	PERSON	.
Philip Stephens	PERSON	was Secretary of the British Admiralty .
JONATHAN TRUMBULL	PERSON	TO GEORGE
Nathaniel -RSB- Shaw	PERSON	of
George -RSB- Champlin	PERSON	who arrived and landed safe at
Jon	PERSON	th
Cabell Gwathmey	PERSON	, UVL .
Nancy	PERSON	.
Samuel -RSB- Perkins	PERSON	and -LSB-
Amos -RSB- Munson	PERSON	, belonging to this Port : ー The former was taken outward bound , and the latter inward bound , about 3 Weeks ago , in the Sound , by soine
Samuel Perkins	PERSON	, from
H.M. Sloop Kingsfisher	PERSON	; the sloop Cherry , Captain
Amos Munson	PERSON	, with a cargo of molasses and sugar , was taken by
H.M.S. Rose	PERSON	.
Polly	PERSON	was condemned and sold in
Thomas Grennell	PERSON	be , and he is hereby appointed a commissioner , -LRB- in addition to the number heretofore appointed , -RRB- to superintend the erecting and finishing the fortifications on
Peter Van Brugh Livingston	PERSON	,
William Bedlow	PERSON	, one of the commissioners , for erecting fortifications on the banks of
Daniel Rivers	PERSON	,
Abraham Freligh	PERSON	,
Henry Acker	PERSON	and
Peter Dop	PERSON	, all taken on board the sloop seized last Sunday by Col. -LSB-
John -RSB- Lasher	PERSON	, to be brought before this
James Hicks	PERSON	and
Thomas Cares	PERSON	, who were taken by the city guard last night , as they were landing from on board the packet .
Peter Dop	PERSON	, a lad of about fourteen years of age , was examined .
Henry Acker	PERSON	,
Abraham Freligh	PERSON	, and
Daniel Rivers	PERSON	were duly sworn on the Holy Evangelists , by alderman
Blagge	PERSON	, who came into the
Beauman	PERSON	, requesting him to deliver one chest and one bed belonging to him , which was taken out of a sloop last Sunday .
Lasher	PERSON	.
Martin	PERSON	,
Simeon	PERSON	and
Christian Dub	PERSON	were respectively examined , and after a severe reprimand from the chair , and also particular advice from many of the members , were respectively discharged .
JOHN HANCOCK	PERSON	Sir I received this Letter 2 on Saturday last -LSB- September 2 -RSB- just as I was leaving
Philip Schuyler	PERSON	-RRB- , 153 , I , 122 , NA .
Hancock	PERSON	was president of the
Francis	PERSON	, one of the Indian Commissioners for the
Schuyler	PERSON	's letter of August 31 , 1775 , describing the imprudent conduct and killing of Remember
Baker	PERSON	.
Clement Biddle	PERSON	made proposals to the
Biddle	PERSON	, and agree that he be appointed to furnish the Provisions and Rum , agreeable to the said resolve , at the said rate of ten-pence half penny per Ration .
DANIEL ROBERDEAU	PERSON	TO JOHN THOMAS Sir
Philada Septr	PERSON	6th 1775 Since my worthy friend
Winn	PERSON	left me he has meet with the accident of having his mast struck with Lightning which -LRB- as he writes me a few days ago from
Daniel Roberdeau	PERSON	P.S. Being of the
John Thomas Attorney	PERSON	to
Isaac Lascelles Winn Esqr Montego Bay	PERSON	,
Roberdeau	PERSON	was a
Joseph Bradford	PERSON	, master , taken by
Henry Lascelles Wynne	PERSON	, master and owner of the sloop
Hannah	PERSON	, with a cargo of rum and sugar , en route to
Roberdeau	PERSON	.
H.M.S. Scarborough	PERSON	, but was allowed to proceed .
DANIEL ROBERDEAU	PERSON	TO CHARLES SYDEBOTHAM ,
Philada Septr	PERSON	6th 1775 Since your favor I have had the pleasure of my worthy friend
Winn	PERSON	's Company for eight & forty hours which together with my many avocations in publick life will excuse a more particular or early notice of your letter as he superceeded the necessity by information of the arrangement of my Affairs different from what you wrote as the change took place afterwards .
Daniel Roberdeau	PERSON	P.S you may rely on all Exports being excluded from hence afther the 10th Inst .
Roberdeau	PERSON	to
John Thomas	PERSON	, this same date .
ROBERT CARTER	PERSON	TO WILLIAM LEE -LSB- Extract -RSB- -LSB- September 6 -RSB- 2 River rose higher then , was ever known ー and large Breaches were then , made , in all the Mill Dams in these parts ー It is said that several Wharfs & Store-Houses at
William Lee	PERSON	, VHS .
Lee	PERSON	, an American merchant , played an active ro1e in
Lee	PERSON	's endorsement of the letter , ``
Virga	PERSON	.
R. Carter	PERSON	rec 'd April 1776 . ''
Teer	PERSON	out of the After hold started it and Sent the Casks on Shore , Empd getting the Iron Ballast Into the Sloop First part Little wind and fair Middl Calm P M Empd getting the Iron Ballast into the Above Mentioned Sloop and Som of our Bread at 6 Began to heave
JAMES	PERSON	YOUNG TO CAPTAIN
FRANCIS GRANT GORDON	PERSON	, H.M.S. ARGO Whereas I have been informed -LRB- since the 30th August last , the date of the Order you will receive from me herewith -RRB- that the last Packet from
Salvage	PERSON	is required for the taking them up , you are to give Bills for the Sum demanded upon His Majesty 's Naval Officer at this Yard together with proper Vouchers for the same .
Geo	PERSON	.
Lawford Jams	PERSON	.
NICHOLSON BROUGHTON	PERSON	TO GEORGE
George Washington Esq	PERSON	Captain General in and over the
Chace	PERSON	, I made back towards
Chace	PERSON	I run into
Cape Ann	PERSON	harbour , I went out again that night about sunsett , and stood to the southward , next morning saw a ship under my lee quarter 3 I perceived her to be a large ship , I tack 'd & stood back for the land , soon after I put about & stood towards her again and found her a ship of no force , I came up with her , hail 'd & asked where she came from , was answer 'd from
JOHN HANCOCK	PERSON	-LSB- Extract -RSB- Camp at
John Hancock	PERSON	Papers , II , LC .
JOSEPH REED	PERSON	TO
NATHANIEL TRACY	PERSON	,
John -RSB- Glover	PERSON	has just informed the General that there are 5
Vessells	PERSON	as a Part of the Transports , & only extend your Care to the Remainder .
Benedict Arnold	PERSON	's expedition to
Wentworth	PERSON	has left his Retreat at the Mouth of
Vandeput	PERSON	of the
JOSEPH OTIS Sir Wellfleet	PERSON	7th Sept 1775 I herewith Send
Thomas Sparks	PERSON	,
Elisha Cobb	PERSON	P S the Negro belongs to
Thomas Talbot	PERSON	of
Salem Richard Caswell	PERSON	is an Apprentice to a Rope Maker in
Sparks	PERSON	hath been at the
Sparks	PERSON	hath brought out several Persons .
George -RSB- Baylor	PERSON	, wherein we mentioned General
Lincoln	PERSON	was a member of the
GURDON SALTONSTALL	PERSON	TO
SILAS DEANE	PERSON	-LSB- Extract -RSB-
Champlin	PERSON	, in a small sloop of
William -RSB- Packwood	PERSON	tarries , expecting powder from
Deane	PERSON	was a
Saltonstall	PERSON	, member of a prominent
-LSB- William -RSB- Bedlow	PERSON	, one of the commissioners , attending at the door , was called in and informed that it was the sense of this
Isaac Sears	PERSON	informed the committee that by an order from the General committee , he had been with several others in quest of Capt.
Isaac L.	PERSON	,
Winn	PERSON	, who sailed in a sloop bound to the eastward , and suspected of a design of furnishing the army and navy with necessaries ; that they overtook the said sloop above
Winn	PERSON	requested to be examined by this Committee .
John Morin	PERSON	-RSB-
Scott	PERSON	and Mr.
-LSB- Gilbert -RSB- Livingston	PERSON	were appointed to examine Capt.
Winn	PERSON	, who reported that Capt.
Winn	PERSON	had given them such sufficient satisfaction of his friendly disposition to the liberties of
Winn	PERSON	informed the
Holt	PERSON	's .
Winn	PERSON	.
Isaac L. Winn	PERSON	and his vessel for examination , and whereas an article has been inserted in Mr.
Holt	PERSON	's
Winn	PERSON	's reputation , it is hereby certified that , after full examination , this
John Haring	PERSON	, Chairman Attest :
Robert Bensan	PERSON	, Secretary .
Gage	PERSON	, lying near the Man of War , sent her Boat ashore with four Men and one Woman , who being observed by some of our People , they were all taken Prisoners and carried to the
Holley	PERSON	and Hazard , from New Fields or
Isaac L. -RSB- Winn	PERSON	, lying here some Time , but not entered , lately from the
SAMUEL MORRIS	PERSON	TO
CADWALADER MORRIS	PERSON	,
Philada Septemr	PERSON	7 .
Robert -RSB- Morris	PERSON	is so busy that there is no speaking to him ー the City was yesterday amused with
Isaac Hunt	PERSON	& Doctor -LSB-
John -RSB- Kearsly Paradded	PERSON	in a Cart through all the Streets to their great Mortification and unpitied by every person who saw them ー their Crimes were speaking disrespectfully of the present Measures ー the Doctor made some resistance and was wounded in the hand with a Bayonet ー People are ripe for everything great confusion must of course follow ー Yours S l M 1 .
John Papley	PERSON	of the snow Proteus which cleared the port of
