DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0038,"Erven, William",HENRY LAURENS TO WILLIAM ERVEN [Extract] Charles Tow,William Erven,WILLIAM ERVEN,title,/TaggedPDF-doc/div/doc[38]/title/rec
NDAR_V02_0039,"Drayton, William Henry",HENRY LAURENS TO WILLIAM HENRY DRAYTON [Extract] Charles Tow,William Henry Drayton,WILLIAM HENRY DRAYTON,title,/TaggedPDF-doc/div/doc[39]/title/rec
NDAR_V02_0041,"Cooke, Nicholas",GEORGE WASHINGTON TO NICHOLAS COOKE [Extract] Camp at Cam,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/div/doc[41]/title/rec
NDAR_V02_0042,"Bermuda, Inhabitants of",GEORGE WASHINGTON TO THE INHABITANTS OF BERMUDA Camp at Cambridge 3 Miles from,Inhabitants of Bermuda,INHABITANTS OF BERMUDA,title,/TaggedPDF-doc/div/doc[42]/title/rec
NDAR_V02_0043,"Council, Massachusetts",COLONEL JOSEPH REED TO THE MASSACHUSETTS COUNCIL Gentlemen Camp at Cam,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/div/doc[43]/title/rec
NDAR_V02_0044,"Council, Massachusetts",GEORGE HUSSEY TO THE MASSACHUSETTS COUNCIL To the Honble his majs Council,Massachusetts Council,MASSACHUSETTS COUNCIL,title,/TaggedPDF-doc/div/doc[44]/title/rec
NDAR_V02_0045,"Stephens, Philip",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS Sir Preston,Philip Stephens,PHILIP STEPHENS,title,/TaggedPDF-doc/div/doc[45]/title/rec
NDAR_V02_0046,"Washington, George",JONATHAN TRUMBULL TO GEORGE WASHINGTON Sir Lebanon 6th Septe,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[46]/title/rec
NDAR_V02_0049,"Hancock, John",TURBUTT FRANCIS TO JOHN HANCOCK Sir I received this Letter2 o,John Hancock,JOHN HANCOCK,title,/TaggedPDF-doc/div/doc[49]/title/rec
NDAR_V02_0051,"Thomas, John",DANIEL ROBERDEAU TO JOHN THOMAS Sir Philada Septr 6th,John Thomas,JOHN THOMAS,title,/TaggedPDF-doc/div/doc[51]/title/rec
NDAR_V02_0052,"Sydebotham, Charles","DANIEL ROBERDEAU TO CHARLES SYDEBOTHAM , KINGSTON, JAMAICA, MERCHANT S",Charles Sydebotham,CHARLES SYDEBOTHAM,title,/TaggedPDF-doc/div/doc[52]/title/rec
NDAR_V02_0053,"Lee, William",ROBERT CARTER TO WILLIAM LEE [Extract] [September,William Lee,WILLIAM LEE,title,/TaggedPDF-doc/div/doc[53]/title/rec
NDAR_V02_0055,"Gordon, Francis Grant (Captain)","VICE ADMIRAL JAMES YOUNG TO CAPTAIN FRANCIS GRANT GORDON , H.M.S. ARGO Whereas I have be",Captain Francis Grant Gordon,CAPTAIN FRANCIS GRANT GORDON,title,/TaggedPDF-doc/div/doc[55]/title/rec
NDAR_V02_0056,"Washington, George","CAPTAIN NICHOLSON BROUGHTON TO GEORGE WASHINGTON Glouster September 7, 1775",George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[56]/title/rec
NDAR_V02_0057,"Hancock, John",GEORGE WASHINGTON TO JOHN HANCOCK [Extract] Camp at Cam,John Hancock,JOHN HANCOCK,title,/TaggedPDF-doc/div/doc[57]/title/rec
NDAR_V02_0058,"Tracy, Nathaniel","COLONEL JOSEPH REED TO NATHANIEL TRACY , NEWBURYPORT Sir Camp",Nathaniel Tracy,NATHANIEL TRACY,title,/TaggedPDF-doc/div/doc[58]/title/rec
NDAR_V02_0061,"Otis, Colonel Joseph",ELISHA COBB TO COLONEL JOSEPH OTIS Sir Wellfleet 7th Sep,Colonel Joseph Otis,COLONEL JOSEPH OTIS,title,/TaggedPDF-doc/div/doc[61]/title/rec
NDAR_V02_0062,"Lincoln, Colonel Benjamin","CLARK & NIGHTINGALE, PROVIDENCE, TO COLONEL BENJAMIN LINCOLN Sir Providence Septr",Colonel Benjamin Lincoln,COLONEL BENJAMIN LINCOLN,title,/TaggedPDF-doc/div/doc[62]/title/rec
NDAR_V02_0063,"Deane, Silas","GURDON SALTONSTALL TO SILAS DEANE [Extract] New London,",Silas Deane,SILAS DEANE,title,/TaggedPDF-doc/div/doc[63]/title/rec
NDAR_V02_0066,"Morris, Cadwalader","SAMUEL MORRIS TO CADWALADER MORRIS , JAMAICA My Dear Brother",Cadwalader Morris,CADWALADER MORRIS,title,/TaggedPDF-doc/div/doc[66]/title/rec
NDAR_V02_0068,"Squire, Matthew (Captain)","JOURNAL OF H.M. SLOOP OTTER, CAPTAIN MATTHEW SQUIRE Septemr 1775 Thursday 7 Elizab",Captain Matthew Squire,CAPTAIN MATTHEW SQUIRE,title,/TaggedPDF-doc/div/doc[68]/title/rec
NDAR_V02_0070,"Schuyler, General Philip (Major)","JAMES LIVINGSTON TO MAJOR GENERAL PHILIP SCHUYLER Dear Sir, St Teresa S",Major General Philip Schuyler,MAJOR GENERAL PHILIP SCHUYLER,title,/TaggedPDF-doc/div/doc[70]/title/rec
NDAR_V02_0071,"Hancock, John",MAJOR GENERAL PHILIP SCHUYLER TO JOHN HANCOCK Dr Sir Isle aux Noix,John Hancock,JOHN HANCOCK,title,/TaggedPDF-doc/div/doc[71]/title/rec
NDAR_V02_0074,"Generals, and Brigadier (Major)",GEORGE WASHINGTON TO THE MAJOR AND BRIGADIER GENERALS Gentlemen: Camp at Ca,Major and Brigadier Generals,MAJOR AND BRIGADIER GENERALS,title,/TaggedPDF-doc/div/doc[74]/title/rec
NDAR_V02_0075,"Graves, Vice Admiral Samuel",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES (Copy) Boston Septemb,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[75]/title/rec
NDAR_V02_0076,"Graves, Vice Admiral Samuel",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES (Copy) Boston Septemb,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[76]/title/rec
NDAR_V02_0079,"Trumbull, Jonathan","NATHANIEL SHAW, JR. TO JONATHAN TRUMBULL AND THE CONNECTICUT COMMITTEE",Jonathan Trumbull,JONATHAN TRUMBULL,title,/TaggedPDF-doc/div/doc[79]/title/rec[1]
NDAR_V02_0079,"Committee, Connecticut","SHAW, JR. TO JONATHAN TRUMBULL AND THE CONNECTICUT COMMITTEE Gentlemen, New London",Connecticut Committee,CONNECTICUT COMMITTEE,title,/TaggedPDF-doc/div/doc[79]/title/rec[2]
NDAR_V02_0080,"Champlin, Christopher",JOSHUA T. DE ST. CROIX TO CHRISTOPHER CHAMPLIN Sr New London Sepr: 8,Christopher Champlin,CHRISTOPHER CHAMPLIN,title,/TaggedPDF-doc/div/doc[80]/title/rec
NDAR_V02_0083,"Roberts, Mildred &","JOHN SMITH & SONS TO MILDRED & ROBERTS , LONDON Gent Balt[imo",Mildred & Roberts,MILDRED & ROBERTS,title,/TaggedPDF-doc/div/doc[83]/title/rec
NDAR_V02_0084,"Son, Joseph Jones &","JOHN SMITH & SONS TO JOSEPH JONES & SON , BRISTOL, ENGLAND Gent",Joseph Jones & Son,JOSEPH JONES & SON,title,/TaggedPDF-doc/div/doc[84]/title/rec
NDAR_V02_0085,"Co., Parr, Bulkeley &","JOHN SMITH & SONS TO PARR, BULKELEY & CO. , LISBON Gent Balt[imo","Parr, Bulkeley & Co.","PARR, BULKELEY & CO.",title,/TaggedPDF-doc/div/doc[85]/title/rec
NDAR_V02_0086,"Pollock, Oliver","JOHN SMITH & SONS TO OLIVER POLLOCK , NEW ORLEANS MERCHANT Sir",Oliver Pollock,OLIVER POLLOCK,title,/TaggedPDF-doc/div/doc[86]/title/rec
NDAR_V02_0087,"Fox, George C.","JOHN SMITH & SONS TO GEORGE C. FOX , BRISTOL, ENGLAND, MERCHANT Si",George C. Fox,GEORGE C. FOX,title,/TaggedPDF-doc/div/doc[87]/title/rec
NDAR_V02_0088,"Ridgely, Charles",WILLIAM GOODWIN TO CHARLES RIDGELY Dr Sir [Baltimore] Se,Charles Ridgely,CHARLES RIDGELY,title,/TaggedPDF-doc/div/doc[88]/title/rec
NDAR_V02_0094,"Washington, George",CAPTAIN NICHOLSON BROUGHTON TO GEORGE WASHINGTON Sir As there is several Matte,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[94]/title/rec
NDAR_V02_0095,"Washington, George",NICHOLAS COOKE TO GEORGE WASHINGTON Sir Providence Septem,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[95]/title/rec
NDAR_V02_0096,"Graves, Vice Admiral Samuel","CAPTAIN JAMES WALLACE, R.N., TO VICE ADMIRAL SAMUEL GRAVES (Copy) Rose",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[96]/title/rec
NDAR_V02_0097,"Lott, Abraham","APTAIN GEORGE VANDEPUT, H.M.S. ASIA, TO ABRAHAM LOTT [Extract] New York 9t",Abraham Lott,ABRAHAM LOTT,title,/TaggedPDF-doc/div/doc[97]/title/rec
NDAR_V02_0100,"Milligan, Harper, Dick &","THOMAS HARPER TO HARPER, DICK & MILLIGAN , KINGSTON, JAMAICA Gentn","Harper, Dick & Milligan","HARPER, DICK & MILLIGAN",title,/TaggedPDF-doc/div/doc[100]/title/rec
NDAR_V02_0101,"Morris, Cadwalader",SAMUEL MORRIS TO CADWALADER MORRIS [Philadelphia] Septemr 9th 177,Cadwalader Morris,CADWALADER MORRIS,title,/TaggedPDF-doc/div/doc[101]/title/rec
NDAR_V02_0102,"Thomson, Archibald & Dugald","JOHN ROSS TO ARCHIBALD & DUGALD THOMSON , KINGSTON, JAMAICA [Extract]",Archibald & Dugald Thomson,ARCHIBALD & DUGALD THOMSON,title,/TaggedPDF-doc/div/doc[102]/title/rec
NDAR_V02_0104,Dartmouth (Lord),ROBERT EDEN TO LORD DARTMOUTH [Extract] Annapolis 9,Lord Dartmouth,LORD DARTMOUTH,title,/TaggedPDF-doc/div/doc[104]/title/rec
NDAR_V02_0106,"Holt, John Hunter","CAPTAIN MATTHEW SQUIRE, R.N., TO JOHN HUNTER HOLT Sir, Otter sloop, Nor",John Hunter Holt,JOHN HUNTER HOLT,title,/TaggedPDF-doc/div/doc[106]/title/rec
NDAR_V02_0107,"Ritzema, Colonel Rudolphus (Lieutenant)","MAJOR GENERAL PHILIP SCHUYLER TO LIEUTENANT COLONEL RUDOLPHUS RITZEMA Sir, Isle Aux Noix Se",Lieutenant Colonel Rudolphus Ritzema,LIEUTENANT COLONEL RUDOLPHUS RITZEMA,title,/TaggedPDF-doc/div/doc[107]/title/rec
NDAR_V02_0109,"Washington, John Augustine",GEORGE WASHINGTON TO JOHN AUGUSTINE WASHINGTON Dear Brother: Camp at,John Augustine Washington,JOHN AUGUSTINE WASHINGTON,title,/TaggedPDF-doc/div/doc[109]/title/rec
NDAR_V02_0110,"Duddingston, William (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN WILLIAM DUDDINGSTON , H.M.S. SENEGAL Whereas there",Captain William Duddingston,CAPTAIN WILLIAM DUDDINGSTON,title,/TaggedPDF-doc/div/doc[110]/title/rec
NDAR_V02_0111,"Cras, Edward Le (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN EDWARD LE CRAS , H.M.S. SOMERSET Whereas durin",Captain Edward Le Cras,CAPTAIN EDWARD LE CRAS,title,/TaggedPDF-doc/div/doc[111]/title/rec
NDAR_V02_0113,"Mackenzie, Thomas (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN THOMAS MACKENZIE , H.M. SLOOP HUNTER Whereas the",Captain Thomas Mackenzie,CAPTAIN THOMAS MACKENZIE,title,/TaggedPDF-doc/div/doc[113]/title/rec
NDAR_V02_0114,"Vandeput, George (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN GEORGE VANDEPUT , H.M.S. ASIA [Extract]",Captain George Vandeput,CAPTAIN GEORGE VANDEPUT,title,/TaggedPDF-doc/div/doc[114]/title/rec
NDAR_V02_0115,Dunmore (Lord),GENERAL THOMAS GAGE TO LORD DUNMORE [Extract] (Copy),Lord Dunmore,LORD DUNMORE,title,/TaggedPDF-doc/div/doc[115]/title/rec
NDAR_V02_0116,"Enterprise, Commanding Officer of the Sloop",JOHN MACPHERSON TO THE COMMANDING OFFICER OF THE SLOOP ENTERPRISE Camp at Isle aux Noix 10 Septr,Commanding Officer of the Sloop Enterprise,COMMANDING OFFICER OF THE SLOOP ENTERPRISE,title,/TaggedPDF-doc/div/doc[116]/title/rec
NDAR_V02_0118,"Gaussan, David","WOOLSEY & SALMON TO DAVID GAUSSAN , THOMAS MCCABE AND GEORGE SALMON, DUBLI",David Gaussan,DAVID GAUSSAN,title,/TaggedPDF-doc/div/doc[118]/title/rec[1]
NDAR_V02_0118,"Mccabe, Thomas","WOOLSEY & SALMON TO DAVID GAUSSAN, THOMAS MCCABE AND GEORGE SALMON, DUBLIN [Ext",Thomas Mccabe,THOMAS MCCABE,title,/TaggedPDF-doc/div/doc[118]/title/rec[2]
NDAR_V02_0118,"Salmon, George","MON TO DAVID GAUSSAN, THOMAS MCCABE AND GEORGE SALMON , DUBLIN [Extract] [Ba",George Salmon,GEORGE SALMON,title,/TaggedPDF-doc/div/doc[118]/title/rec[3]
NDAR_V02_0119,"Committee, Hampton Town","CAPTAIN MATTHEW SQUIRE, R.N., TO HAMPTON TOWN COMMITTEE Gentlemen, Otter Sloo",Hampton Town Committee,HAMPTON TOWN COMMITTEE,title,/TaggedPDF-doc/div/doc[119]/title/rec
NDAR_V02_0120,"Tucker, St. George",THOMAS ROBERTS TO ST. GEORGE TUCKER [Extract] Virginia No,St. George Tucker,ST. GEORGE TUCKER,title,/TaggedPDF-doc/div/doc[120]/title/rec
NDAR_V02_0124,"Whipple, Abraham (Captain)",INSTRUCTIONS FROM NICHOLAS COOKE TO CAPTAIN ABRAHAM WHIPPLE By the Committee appointed by,Captain Abraham Whipple,CAPTAIN ABRAHAM WHIPPLE,title,/TaggedPDF-doc/div/doc[124]/title/rec
NDAR_V02_0126,"Cooke, Nicholas",JOHN POTTER TO NICHOLAS COOKE Sir S Kingston Sepr 1,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/div/doc[126]/title/rec
NDAR_V02_0127,"Safety, Pennsylvania Committee of","JOSEPH BELTON TO THE PENNSYLVANIA COMMITTEE OF SAFETY [Philadelphia] September 11th,",Pennsylvania Committee of Safety,PENNSYLVANIA COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[127]/title/rec
NDAR_V02_0128,"Spear, John",JOHN SMITH & SONS TO JOHN SPEAR Sir Balt[imor]e 11t S,John Spear,JOHN SPEAR,title,/TaggedPDF-doc/div/doc[128]/title/rec
NDAR_V02_0129,"Wallace, James (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN JAMES WALLACE , H.M.S. ROSE, RHODE ISLAND Sir",Captain James Wallace,CAPTAIN JAMES WALLACE,title,/TaggedPDF-doc/div/doc[129]/title/rec
NDAR_V02_0130,"Holland, Samuel",VICE ADMIRAL SAMUEL GRAVES TO SAMUEL HOLLAND Sir Preston at Boston,Samuel Holland,SAMUEL HOLLAND,title,/TaggedPDF-doc/div/doc[130]/title/rec
NDAR_V02_0131,"Stephens, Philip",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS Sir Preston,Philip Stephens,PHILIP STEPHENS,title,/TaggedPDF-doc/div/doc[131]/title/rec
NDAR_V02_0133,"White, James","JOHN SMITH &. SONS TO JAMES WHITE , LONDON MERCHANT Sir",James White,JAMES WHITE,title,/TaggedPDF-doc/div/doc[133]/title/rec
NDAR_V02_0134,"Graves, Vice Admiral Samuel",LORD DUNMORE TO VICE ADMIRAL SAMUEL GRAVES (Copy) Ship William i,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[134]/title/rec
NDAR_V02_0135,Dartmouth (Lord),JOSIAH MARTIN TO LORD DARTMOUTH [Extract] No Carolina,Lord Dartmouth,LORD DARTMOUTH,title,/TaggedPDF-doc/div/doc[135]/title/rec
NDAR_V02_0137,"Vandeput, George (Captain)","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN GEORGE VANDEPUT , H.M.S. ASIA Whenever it may b",Captain George Vandeput,CAPTAIN GEORGE VANDEPUT,title,/TaggedPDF-doc/div/doc[137]/title/rec
NDAR_V02_0138,"Graves, Vice Admiral Samuel","CAPTAIN DAVID PRYCE, R.N., TO VICE ADMIRAL SAMUEL GRAVES [Viper, Boston Harbor] Sepr 13",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[138]/title/rec
NDAR_V02_0139,"Seymour, Thomas",EZEKIEL WILLIAMS TO THOMAS SEYMOUR AND OLIVER ELLSWORTH Wethersfi,Thomas Seymour,THOMAS SEYMOUR,title,/TaggedPDF-doc/div/doc[139]/title/rec[1]
NDAR_V02_0139,"Ellsworth, Oliver",EZEKIEL WILLIAMS TO THOMAS SEYMOUR AND OLIVER ELLSWORTH Wethersfield 13th Sepr. 1775,Oliver Ellsworth,OLIVER ELLSWORTH,title,/TaggedPDF-doc/div/doc[139]/title/rec[2]
NDAR_V02_0143,"Gray, George","RICHARD RILEY TO GEORGE GRAY Sir: ー Marcushook, Se",George Gray,GEORGE GRAY,title,/TaggedPDF-doc/div/doc[143]/title/rec
NDAR_V02_0144,"Tucker, St. George",DR. ARCHIBALD CAMPBELL TO ST. GEORGE TUCKER [Extract] Norfolk Sep,St. George Tucker,ST. GEORGE TUCKER,title,/TaggedPDF-doc/div/doc[144]/title/rec
NDAR_V02_0145,"Thornbrough, Edward (Captain)","JOURNAL OF H.M. SLOOP TAMAR, CAPTAIN EDWARD THORNBROUGH September 1775 [Wednesday] 13",Captain Edward Thornbrough,CAPTAIN EDWARD THORNBROUGH,title,/TaggedPDF-doc/div/doc[145]/title/rec
NDAR_V02_0146,"Moultrie, Colonel William","HENRY LAURENS TO COLONEL WILLIAM MOULTRIE Sir, In Council of Sa",Colonel William Moultrie,COLONEL WILLIAM MOULTRIE,title,/TaggedPDF-doc/div/doc[146]/title/rec
NDAR_V02_0147,Dartmouth (Lord),GEORGE JAMES BRUERE TO LORD DARTMOUTH No 24 Bermuda Sept th,Lord Dartmouth,LORD DARTMOUTH,title,/TaggedPDF-doc/div/doc[147]/title/rec
NDAR_V02_0149,"Arnold, Colonel Benedict",GEORGE WASHINGTON TO COLONEL BENEDICT ARNOLD By his Excellency George Washi,Colonel Benedict Arnold,COLONEL BENEDICT ARNOLD,title,/TaggedPDF-doc/div/doc[149]/title/rec
NDAR_V02_0150,"Graves, Vice Admiral Samuel","GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES Sir, Boston 14th Sept",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[150]/title/rec
NDAR_V02_0151,"Rhodes, Colonel",NICHOLAS COOKE TO COLONEL RHODES Mr Rhodes Sr Providen,Colonel Rhodes,COLONEL RHODES,title,/TaggedPDF-doc/div/doc[151]/title/rec
NDAR_V02_0152,"Washington, George",NICHOLAS COOKE TO GEORGE WASHINGTON [Extract] Providence,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[152]/title/rec
NDAR_V02_0153,"Table, Connecticut Committee of the Pay","WILLIAM WILLIAMS TO THE CONNECTICUT COMMITTEE OF THE PAY TABLE Gent, [Hartford] 14 S",Connecticut Committee of the Pay Table,CONNECTICUT COMMITTEE OF THE PAY TABLE,title,/TaggedPDF-doc/div/doc[153]/title/rec
NDAR_V02_0159,"Hollyday, James",RICHARD LLOYD TO JAMES HOLLYDAY [Extract] Farley Sept,James Hollyday,JAMES HOLLYDAY,title,/TaggedPDF-doc/div/doc[159]/title/rec
NDAR_V02_0160,"Fletcher, Patterson &","JOHN SMITH & SONS TO PATTERSON & FLETCHER , LONDONDERRY Gent Bal",Patterson & Fletcher,PATTERSON & FLETCHER,title,/TaggedPDF-doc/div/doc[160]/title/rec
NDAR_V02_0161,"Brown, Lawton &","JOHN SMITH & SONS TO LAWTON & BROWN , CORK Gent Balt[imor]",Lawton & Brown,LAWTON & BROWN,title,/TaggedPDF-doc/div/doc[161]/title/rec
NDAR_V02_0162,"Roberts, Mildred &","JOHN SMITH & SONS TO MILDRED & ROBERTS , LONDON Gent Balt[imo",Mildred & Roberts,MILDRED & ROBERTS,title,/TaggedPDF-doc/div/doc[162]/title/rec
NDAR_V02_0164,"Tucker, St. George","JAMES GILCHRIST TO ST. GEORGE TUCKER [Extract] Virginia, N",St. George Tucker,ST. GEORGE TUCKER,title,/TaggedPDF-doc/div/doc[164]/title/rec
NDAR_V02_0165,"Cunningham, Robert",WALTER RITCHIE'S INSTRUCTIONS TO ROBERT CUNNINGHAM Sir Wilmington No Car,Robert Cunningham,ROBERT CUNNINGHAM,title,/TaggedPDF-doc/div/doc[165]/title/rec
NDAR_V02_0168,"Gage, Thomas (General)","PATRICK TONYN TO GENERAL THOMAS GAGE [Extract] A Fellow, L",General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[168]/title/rec
NDAR_V02_0169,"Graves, Vice Admiral Samuel","PATRICK TONYN TO VICE ADMIRAL SAMUEL GRAVES Sir, In a letter to General G",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[169]/title/rec
NDAR_V02_0172,"Gage, Thomas (General)",VICE ADMIRAL SAMUEL GRAVES TO GENERAL THOMAS GAGE Sir Boston 15 Septemb,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[172]/title/rec
NDAR_V02_0173,"Graves, John (Lieutenant)","VICE ADMIRAL SAMUEL GRAVES TO LIEUTENANT JOHN GRAVES , H.M. SCHOONER ST. LAWRENCE Yo",Lieutenant John Graves,LIEUTENANT JOHN GRAVES,title,/TaggedPDF-doc/div/doc[173]/title/rec
