DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0019,"Lewis, Morgan",MORGAN LEWIS TO MAJOR SAMUEL BLACHLEY WEBB,Morgan Lewis,MORGAN LEWIS,title,/TaggedPDF-doc/div/doc[19]/title/aut
NDAR_V02_0020,"Belton, Joseph",JOSEPH BELTON TO THE PENNSYLVANIA COMMITTEE OF SAFETY,Joseph Belton,JOSEPH BELTON,title,/TaggedPDF-doc/div/doc[20]/title/aut
NDAR_V02_0021,"Committee, Baltimore",MINUTES OF THE BALTIMORE COMMITTEE The Committee again met P.M. o,Baltimore Committee,BALTIMORE COMMITTEE,title,/TaggedPDF-doc/div/doc[21]/title/aut
NDAR_V02_0022,"Reid, James",DEPOSITION OF JAMES REID The Deposition of Jas. Reid of,James Reid,JAMES REID,title,/TaggedPDF-doc/div/doc[22]/title/aut
NDAR_V02_0023,"Gordon, William","DEPOSITION OF WILLIAM GORDON The Depo of Wm Gordon, who bei",William Gordon,WILLIAM GORDON,title,/TaggedPDF-doc/div/doc[23]/title/aut
NDAR_V02_0024,"Cary, Wilson Miles","WILSON MILES CARY TO ALEXANDER PURDIE, PRINTER OF THE VIR",Wilson Miles Cary,WILSON MILES CARY,title,/TaggedPDF-doc/div/doc[24]/title/aut
NDAR_V02_0026,"Thornbrough, Edward (Captain)","JOURNAL OF H.M. SLOOP TAMAR, CAPTAIN EDWARD THORNBROUGH September 1775 [Monday] 4 In R",Captain Edward Thornbrough,CAPTAIN EDWARD THORNBROUGH,title,/TaggedPDF-doc/div/doc[26]/title/aut
NDAR_V02_0028,"Bishop, Thomas (Captain)","JOURNAL OF H.M.S. LIVELY, CAPTAIN THOMAS BISHOP Septr 1775 Tuesdy 5 Thatchers",Captain Thomas Bishop,CAPTAIN THOMAS BISHOP,title,/TaggedPDF-doc/div/doc[28]/title/aut
NDAR_V02_0029,"Collins, John, R.N. (Captain)","CAPTAIN JOHN COLLINS, R.N. , TO VICE ADMIRAL SAMUEL GRAVES","Captain John Collins, r.n.","CAPTAIN JOHN COLLINS, R.N.",title,/TaggedPDF-doc/div/doc[29]/title/aut
NDAR_V02_0030,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES [Boston] 5 [September],Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[30]/title/aut
NDAR_V02_0031,"Wanton, Joseph","JOSEPH WANTON TO CAPTAIN JAMES WALLACE, R.N.",Joseph Wanton,JOSEPH WANTON,title,/TaggedPDF-doc/div/doc[31]/title/aut
NDAR_V02_0032,"Trumbull, Jonathan",JONATHAN TRUMBULL TO GEORGE WASHINGTON [Extract],Jonathan Trumbull,JONATHAN TRUMBULL,title,/TaggedPDF-doc/div/doc[32]/title/aut
NDAR_V02_0033,"Tryon, William","WILLIAM TRYON TO LORD DARTMOUTH My Lord,",William Tryon,WILLIAM TRYON,title,/TaggedPDF-doc/div/doc[33]/title/aut
NDAR_V02_0034,"Safety, New York Committee of",MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Die Martis 9 HO. A.,New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[34]/title/aut
NDAR_V02_0035,"Barkly, Gilbert",GILBERT BARKLY TO SIR GREY COOPER [Extract],Gilbert Barkly,GILBERT BARKLY,title,/TaggedPDF-doc/div/doc[35]/title/aut
NDAR_V02_0037,"Thornbrough, Edward (Captain)","JOURNAL OF H.M. SLOOP TAMAR, CAPTAIN EDWARD THORNBROUGH September 1775 [Tuesday] 5 In",Captain Edward Thornbrough,CAPTAIN EDWARD THORNBROUGH,title,/TaggedPDF-doc/div/doc[37]/title/aut
NDAR_V02_0038,"Laurens, Henry",HENRY LAURENS TO WILLIAM ERVEN [Extract],Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[38]/title/aut
NDAR_V02_0039,"Laurens, Henry",HENRY LAURENS TO WILLIAM HENRY DRAYTON [Extr,Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[39]/title/aut
NDAR_V02_0040,"Bishop, Thomas (Captain)","JOURNAL OF H.M.S. LIVELY, CAPTAIN THOMAS BISHOP Septr 1775 Wendy 6 Thatchers I",Captain Thomas Bishop,CAPTAIN THOMAS BISHOP,title,/TaggedPDF-doc/div/doc[40]/title/aut
NDAR_V02_0041,"Washington, George",GEORGE WASHINGTON TO NICHOLAS COOKE [Extract],George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[41]/title/aut
NDAR_V02_0042,"Washington, George",GEORGE WASHINGTON TO THE INHABITANTS OF BERMUDA,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[42]/title/aut
NDAR_V02_0043,"Reed, Colonel Joseph",COLONEL JOSEPH REED TO THE MASSACHUSETTS COUNCIL G,Colonel Joseph Reed,COLONEL JOSEPH REED,title,/TaggedPDF-doc/div/doc[43]/title/aut
NDAR_V02_0044,"Hussey, George",GEORGE HUSSEY TO THE MASSACHUSETTS COUNCIL T,George Hussey,GEORGE HUSSEY,title,/TaggedPDF-doc/div/doc[44]/title/aut
NDAR_V02_0045,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[45]/title/aut
NDAR_V02_0046,"Trumbull, Jonathan",JONATHAN TRUMBULL TO GEORGE WASHINGTON Sir,Jonathan Trumbull,JONATHAN TRUMBULL,title,/TaggedPDF-doc/div/doc[46]/title/aut
NDAR_V02_0048,"Safety, New York Committee of","MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Die Mercurii, 9 HO.",New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[48]/title/aut
NDAR_V02_0049,"Francis, Turbutt",TURBUTT FRANCIS TO JOHN HANCOCK Sir I receive,Turbutt Francis,TURBUTT FRANCIS,title,/TaggedPDF-doc/div/doc[49]/title/aut
NDAR_V02_0050,"Safety, Pennsylvania Committee of","MINUTES OF THE PENNSYLVANIA COMMITTEE OF SAFETY [Philadelphia] Wednesday, Sept",Pennsylvania Committee of Safety,PENNSYLVANIA COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[50]/title/aut
NDAR_V02_0051,"Roberdeau, Daniel",DANIEL ROBERDEAU TO JOHN THOMAS Sir Ph,Daniel Roberdeau,DANIEL ROBERDEAU,title,/TaggedPDF-doc/div/doc[51]/title/aut
NDAR_V02_0052,"Roberdeau, Daniel","DANIEL ROBERDEAU TO CHARLES SYDEBOTHAM, KINGSTON, JAMAIC",Daniel Roberdeau,DANIEL ROBERDEAU,title,/TaggedPDF-doc/div/doc[52]/title/aut
NDAR_V02_0053,"Carter, Robert",ROBERT CARTER TO WILLIAM LEE [Extract],Robert Carter,ROBERT CARTER,title,/TaggedPDF-doc/div/doc[53]/title/aut
NDAR_V02_0055,"Young, Vice Admiral James","VICE ADMIRAL JAMES YOUNG TO CAPTAIN FRANCIS GRANT GORDON, H.M.S.",Vice Admiral James Young,VICE ADMIRAL JAMES YOUNG,title,/TaggedPDF-doc/div/doc[55]/title/aut
NDAR_V02_0056,"Broughton, Nicholson (Captain)",CAPTAIN NICHOLSON BROUGHTON TO GEORGE WASHINGTON Glouster,Captain Nicholson Broughton,CAPTAIN NICHOLSON BROUGHTON,title,/TaggedPDF-doc/div/doc[56]/title/aut
NDAR_V02_0057,"Washington, George",GEORGE WASHINGTON TO JOHN HANCOCK [Extract],George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[57]/title/aut
NDAR_V02_0058,"Reed, Colonel Joseph","COLONEL JOSEPH REED TO NATHANIEL TRACY, NEWBURYPORT",Colonel Joseph Reed,COLONEL JOSEPH REED,title,/TaggedPDF-doc/div/doc[58]/title/aut
NDAR_V02_0060,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES [Boston] 7 [September],Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[60]/title/aut
NDAR_V02_0061,"Cobb, Elisha",ELISHA COBB TO COLONEL JOSEPH OTIS Sir,Elisha Cobb,ELISHA COBB,title,/TaggedPDF-doc/div/doc[61]/title/aut
NDAR_V02_0062,"Nightingale, Clark &","CLARK & NIGHTINGALE , PROVIDENCE, TO COLONEL BENJAMIN LINCOL",Clark & Nightingale,CLARK & NIGHTINGALE,title,/TaggedPDF-doc/div/doc[62]/title/aut
NDAR_V02_0063,"Saltonstall, Gurdon",GURDON SALTONSTALL TO SILAS DEANE [Extract],Gurdon Saltonstall,GURDON SALTONSTALL,title,/TaggedPDF-doc/div/doc[63]/title/aut
NDAR_V02_0064,"Safety, New York Committee of","MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Die Javis, 9 HO. A.",New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[64]/title/aut
NDAR_V02_0066,"Morris, Samuel","SAMUEL MORRIS TO CADWALADER MORRIS, JAMAICA",Samuel Morris,SAMUEL MORRIS,title,/TaggedPDF-doc/div/doc[66]/title/aut
NDAR_V02_0070,"Livingston, James",JAMES LIVINGSTON TO MAJOR GENERAL PHILIP SCHUYLER,James Livingston,JAMES LIVINGSTON,title,/TaggedPDF-doc/div/doc[70]/title/aut
NDAR_V02_0071,"Schuyler, General Philip (Major)",MAJOR GENERAL PHILIP SCHUYLER TO JOHN HANCOCK Dr Sir,Major General Philip Schuyler,MAJOR GENERAL PHILIP SCHUYLER,title,/TaggedPDF-doc/div/doc[71]/title/aut
NDAR_V02_0073,"Bishop, Thomas (Captain)","JOURNAL OF H.M.S. LIVELY, CAPTAIN THOMAS BISHOP Septr 1775 Friday 8 Thatchers",Captain Thomas Bishop,CAPTAIN THOMAS BISHOP,title,/TaggedPDF-doc/div/doc[73]/title/aut
NDAR_V02_0074,"Washington, George",GEORGE WASHINGTON TO THE MAJOR AND BRIGADIER GENERALS,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[74]/title/aut
NDAR_V02_0075,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[75]/title/aut
NDAR_V02_0076,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[76]/title/aut
NDAR_V02_0077,"Wallace, James (Captain)","JOURNAL OF H.M.S. ROSE, CAPTAIN JAMES WALLACE Septr 1775 Friday 8 Moor'd in",Captain James Wallace,CAPTAIN JAMES WALLACE,title,/TaggedPDF-doc/div/doc[77]/title/aut
NDAR_V02_0078,"Safety, Connecticut Committee of","MINUTES OF THE CONNECTICUT COMMITTEE OF SAFETY [Lebanon] Friday 8 September,",Connecticut Committee of Safety,CONNECTICUT COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[78]/title/aut
NDAR_V02_0079,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. TO JONATHAN TRUMBULL AND THE CONNECTICU","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[79]/title/aut
NDAR_V02_0080,"Croix, Joshua T. De St.",JOSHUA T. DE ST. CROIX TO CHRISTOPHER CHAMPLIN Sr,Joshua T. De St. Croix,JOSHUA T. DE ST. CROIX,title,/TaggedPDF-doc/div/doc[80]/title/aut
NDAR_V02_0082,"Safety, Pennsylvania Committee of","MINUTES OF THE PENNSYLVANIA COMMITTEE OF SAFETY [Philadelphia Friday,] Septemb",Pennsylvania Committee of Safety,PENNSYLVANIA COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[82]/title/aut
NDAR_V02_0083,"Sons, John Smith &","JOHN SMITH & SONS TO MILDRED & ROBERTS, LONDON G",John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[83]/title/aut
NDAR_V02_0084,"Sons, John Smith &","JOHN SMITH & SONS TO JOSEPH JONES & SON, BRISTOL, ENGLAND",John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[84]/title/aut
NDAR_V02_0085,"Sons, John Smith &","JOHN SMITH & SONS TO PARR, BULKELEY & CO., LISBON",John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[85]/title/aut
NDAR_V02_0086,"Sons, John Smith &","JOHN SMITH & SONS TO OLIVER POLLOCK, NEW ORLEANS MERCHANT",John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[86]/title/aut
NDAR_V02_0087,"Sons, John Smith &","JOHN SMITH & SONS TO GEORGE C. FOX, BRISTOL, ENGLAND, MER",John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[87]/title/aut
NDAR_V02_0088,"Goodwin, William",WILLIAM GOODWIN TO CHARLES RIDGELY Dr Sir,William Goodwin,WILLIAM GOODWIN,title,/TaggedPDF-doc/div/doc[88]/title/aut
NDAR_V02_0089,"Montagu, James (Captain)","JOURNAL OF H.M. SLOOP KINGSFISHER, CAPTAIN JAMES MONTAGU Septr 1775 Friday 8 At Single",Captain James Montagu,CAPTAIN JAMES MONTAGU,title,/TaggedPDF-doc/div/doc[89]/title/aut
NDAR_V02_0091,"Graeme, Alexander (Lieutenant)","JOURNAL OF H.M.S. MERCURY, LIEUTENANT ALEXANDER GRAEME September 1775 Friday 8 Moored",Lieutenant Alexander Graeme,LIEUTENANT ALEXANDER GRAEME,title,/TaggedPDF-doc/div/doc[91]/title/aut
NDAR_V02_0094,"Broughton, Nicholson (Captain)",CAPTAIN NICHOLSON BROUGHTON TO GEORGE WASHINGTON Sir As t,Captain Nicholson Broughton,CAPTAIN NICHOLSON BROUGHTON,title,/TaggedPDF-doc/div/doc[94]/title/aut
NDAR_V02_0095,"Cooke, Nicholas",NICHOLAS COOKE TO GEORGE WASHINGTON Sir,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/div/doc[95]/title/aut
NDAR_V02_0096,"Wallace, James, R.N. (Captain)","CAPTAIN JAMES WALLACE, R.N. , TO VICE ADMIRAL SAMUEL GRAVES","Captain James Wallace, r.n.","CAPTAIN JAMES WALLACE, R.N.",title,/TaggedPDF-doc/div/doc[96]/title/aut
NDAR_V02_0097,"Vandeput, George (Captain)","CAPTAIN GEORGE VANDEPUT , H.M.S. ASIA, TO ABRAHAM LOTT",Captain George Vandeput,CAPTAIN GEORGE VANDEPUT,title,/TaggedPDF-doc/div/doc[97]/title/aut
NDAR_V02_0098,"Safety, New York Committee of","MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Die Saturnii, 9 HO.",New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[98]/title/aut
NDAR_V02_0100,"Harper, Thomas","THOMAS HARPER TO HARPER, DICK & MILLIGAN, KINGSTON, J",Thomas Harper,THOMAS HARPER,title,/TaggedPDF-doc/div/doc[100]/title/aut
NDAR_V02_0101,"Morris, Samuel",SAMUEL MORRIS TO CADWALADER MORRIS [Philadel,Samuel Morris,SAMUEL MORRIS,title,/TaggedPDF-doc/div/doc[101]/title/aut
NDAR_V02_0102,"Ross, John","JOHN ROSS TO ARCHIBALD & DUGALD THOMSON, KINGSTON",John Ross,JOHN ROSS,title,/TaggedPDF-doc/div/doc[102]/title/aut
NDAR_V02_0103,"Biddle, Charles","AUTOBIOGRAPHY OF CHARLES BIDDLE [Philadelphia, September 9]",Charles Biddle,CHARLES BIDDLE,title,/TaggedPDF-doc/div/doc[103]/title/aut
NDAR_V02_0104,"Eden, Robert",ROBERT EDEN TO LORD DARTMOUTH [Extract],Robert Eden,ROBERT EDEN,title,/TaggedPDF-doc/div/doc[104]/title/aut
NDAR_V02_0106,"Squire, Matthew, R.N. (Captain)","CAPTAIN MATTHEW SQUIRE, R.N. , TO JOHN HUNTER HOLT Sir,","Captain Matthew Squire, r.n.","CAPTAIN MATTHEW SQUIRE, R.N.",title,/TaggedPDF-doc/div/doc[106]/title/aut
NDAR_V02_0107,"Schuyler, General Philip (Major)",MAJOR GENERAL PHILIP SCHUYLER TO LIEUTENANT COLONEL RUDOLPHUS RITZEMA,Major General Philip Schuyler,MAJOR GENERAL PHILIP SCHUYLER,title,/TaggedPDF-doc/div/doc[107]/title/aut
NDAR_V02_0108,"Bishop, Thomas (Captain)","JOURNAL OF H.M.S. LIVELY, CAPTAIN THOMAS BISHOP Septr 1775 Sundy 10 Thatchers",Captain Thomas Bishop,CAPTAIN THOMAS BISHOP,title,/TaggedPDF-doc/div/doc[108]/title/aut
NDAR_V02_0109,"Washington, George",GEORGE WASHINGTON TO JOHN AUGUSTINE WASHINGTON D,George Washington,GEORGE WASHINGTON,title,/TaggedPDF-doc/div/doc[109]/title/aut
NDAR_V02_0110,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN WILLIAM DUDDINGSTON, H.M.S.",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[110]/title/aut
NDAR_V02_0111,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN EDWARD LE CRAS, H.M.S. SOMER",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[111]/title/aut
NDAR_V02_0112,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES [Boston] Sepr 10 1775,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[112]/title/aut
NDAR_V02_0113,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN THOMAS MACKENZIE, H.M. SLOOP",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[113]/title/aut
NDAR_V02_0114,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN GEORGE VANDEPUT, H.M.S. ASIA",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[114]/title/aut
NDAR_V02_0115,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO LORD DUNMORE [Extract],General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[115]/title/aut
NDAR_V02_0116,"Macpherson, John",JOHN MACPHERSON TO THE COMMANDING OFFICER OF THE SLOOP,John Macpherson,JOHN MACPHERSON,title,/TaggedPDF-doc/div/doc[116]/title/aut
NDAR_V02_0117,"Biddle, Charles","AUTOBIOGRAPHY OF CHARLES BIDDLE [Philadelphia, September 10]",Charles Biddle,CHARLES BIDDLE,title,/TaggedPDF-doc/div/doc[117]/title/aut
NDAR_V02_0118,"Salmon, Woolsey &","WOOLSEY & SALMON TO DAVID GAUSSAN, THOMAS MCCABE AND GEO",Woolsey & Salmon,WOOLSEY & SALMON,title,/TaggedPDF-doc/div/doc[118]/title/aut
NDAR_V02_0119,"Squire, Matthew, R.N. (Captain)","CAPTAIN MATTHEW SQUIRE, R.N. , TO HAMPTON TOWN COMMITTEE Gen","Captain Matthew Squire, r.n.","CAPTAIN MATTHEW SQUIRE, R.N.",title,/TaggedPDF-doc/div/doc[119]/title/aut
NDAR_V02_0120,"Roberts, Thomas",THOMAS ROBERTS TO ST. GEORGE TUCKER [Extract],Thomas Roberts,THOMAS ROBERTS,title,/TaggedPDF-doc/div/doc[120]/title/aut
NDAR_V02_0121,"Bishop, Thomas (Captain)","JOURNAL OF H.M.S. LIVELY, CAPTAIN THOMAS BISHOP Septr 1775 Mondy 11 [In Boston",Captain Thomas Bishop,CAPTAIN THOMAS BISHOP,title,/TaggedPDF-doc/div/doc[121]/title/aut
NDAR_V02_0124,"Cooke, Nicholas",INSTRUCTIONS FROM NICHOLAS COOKE TO CAPTAIN ABRAHAM WHIPPLE By,Nicholas Cooke,NICHOLAS COOKE,title,/TaggedPDF-doc/div/doc[124]/title/aut
NDAR_V02_0126,"Potter, John",JOHN POTTER TO NICHOLAS COOKE Sir,John Potter,JOHN POTTER,title,/TaggedPDF-doc/div/doc[126]/title/aut
NDAR_V02_0127,"Belton, Joseph",JOSEPH BELTON TO THE PENNSYLVANIA COMMITTEE OF SAFETY,Joseph Belton,JOSEPH BELTON,title,/TaggedPDF-doc/div/doc[127]/title/aut
NDAR_V02_0128,"Sons, John Smith &",JOHN SMITH & SONS TO JOHN SPEAR Sir Bal,John Smith & Sons,JOHN SMITH & SONS,title,/TaggedPDF-doc/div/doc[128]/title/aut
NDAR_V02_0129,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN JAMES WALLACE, H.M.S. ROSE,",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[129]/title/aut
NDAR_V02_0130,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO SAMUEL HOLLAND Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[130]/title/aut
NDAR_V02_0131,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[131]/title/aut
NDAR_V02_0132,"Safety, New York Committee of","MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Tuesday, 4 ho. P.M.",New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[132]/title/aut
NDAR_V02_0133,"Sons, John Smith &.","JOHN SMITH &. SONS TO JAMES WHITE, LONDON MERCHANT",John Smith &. Sons,JOHN SMITH &. SONS,title,/TaggedPDF-doc/div/doc[133]/title/aut
NDAR_V02_0134,Dunmore (Lord),LORD DUNMORE TO VICE ADMIRAL SAMUEL GRAVES,Lord Dunmore,LORD DUNMORE,title,/TaggedPDF-doc/div/doc[134]/title/aut
NDAR_V02_0135,"Martin, Josiah",JOSIAH MARTIN TO LORD DARTMOUTH [Extract],Josiah Martin,JOSIAH MARTIN,title,/TaggedPDF-doc/div/doc[135]/title/aut
NDAR_V02_0136,"Schuyler, General Philip (Major)",GENERAL ORDER OF MAJOR GENERAL PHILIP SCHUYLER After General Orders,Major General Philip Schuyler,MAJOR GENERAL PHILIP SCHUYLER,title,/TaggedPDF-doc/div/doc[136]/title/aut
NDAR_V02_0137,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO CAPTAIN GEORGE VANDEPUT, H.M.S. ASIA",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[137]/title/aut
NDAR_V02_0138,"Pryce, David, R.N. (Captain)","CAPTAIN DAVID PRYCE, R.N. , TO VICE ADMIRAL SAMUEL GRAVES","Captain David Pryce, r.n.","CAPTAIN DAVID PRYCE, R.N.",title,/TaggedPDF-doc/div/doc[138]/title/aut
NDAR_V02_0139,"Williams, Ezekiel",EZEKIEL WILLIAMS TO THOMAS SEYMOUR AND OLIVER ELLSWORTH,Ezekiel Williams,EZEKIEL WILLIAMS,title,/TaggedPDF-doc/div/doc[139]/title/aut
NDAR_V02_0140,"Safety, New York Committee of","MINUTES OF THE NEW YORK COMMITTEE OF SAFETY [New York] Die Mercurii, 9 HO.",New York Committee of Safety,NEW YORK COMMITTEE OF SAFETY,title,/TaggedPDF-doc/div/doc[140]/title/aut
