DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0012,Senegal,"certainly a proper measure to send the SENEGAL to the Bay of Fundy, and Captain [Edwar",Senegal,Senegal,p,/TaggedPDF-doc/div/doc[12]/docBody/p[1]/ship
NDAR_V02_0012,Somerset (Ship),"ntance Captain Le Cras of his Majs Ship SOMERSET , who is gone to Halifax to refit a leak",Somerset,Somerset,p,/TaggedPDF-doc/div/doc[12]/docBody/p[3]/ship
NDAR_V02_0012,Merlin,"seable on any Emergency.I have sent the MERLIN with Convoy to the Bay of Fundy, so tha",Merlin,Merlin,p,/TaggedPDF-doc/div/doc[12]/docBody/p[4]/ship[1]
NDAR_V02_0012,Tartar,"d two armed Schooners there, and as the TARTAR will go to Annapolis, I have not sent t",Tartar,Tartar,p,/TaggedPDF-doc/div/doc[12]/docBody/p[4]/ship[2]
NDAR_V02_0012,Scarborough,"ll go to Annapolis, I have not sent the SCARBOROUGH as I at first intended. His Majesty's S",Scarborough,Scarborough,p,/TaggedPDF-doc/div/doc[12]/docBody/p[4]/ship[3]
NDAR_V02_0013,Preston,MIRAL ROBERT DUFF Sir PRESTON Boston 4 Sepr 1775,Preston,Preston,dl,/TaggedPDF-doc/div/doc[13]/dl/ship
NDAR_V02_0013,Somerset,"not yet known; however I have sent the SOMERSET to Halifax for its Security, and hope t",Somerset,Somerset,p,/TaggedPDF-doc/div/doc[13]/docBody/p[3]/ship
NDAR_V02_0013,Asia,"ratagem, At New York excepted where the ASIA is allowed what is sufficient for herse",Asia,Asia,p,/TaggedPDF-doc/div/doc[13]/docBody/p[4]/ship
NDAR_V02_0014,Somerset,"RAVES TO CAPTAIN EDWARD LE CRAS, H.M.S. SOMERSET , HALIFAX Sir Preston",Somerset,SOMERSET,title,/TaggedPDF-doc/div/doc[14]/title/ship
NDAR_V02_0014,Preston,"SOMERSET, HALIFAX Sir PRESTON at Boston 4 Sepr 1775, Herewit",Preston,Preston,dl,/TaggedPDF-doc/div/doc[14]/dl/ship
NDAR_V02_0014,Savage,"the Letter to the Admiral either by the SAVAGE or Hinchinbrook, as you shall think bes",Savage,Savage,p,/TaggedPDF-doc/div/doc[14]/docBody/p[1]/ship[1]
NDAR_V02_0014,Hinchinbrook,"to the Admiral either by the Savage or HINCHINBROOK , as you shall think best; and if the",Hinchinbrook,Hinchinbrook,p,/TaggedPDF-doc/div/doc[14]/docBody/p[1]/ship[2]
NDAR_V02_0014,Hinchinbrook,"to the Admiral either by the Savage or HINCHINBROOK , as you shall think best; and if the",Hinchinbrook,Hinchinbrook,p,/TaggedPDF-doc/div/doc[14]/docBody/p[1]/ship[3]
NDAR_V02_0014,Savage's,t; and if the Hinchinbrook goes put the SAVAGE'S Guns into her and let that Sloop take t,Savage's,Savage's,p,/TaggedPDF-doc/div/doc[14]/docBody/p[1]/ship[4]
NDAR_V02_0014,Diligent,"his Squadron to six Sail including the DILIGENT , and that some Plan is certainly formin",Diligent,Diligent,p,/TaggedPDF-doc/div/doc[14]/docBody/p[2]/ship
NDAR_V02_0014,Savage,"the Letter to the Admiral either by the SAVAGE or Hinchinbrook, as you shall think bes",Savage,Savage,p,/TaggedPDF-doc/div/doc[14]/docBody/p[3]/ship[1]
NDAR_V02_0014,Cruizer,"er at Halifax and to put the Savage and CRUIZER under your Command, and I am satisfied",Cruizer,Cruizer,p,/TaggedPDF-doc/div/doc[14]/docBody/p[3]/ship[2]
NDAR_V02_0015,Gaspee (Brig),"TO LIEUTENANT WILLIAM HUNTER, H.M. BRIG GASPEE Whereas it appears to me from",Gaspee,GASPEE,title,/TaggedPDF-doc/div/doc[15]/title/ship
NDAR_V02_0015,Preston (Ship),en under my hand on board his Majs Ship PRESTON at Boston 4 Sepr 1775,Preston,Preston,p,/TaggedPDF-doc/div/doc[15]/docBody/p[2]/ship
NDAR_V02_0016,Rose,"JOURNAL OF H.M.S. ROSE , CAPTAIN JAMES WALLACE Septr 1",Rose,ROSE,title,/TaggedPDF-doc/div/doc[16]/title/ship
NDAR_V02_0016,Glasgow (Ship),N E and S W found riding here H M Ship GLASGOW [P.M.] came in and Anchor'd all our priz,Glasgow,Glasgow,p2,/TaggedPDF-doc/div/doc[16]/docBody/p2[1]/ship
NDAR_V02_0017,Polly (Sloop),"ugust 29].1 . . . 1. The sloop POLLY , Samuel Perkins, master, from New Haven",Polly,Polly,note,/TaggedPDF-doc/div/doc[17]/note/ship[1]
NDAR_V02_0017,Kingsfisher,"h cattle, horses and corn, taken by the KINGSFISHER , August 3, 1775, and condemned and sold",Kingsfisher,Kingsfisher,note,/TaggedPDF-doc/div/doc[17]/note/ship[2]
NDAR_V02_0018,Rose,els lately taken by Cap. Wallace of the ROSE man-of-war &c. at Stonington was by str,Rose,Rose,p,/TaggedPDF-doc/div/doc[18]/docBody/p/ship
NDAR_V02_0018,Spy (Schooner),s. 2. The Connecticut schooner SPY .,Spy,Spy,note,/TaggedPDF-doc/div/doc[18]/note/ship
NDAR_V02_0019,Asia (Ship),"btless have by this time heard that the ASIA Ship of War, Ct [George] Vandeput, has",Asia,Asia,p,/TaggedPDF-doc/div/doc[19]/docBody/p/ship[1]
NDAR_V02_0019,Asia (Ship),"btless have by this time heard that the ASIA Ship of War, Ct [George] Vandeput, has",Asia,Asia,p,/TaggedPDF-doc/div/doc[19]/docBody/p/ship[2]
NDAR_V02_0019,Asia's (Boat),diately pursued her in small boats. The ASIA'S tender with about 70 marines besides se,Asia's,Asia's,p,/TaggedPDF-doc/div/doc[19]/docBody/p/ship[3]
NDAR_V02_0024,Otter (Ship),"rn capt. Squires, of his majesty's ship OTTER , my warmest thanks for his very kind ho",Otter,Otter,p,/TaggedPDF-doc/div/doc[24]/docBody/p/ship
NDAR_V02_0024,Thomas (Ship),"last they were impressed from the ship THOMAS , James Crawford master, and put on boar",Thomas,Thomas,p,/TaggedPDF-doc/div/doc[24]/postscript/p[1]/ship[1]
NDAR_V02_0024,Otter (Ship),"rn capt. Squires, of his majesty's ship OTTER , my warmest thanks for his very kind ho",Otter,Otter,p,/TaggedPDF-doc/div/doc[24]/postscript/p[1]/ship[2]
NDAR_V02_0024,Otter (Ship),"rn capt. Squires, of his majesty's ship OTTER , my warmest thanks for his very kind ho",Otter,Otter,p,/TaggedPDF-doc/div/doc[24]/postscript/p[2]/ship[1]
NDAR_V02_0024,Otter (Ship),"rn capt. Squires, of his majesty's ship OTTER , my warmest thanks for his very kind ho",Otter,Otter,p,/TaggedPDF-doc/div/doc[24]/postscript/p[2]/ship[2]
NDAR_V02_0024,Otter (Ship),"rn capt. Squires, of his majesty's ship OTTER , my warmest thanks for his very kind ho",Otter,Otter,p,/TaggedPDF-doc/div/doc[24]/postscript/p[2]/ship[3]
NDAR_V02_0025,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Monday 4th Remarks O,Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[25]/title/ship
NDAR_V02_0025,Mercury (Ship),Monday 4th Remarks On Bd His Majt. Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[25]/dl/ship
NDAR_V02_0026,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Se",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[26]/title/ship
NDAR_V02_0026,Tamar,"1. PRO, Admiralty 51/968. TAMAR frequently spelled Tamer in contemporar",Tamar,Tamar,src,/TaggedPDF-doc/div/doc[26]/src/ship[1]
NDAR_V02_0026,Tamer,iralty 51/968. Tamar frequently spelled TAMER in contemporary documents.,Tamer,Tamer,src,/TaggedPDF-doc/div/doc[26]/src/ship[2]
NDAR_V02_0027,Loyal Briton (Brigantine),"men on board, had taken the brigantine LOYAL BRITON , at St. John's river, in the bay of Fun",Loyal Briton,Loyal Briton,p,/TaggedPDF-doc/div/doc[27]/docBody/p/ship
NDAR_V02_0028,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[28]/title/ship
NDAR_V02_0028,Unity,"PRO, Admiralty 51/546. 2. The UNITY , owned by John Langdon of Portsmouth, N",Unity,Unity,note,/TaggedPDF-doc/div/doc[28]/note/ship[1]
NDAR_V02_0028,Hannah (Schooner),"tured September 7 by the armed schooner HANNAH , Captain Nicholson Broughton, of Washin",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[28]/note/ship[2]
NDAR_V02_0029,Nautilus,AL SAMUEL GRAVES Copy NAUTILUS in Nantasket Road the 5th of September,Nautilus,Nautilus,dl,/TaggedPDF-doc/div/doc[29]/dl/ship
NDAR_V02_0029,Hope (Ship),"ight, as I have been informed, the Ship HOPE passed us with a fresh of Wind and stro",Hope,Hope,p2,/TaggedPDF-doc/div/doc[29]/docBody/p2/ship[1]
NDAR_V02_0029,Tryall (Schooner),"lay made them talk high, my Seizing the TRYALL Schooner belonging to one of their Comm",Tryall,Tryall,p2,/TaggedPDF-doc/div/doc[29]/docBody/p2/ship[2]
NDAR_V02_0030,Nautilus,"[Boston] 5 [September] The NAUTILUS returned from the Delaware, where an Ar",Nautilus,Nautilus,p,/TaggedPDF-doc/div/doc[30]/docBody/p/ship
NDAR_V02_0032,Rose,"at New London, a Schooner taken by the ROSE , Capt Wallace at Stonington four hands",Rose,Rose,p,/TaggedPDF-doc/div/doc[32]/docBody/p[3]/ship
NDAR_V02_0033,Asia (Ship),nd Captn Vandeput of his Majesty's Ship ASIA on the occasion as the best evidence I,Asia,Asia,p,/TaggedPDF-doc/div/doc[33]/docBody/p[1]/ship
NDAR_V02_0033,Asia (Ship),nd Captn Vandeput of his Majesty's Ship ASIA on the occasion as the best evidence I,Asia,Asia,p,/TaggedPDF-doc/div/doc[33]/docBody/p[2]/ship
NDAR_V02_0033,Asia (Ship),nd Captn Vandeput of his Majesty's Ship ASIA on the occasion as the best evidence I,Asia,Asia,p,/TaggedPDF-doc/div/doc[33]/docBody/p[3]/ship
NDAR_V02_0034,Asia (Ship),her he be at liberty to supply the ship ASIA with drugs and medicines as he has here,Asia,Asia,p,/TaggedPDF-doc/div/doc[34]/docBody/p[1]/ship
NDAR_V02_0034,Jean (Sloop),"liam McAdam, for a permit for the sloop JEAN , to proceed to sea, and the inventory o",Jean,Jean,p,/TaggedPDF-doc/div/doc[34]/docBody/p[4]/ship[1]
NDAR_V02_0034,Jean (Sloop),"liam McAdam, for a permit for the sloop JEAN , to proceed to sea, and the inventory o",Jean,Jean,p,/TaggedPDF-doc/div/doc[34]/docBody/p[4]/ship[2]
NDAR_V02_0035,Tryal (Schooner),"LXXXV, 17, 18. 2. The schooner TRYAL , James Warden, master, taken by H.M. Sl",Tryal,Tryal,note,/TaggedPDF-doc/div/doc[35]/note[1]/ship[1]
NDAR_V02_0035,Nautilus (Sloop),"mes Warden, master, taken by H.M. Sloop NAUTILUS . See Graves's Conduct, Prize List, II,",Nautilus,Nautilus,note,/TaggedPDF-doc/div/doc[35]/note[1]/ship[2]
NDAR_V02_0035,Franklin (Galley),"he was appointed to the Command of the FRANKLIN Galley then just built."" Nicholas Biddl",Franklin,Franklin,note,/TaggedPDF-doc/div/doc[35]/note[2]/ship
NDAR_V02_0036,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Tuesday 5th Rem[ark],Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[36]/title/ship
NDAR_V02_0036,Mercury (Ship),sday 5th Rem[ark]s on Bo His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[36]/dl/ship
NDAR_V02_0036,Otters,gle Ballast forward got the End of the OTTERS Cable on bd and began heaving to try to,Otters,Otters,p2,/TaggedPDF-doc/div/doc[36]/docBody/p2[2]/ship
NDAR_V02_0037,Tamar (Sloop),"JOURNAL OF H.M. SLOOP TAMAR , CAPTAIN EDWARD THORNBROUGH Se",Tamar,TAMAR,title,/TaggedPDF-doc/div/doc[37]/title/ship
NDAR_V02_0038,Tamar,d a Sloop lying under protection of the TAMAR Man of War ー the deserters it seems had,Tamar,Tamar,p,/TaggedPDF-doc/div/doc[38]/docBody/p/ship
NDAR_V02_0040,Lively,"JOURNAL OF H.M.S. LIVELY , CAPTAIN THOMAS BISHOP Septr 1",Lively,LIVELY,title,/TaggedPDF-doc/div/doc[40]/title/ship
NDAR_V02_0045,Preston,"O PHILIP STEPHENS Sir PRESTON Boston September 6, 1775",Preston,Preston,dl,/TaggedPDF-doc/div/doc[45]/dl/ship
NDAR_V02_0045,Scorpion,"aptain Tollemache to the Command of the SCORPION , and my intention to send that Sloop to",Scorpion,Scorpion,p,/TaggedPDF-doc/div/doc[45]/docBody/p[1]/ship[1]
NDAR_V02_0045,Cruizer,ntion to send that Sloop to relieve the CRUIZER . Captain Tollemache sailed accordingly,Cruizer,Cruizer,p,/TaggedPDF-doc/div/doc[45]/docBody/p[1]/ship[2]
NDAR_V02_0045,Palliser (Transport),che sailed accordingly the 23d with the PALLISER Transport under his Convoy with Directi,Palliser,Palliser,p,/TaggedPDF-doc/div/doc[45]/docBody/p[1]/ship[3]
NDAR_V02_0045,Tamer,"arolina. I sent Orders likewise for the TAMER to call at Cape Fear, and proceed in Co",Tamer,Tamer,p,/TaggedPDF-doc/div/doc[45]/docBody/p[1]/ship[4]
NDAR_V02_0045,Cruizer,ntion to send that Sloop to relieve the CRUIZER . Captain Tollemache sailed accordingly,Cruizer,Cruizer,p,/TaggedPDF-doc/div/doc[45]/docBody/p[1]/ship[5]
NDAR_V02_0045,Scarborough,"the Transport to Boston.On the 25th the SCARBOROUGH , Canceaux armed Ship and Spinckes Tende",Scarborough,Scarborough,p,/TaggedPDF-doc/div/doc[45]/docBody/p[2]/ship[1]
NDAR_V02_0045,Canceaux,"to Boston.On the 25th the Scarborough, CANCEAUX armed Ship and Spinckes Tender anchored",Canceaux,Canceaux,p,/TaggedPDF-doc/div/doc[45]/docBody/p[2]/ship[2]
NDAR_V02_0045,Spinckes (Tender),"he Scarborough, Canceaux armed Ship and SPINCKES Tender anchored at Nantasket; Governor",Spinckes,Spinckes,p,/TaggedPDF-doc/div/doc[45]/docBody/p[2]/ship[3]
NDAR_V02_0045,Scarborough,"the Transport to Boston.On the 25th the SCARBOROUGH , Canceaux armed Ship and Spinckes Tende",Scarborough,Scarborough,p,/TaggedPDF-doc/div/doc[45]/docBody/p[2]/ship[4]
NDAR_V02_0045,Lively,ugh from his Government.On the 26th the LIVELY returned from convoying the Charming Na,Lively,Lively,p,/TaggedPDF-doc/div/doc[45]/docBody/p[3]/ship[1]
NDAR_V02_0045,Charming Nancy (Transport),"the Lively returned from convoying the CHARMING NANCY Transport over St Georges Bank, and his",Charming Nancy,Charming Nancy,p,/TaggedPDF-doc/div/doc[45]/docBody/p[3]/ship[2]
NDAR_V02_0045,Hunter (Sloop),"t Georges Bank, and his Majesty's Sloop HUNTER arrived from England. By Captain [Thoma",Hunter,Hunter,p,/TaggedPDF-doc/div/doc[45]/docBody/p[3]/ship[3]
NDAR_V02_0045,Savage (Sloop),"ke him under my Command.On the 27th the SAVAGE Sloop arrived from New Providence, and",Savage,Savage,p,/TaggedPDF-doc/div/doc[45]/docBody/p[4]/ship[1]
NDAR_V02_0045,Charlotte,"om New Providence, and the next day the CHARLOTTE hired Sloop returned from carrying Disp",Charlotte,Charlotte,p,/TaggedPDF-doc/div/doc[45]/docBody/p[4]/ship[2]
NDAR_V02_0045,St John (Schooner),"from Lieutenant [William] Grant of the ST JOHN Schooner, who sailed from [New] Provide",St John,St John,p,/TaggedPDF-doc/div/doc[45]/docBody/p[4]/ship[3]
NDAR_V02_0045,St John (Schooner),"from Lieutenant [William] Grant of the ST JOHN Schooner, who sailed from [New] Provide",St John,St John,p,/TaggedPDF-doc/div/doc[45]/docBody/p[4]/ship[4]
NDAR_V02_0045,Lively,ugh from his Government.On the 26th the LIVELY returned from convoying the Charming Na,Lively,Lively,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[1]
NDAR_V02_0045,Savage (Sloop),"ke him under my Command.On the 27th the SAVAGE Sloop arrived from New Providence, and",Savage,Savage,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[2]
NDAR_V02_0045,Halifax (Schooner),Ann to Cape Cod in Boston Bay. The new HALIFAX Schooner arrived the 1st instant from,Halifax,Halifax,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[3]
NDAR_V02_0045,Lively,ugh from his Government.On the 26th the LIVELY returned from convoying the Charming Na,Lively,Lively,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[4]
NDAR_V02_0045,Savage (Sloop),"ke him under my Command.On the 27th the SAVAGE Sloop arrived from New Providence, and",Savage,Savage,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[5]
NDAR_V02_0045,Halifax (Schooner),Ann to Cape Cod in Boston Bay. The new HALIFAX Schooner arrived the 1st instant from,Halifax,Halifax,p,/TaggedPDF-doc/div/doc[45]/docBody/p[5]/ship[6]
NDAR_V02_0045,Charlotte,"om New Providence, and the next day the CHARLOTTE hired Sloop returned from carrying Disp",Charlotte,Charlotte,p,/TaggedPDF-doc/div/doc[45]/docBody/p[6]/ship[1]
NDAR_V02_0045,Falcon,"ordered for this Service, I manned the FALCON from the Preston, ordered Captain [John",Falcon,Falcon,p,/TaggedPDF-doc/div/doc[45]/docBody/p[6]/ship[2]
NDAR_V02_0045,Preston,"O PHILIP STEPHENS Sir PRESTON Boston September 6, 1775",Preston,Preston,p,/TaggedPDF-doc/div/doc[45]/docBody/p[6]/ship[3]
NDAR_V02_0045,Savage (Sloop),"ke him under my Command.On the 27th the SAVAGE Sloop arrived from New Providence, and",Savage,Savage,p,/TaggedPDF-doc/div/doc[45]/docBody/p[7]/ship[1]
NDAR_V02_0045,Hinchinbrook,"ctions either to send that Sloop or the HINCHINBROOK with it to Newfoundland, which he shoul",Hinchinbrook,Hinchinbrook,p,/TaggedPDF-doc/div/doc[45]/docBody/p[7]/ship[2]
NDAR_V02_0045,Nautilus,"fittest for that Service.Last Night the NAUTILUS anchored in Nantasket Road, and I recei",Nautilus,Nautilus,p,/TaggedPDF-doc/div/doc[45]/docBody/p[8]/ship[1]
NDAR_V02_0045,Hope,"losed). Extremely concerned to find the HOPE , with Major [Christopher] French and th",Hope,Hope,p,/TaggedPDF-doc/div/doc[45]/docBody/p[8]/ship[2]
NDAR_V02_0045,Nautilus,"fittest for that Service.Last Night the NAUTILUS anchored in Nantasket Road, and I recei",Nautilus,Nautilus,p,/TaggedPDF-doc/div/doc[45]/docBody/p[8]/ship[3]
NDAR_V02_0045,Scarborough,"the Transport to Boston.On the 25th the SCARBOROUGH , Canceaux armed Ship and Spinckes Tende",Scarborough,Scarborough,p,/TaggedPDF-doc/div/doc[45]/docBody/p[9]/ship[1]
NDAR_V02_0045,Albany (Sloop),"Vessel was formerly his Majesty's Sloop ALBANY , upon her being sold to the Merchants w",Albany,Albany,p,/TaggedPDF-doc/div/doc[45]/docBody/p[9]/ship[2]
NDAR_V02_0046,Nancy (Brig),"Volume 1, 1212. 3. In the brig NANCY .",Nancy,Nancy,note,/TaggedPDF-doc/div/doc[46]/note[2]/ship
NDAR_V02_0047,Polly (Sloop),"ied into Boston.1 1. The sloop POLLY , Captain Samuel Perkins, from New Haven",Polly,Polly,src,/TaggedPDF-doc/div/doc[47]/src/ship[1]
NDAR_V02_0047,Kingsfisher (Sloop),"orses and corn, was taken by H.M. Sloop KINGSFISHER ; the sloop Cherry, Captain Amos Munson,",Kingsfisher,Kingsfisher,src,/TaggedPDF-doc/div/doc[47]/src/ship[2]
NDAR_V02_0047,Cherry (Sloop),"en by H.M. Sloop Kingsfisher; the sloop CHERRY , Captain Amos Munson, with a cargo of m",Cherry,Cherry,src,/TaggedPDF-doc/div/doc[47]/src/ship[3]
NDAR_V02_0047,Rose,"molasses and sugar, was taken by H.M.S. ROSE . The sloop Polly was condemned and sold",Rose,Rose,src,/TaggedPDF-doc/div/doc[47]/src/ship[4]
NDAR_V02_0047,Polly (Sloop),"ied into Boston.1 1. The sloop POLLY , Captain Samuel Perkins, from New Haven",Polly,Polly,src,/TaggedPDF-doc/div/doc[47]/src/ship[5]
NDAR_V02_0047,Cherry (Sloop),"en by H.M. Sloop Kingsfisher; the sloop CHERRY , Captain Amos Munson, with a cargo of m",Cherry,Cherry,src,/TaggedPDF-doc/div/doc[47]/src/ship[6]
NDAR_V02_0051,Sea Nymph (Brig),"of the letters found on board the brig SEA NYMPH , Joseph Bradford, master, taken by H.M.",Sea Nymph,Sea Nymph,src,/TaggedPDF-doc/div/doc[51]/src/ship[1]
NDAR_V02_0051,Mercury,"oseph Bradford, master, taken by H.M.S. MERCURY , September 20, 1775. 2. Henry",Mercury,Mercury,src,/TaggedPDF-doc/div/doc[51]/src/ship[2]
NDAR_V02_0051,Hannah (Sloop),"es Wynne, master and owner of the sloop HANNAH , with a cargo of rum and sugar, en rout",Hannah,Hannah,note,/TaggedPDF-doc/div/doc[51]/note/ship[1]
NDAR_V02_0051,Scarborough,"g from there, was intercepted by H.M.S. SCARBOROUGH , but was allowed to proceed. Graves's C",Scarborough,Scarborough,note,/TaggedPDF-doc/div/doc[51]/note/ship[2]
NDAR_V02_0053,Mercury,"rfolk, are totally demolished; that the MERCURY Man of War there, is now lying in two f",Mercury,Mercury,p,/TaggedPDF-doc/div/doc[53]/docBody/p/ship
NDAR_V02_0053,Mercury,"rfolk, are totally demolished; that the MERCURY Man of War there, is now lying in two f",Mercury,Mercury,note,/TaggedPDF-doc/div/doc[53]/note[2]/ship
NDAR_V02_0054,Mercury,MASTER'S LOG OF H.M.S. MERCURY Sepr 1775 Wednesday 6th Rem[ar,Mercury,MERCURY,title,/TaggedPDF-doc/div/doc[54]/title/ship
NDAR_V02_0054,Mercury (Ship),sday 6th Rem[ark]s on Bd His Majts Ship MERCURY [off Norfolk] A,Mercury,Mercury,dl,/TaggedPDF-doc/div/doc[54]/dl/ship
NDAR_V02_0054,Otters,ur Bread at 6 Began to heave Uppon the OTTERS Cable and our Own but Could Not heave t,Otters,Otters,p2,/TaggedPDF-doc/div/doc[54]/docBody/p2[2]/ship
NDAR_V02_0055,Argo,"TO CAPTAIN FRANCIS GRANT GORDON, H.M.S. ARGO Whereas I have been informed (",Argo,ARGO,title,/TaggedPDF-doc/div/doc[55]/title/ship
NDAR_V02_0055,Pomona (Sloop),"6th August last, by his Majesty's Sloop POMONA , and finding the same you are directed",Pomona,Pomona,p,/TaggedPDF-doc/div/doc[55]/docBody/p[2]/ship
NDAR_V02_0055,Portland,Order.Given under my Hand on board the PORTLAND in English Harbour Antigua the 6th Sept,Portland,Portland,p,/TaggedPDF-doc/div/doc[55]/docBody/p[4]/ship
NDAR_V02_0056,Unity,"5, Volume 1, 1287-1288. 3. The UNITY .",Unity,Unity,note,/TaggedPDF-doc/div/doc[56]/note[2]/ship
NDAR_V02_0060,Viper (Sloop),September] His Majesty's Sloop VIPER (which arrived yesterday from England),Viper,Viper,p,/TaggedPDF-doc/div/doc[60]/docBody/p/ship[1]
NDAR_V02_0060,Asia,"the Command of Captain Vandeput of the ASIA . 1. Graves's Conduct, I, 120,",Asia,Asia,p,/TaggedPDF-doc/div/doc[60]/docBody/p/ship[2]
NDAR_V02_0063,Macaroni's,"f Shaw's, brought from the Mole all the MACARONI'S Powder, about four tons, arrived two da",Macaroni's,Macaroni's,p,/TaggedPDF-doc/div/doc[63]/docBody/p/ship
NDAR_V02_0065,Asia,"tle Esopus, and anchored along side the ASIA Man of War, in order 'tis supposed to s",Asia,Asia,p,/TaggedPDF-doc/div/doc[65]/docBody/p[2]/ship[1]
NDAR_V02_0065,Asia,"tle Esopus, and anchored along side the ASIA Man of War, in order 'tis supposed to s",Asia,Asia,p,/TaggedPDF-doc/div/doc[65]/docBody/p[2]/ship[2]
NDAR_V02_0065,Hannah (Sloop),"as given by two Sailors, that the Sloop HANNAH , Capt. [Isaac L.] Winn, lying here some",Hannah,Hannah,p,/TaggedPDF-doc/div/doc[65]/docBody/p[5]/ship
