DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0024,Hampton,"e. Wilson Miles Cary. HAMPTON , September 4, 1775.[First enclosure]The",Hampton,Hampton,p2,/TaggedPDF-doc/div/doc[24]/postscript/p2[1]/plc
NDAR_V02_0025,Norfolk,Majt. Ship Mercury [off NORFOLK ] A M Empd Breaking up the Grou,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[25]/dl/plc
NDAR_V02_0026,Rebellion Road So Carolina,H September 1775 [Monday] 4 In REBELLION ROAD SO CAROLINA A M unmoored Ship Shifted our,Rebellion Road So Carolina,Rebellion Road So Carolina,dl,/TaggedPDF-doc/div/doc[26]/dl/plc
NDAR_V02_0028,Thatchers Island,MAS BISHOP Septr 1775 Tuesdy 5 THATCHERS ISLAND S S W 5 Leags at ½ past 5 P M,Thatchers Island,Thatchers Island,dl,/TaggedPDF-doc/div/doc[28]/dl/plc
NDAR_V02_0029,Nantasket Road,AVES Copy Nautilus in NANTASKET ROAD the 5th of September 1775. Sir,Nantasket Road,Nantasket Road,dl,/TaggedPDF-doc/div/doc[29]/dl/plc
NDAR_V02_0030,Boston,OF VICE ADMIRAL SAMUEL GRAVES [ BOSTON ] 5 [September] The Nautilus re,Boston,Boston,dl,/TaggedPDF-doc/div/doc[30]/dl/plc
NDAR_V02_0031,Newport,"WALLACE, R.N. (Copy) NEWPORT September 5th 1775. Sir The T",Newport,Newport,dl,/TaggedPDF-doc/div/doc[31]/dl/plc
NDAR_V02_0032,Lebanon,WASHINGTON [Extract] LEBANON 5th September 1775 We are infe,Lebanon,Lebanon,dl,/TaggedPDF-doc/div/doc[32]/dl/plc
NDAR_V02_0033,New York,"RD DARTMOUTH My Lord, NEW YORK 5th Septr 1775 As I was on Lon",New York,New York,dl,/TaggedPDF-doc/div/doc[33]/dl/plc
NDAR_V02_0034,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Die Martis 9 HO. A.M. September 5th, 1",New York,New York,dl,/TaggedPDF-doc/div/doc[34]/dl/plc
NDAR_V02_0035,Philadelphia,REY COOPER [Extract] [ PHILADELPHIA ] 5th September 1775 Sir Since,Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[35]/dl/plc
NDAR_V02_0036,Norfolk,Majts Ship Mercury [off NORFOLK ] A M got all the Spair Sails &,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[36]/dl/plc
NDAR_V02_0037,"Rebellion Road, So Carolina","September 1775 [Tuesday] 5 In REBELLION ROAD, SO CAROLINA A M People Variously Employed","Rebellion Road, So Carolina","Rebellion Road, So Carolina",dl,/TaggedPDF-doc/div/doc[37]/dl/plc
NDAR_V02_0038,Charles Town So Carolina,LLIAM ERVEN [Extract] CHARLES TOWN SO CAROLINA 5th September 1775 ー Yesterday,Charles Town So Carolina,Charles Town So Carolina,dl,/TaggedPDF-doc/div/doc[38]/dl/plc
NDAR_V02_0039,Charles Town,NRY DRAYTON [Extract] CHARLES TOWN 5th Septem. 1775 ー . . . We ar,Charles Town,Charles Town,dl,/TaggedPDF-doc/div/doc[39]/dl/plc
NDAR_V02_0040,Thatchers Island,OMAS BISHOP Septr 1775 Wendy 6 THATCHERS ISLAND W N W Dis 7 Miles at 10 Mand &,Thatchers Island,Thatchers Island,dl,/TaggedPDF-doc/div/doc[40]/dl/plc
NDAR_V02_0041,Camp at Cambridge,"HOLAS COOKE [Extract] CAMP AT CAMBRIDGE , September 6, 1775. Sir: Your",Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[41]/dl/plc
NDAR_V02_0042,Camp at Cambridge,"TO THE INHABITANTS OF BERMUDA CAMP AT CAMBRIDGE 3 Miles from Boston, September 6, 1775.",Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[42]/dl/plc
NDAR_V02_0043,Camp at Cambridge,TTS COUNCIL Gentlemen CAMP AT CAMBRIDGE Septemr 6. 1775 The Bearer has,Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[43]/dl/plc
NDAR_V02_0044,Watertown,Honble his majs Council now Sitting at WATERTOWN The petetion of George Hussey Jur of Nau,Watertown,Watertown,dl2,/TaggedPDF-doc/div/doc[44]/dl2/plc
NDAR_V02_0045,Boston,"Sir Preston BOSTON September 6, 1775 In my last L",Boston,Boston,dl,/TaggedPDF-doc/div/doc[45]/dl/plc
NDAR_V02_0046,Lebanon,GEORGE WASHINGTON Sir LEBANON 6th September 1775 I have rece,Lebanon,Lebanon,dl,/TaggedPDF-doc/div/doc[46]/dl/plc
NDAR_V02_0047,New Haven,", WEDNESDAY, SEPTEMBER 6, 1775 NEW-HAVEN , September 6. Last Sunday came",New Haven,New-Haven,dl,/TaggedPDF-doc/div/doc[47]/dl/plc
NDAR_V02_0048,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Die Mercurii, 9 HO. A.M. September 6th",New York,New York,dl,/TaggedPDF-doc/div/doc[48]/dl/plc
NDAR_V02_0049,Pawlous Hook Opposite New York,[&c.] Turbutt Francis PAWLOUS HOOK OPPOSITE [NEW] YORK Sepr 6th 1775 ー [Endorsed] Re,Pawlous Hook Opposite [New] York,Pawlous Hook Opposite  [New] York,dl2,/TaggedPDF-doc/div/doc[49]/dl2/plc
NDAR_V02_0050,Philadelphia,"NSYLVANIA COMMITTEE OF SAFETY [ PHILADELPHIA ] Wednesday, September 6, 1775",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[50]/dl/plc
NDAR_V02_0051,Philada,AU TO JOHN THOMAS Sir PHILADA Septr 6th 1775 Since my worthy,Philada,Philada,dl,/TaggedPDF-doc/div/doc[51]/dl/plc
NDAR_V02_0052,Philada,"JAMAICA, MERCHANT Sir PHILADA Septr 6th 1775 Since your favo",Philada,Philada,dl,/TaggedPDF-doc/div/doc[52]/dl/plc
NDAR_V02_0054,Norfolk,Majts Ship Mercury [off NORFOLK ] A M got the Carpenters Stores,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[54]/dl/plc
NDAR_V02_0055,English Harbour Antigua,under my Hand on board the Portland in ENGLISH HARBOUR ANTIGUA the 6th September 1775By Command of the,English Harbour Antigua,English Harbour Antigua,p,/TaggedPDF-doc/div/doc[55]/docBody/p[4]/plc
NDAR_V02_0056,Glouster,"BROUGHTON TO GEORGE WASHINGTON GLOUSTER September 7, 1775 To his Excel",Glouster,Glouster,dl,/TaggedPDF-doc/div/doc[56]/dl/plc
NDAR_V02_0057,Camp at Cambridge,OHN HANCOCK [Extract] CAMP AT CAMBRIDGE Sepr 7 1775 I propose to do my,Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[57]/dl/plc
NDAR_V02_0058,Camp at Cambridge,"RACY, NEWBURYPORT Sir CAMP AT CAMBRIDGE Sept 7. 1775 Colo [John] Glove",Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[58]/dl/plc
NDAR_V02_0059,Cambridge,"TO THURSDAY, SEPTEMBER 7, 1775 CAMBRIDGE , September 7. Governor Wentwor",Cambridge,Cambridge,dl,/TaggedPDF-doc/div/doc[59]/dl/plc
NDAR_V02_0060,Boston,OF VICE ADMIRAL SAMUEL GRAVES [ BOSTON ] 7 [September] His Majesty's S,Boston,Boston,dl,/TaggedPDF-doc/div/doc[60]/dl/plc
NDAR_V02_0061,Wellfleet,LONEL JOSEPH OTIS Sir WELLFLEET 7th Sept 1775 I herewith Send,Wellfleet,Wellfleet,dl,/TaggedPDF-doc/div/doc[61]/dl/plc
NDAR_V02_0062,Providence,BENJAMIN LINCOLN Sir PROVIDENCE Septr 7. 1775 We are favrd wit,Providence,Providence,dl,/TaggedPDF-doc/div/doc[62]/dl/plc
NDAR_V02_0063,New London,"SILAS DEANE [Extract] NEW LONDON , Sept. 7th, 1775 Capt. Champli",New London,New London,dl,/TaggedPDF-doc/div/doc[63]/dl/plc
NDAR_V02_0064,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Die Javis, 9 HO. A.M. September 7th, 1",New York,New York,dl,/TaggedPDF-doc/div/doc[64]/dl/plc
NDAR_V02_0065,New York,"L, THURSDAY, SEPTEMBER 7, 1775 NEW YORK , September 7. Friday Afternoon",New York,New York,dl,/TaggedPDF-doc/div/doc[65]/dl/plc
NDAR_V02_0066,Philada,MAICA My Dear Brother PHILADA Septemr 7. 1775 Capt Paplay I,Philada,Philada,dl,/TaggedPDF-doc/div/doc[66]/dl/plc
NDAR_V02_0067,Williamsburg,"E, THURSDAY, SEPTEMBER 7, 1775 WILLIAMSBURG . The late heavy wind and rain",Williamsburg,Williamsburg,dl,/TaggedPDF-doc/div/doc[67]/dl/plc
NDAR_V02_0068,Elizabeth River Virginia,SQUIRE Septemr 1775 Thursday 7 ELIZABETH RIVER [VIRGINIA] at 3 P M took in the end of th,Elizabeth River [Virginia],Elizabeth River [Virginia],dl,/TaggedPDF-doc/div/doc[68]/dl/plc
NDAR_V02_0069,Norfolk,Majts Ship Mercury [off NORFOLK ] At 6 A M got Another Sloop Al,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[69]/dl/plc
NDAR_V02_0070,St Teresa,"IP SCHUYLER Dear Sir, ST TERESA Sepr 8th 1775. It is with inex",St Teresa,St Teresa,dl,/TaggedPDF-doc/div/doc[70]/dl/plc
NDAR_V02_0071,Isle Aux Noix,O JOHN HANCOCK Dr Sir ISLE AUX NOIX September 8th 1775. ー General,Isle Aux Noix,Isle aux Noix,dl,/TaggedPDF-doc/div/doc[71]/dl/plc
NDAR_V02_0072,Newbury Port,"RNAL, FRIDAY,SEPTEMBER 8, 1775 NEWBURY PORT , September 8. By a Gentleman j",Newbury Port,Newbury Port,dl,/TaggedPDF-doc/div/doc[72]/dl/plc
NDAR_V02_0073,Thatchers Island,MAS BISHOP Septr 1775 Friday 8 THATCHERS ISLAND No 80 West Dist 33 Leags at 3,Thatchers Island,Thatchers Island,dl,/TaggedPDF-doc/div/doc[73]/dl/plc
NDAR_V02_0074,Camp at Cambridge,"R GENERALS Gentlemen: CAMP AT CAMBRIDGE , September 8, 1775. As I mean",Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[74]/dl/plc
NDAR_V02_0075,Boston,"SAMUEL GRAVES (Copy) BOSTON September 8th 1775 ー Sir, By",Boston,Boston,dl,/TaggedPDF-doc/div/doc[75]/dl/plc
NDAR_V02_0076,Boston,"SAMUEL GRAVES (Copy) BOSTON September 8th 1775 ー Sir, I h",Boston,Boston,dl,/TaggedPDF-doc/div/doc[76]/dl/plc
NDAR_V02_0077,Rhode Island Harbour,Septr 1775 Friday 8 Moor'd in RHODE ISLAND HARBOUR A M came in the Charlotte T[en,Rhode Island Harbour,Rhode Island Harbour,dl,/TaggedPDF-doc/div/doc[77]/dl/plc
NDAR_V02_0078,Lebanon,"NNECTICUT COMMITTEE OF SAFETY [ LEBANON ] Friday 8 September, 1775. Ezl",Lebanon,Lebanon,dl,/TaggedPDF-doc/div/doc[78]/dl/plc
NDAR_V02_0079,New London,"COMMITTEE Gentlemen, NEW LONDON , September 8, 1775. This will",New London,New London,dl,/TaggedPDF-doc/div/doc[79]/dl/plc
NDAR_V02_0080,New London,RISTOPHER CHAMPLIN Sr NEW LONDON Sepr: 8 1775 sense my last by,New London,New London,dl,/TaggedPDF-doc/div/doc[80]/dl/plc
NDAR_V02_0081,New London,"TTE, FRIDAY, SEPTEMBER 8, 1775 NEW LONDON , September 8. We mentioned in",New London,New London,dl,/TaggedPDF-doc/div/doc[81]/dl/plc
NDAR_V02_0082,Philadelphia,"NSYLVANIA COMMITTEE OF SAFETY [ PHILADELPHIA Friday,] September 8th. Resolv",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[82]/dl/plc
NDAR_V02_0083,Baltimore,"ROBERTS, LONDON Gent BALT[IMOR]E 8t Septr 1775 We wrote you the",Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[83]/dl/plc
NDAR_V02_0084,Baltimore,"BRISTOL, ENGLAND Gent BALT[IMOR]E 8t Septr 1775 We wrote you the",Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[84]/dl/plc
NDAR_V02_0085,Baltimore,"EY & CO., LISBON Gent BALT[IMOR]E 8t Septr 1775 Yours of the l0t",Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[85]/dl/plc
NDAR_V02_0086,Baltimore,ORLEANS MERCHANT Sir BALT[IMOR]E 8t Septr 1775 This will be han,Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[86]/dl/plc
NDAR_V02_0087,Baltimore,"ENGLAND, MERCHANT Sir BALT[IMOR]E St Septr 1775 Yours of the lOt",Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[87]/dl/plc
NDAR_V02_0088,Baltimore,ARLES RIDGELY Dr Sir [ BALTIMORE ] Sept. 8th 1775 Mr Giles Vesse,Baltimore,Baltimore,dl,/TaggedPDF-doc/div/doc[88]/dl/plc
NDAR_V02_0089,Hampton Road,Septr 1775 Friday 8 At Single Anchor in HAMPTON R[OAD] At 1 P M Weighed & Came to Sai,Hampton R[oad],Hampton R[oad],dl,/TaggedPDF-doc/div/doc[89]/dl/plc
NDAR_V02_0090,Norfolk,Majts Ship Mercury [off NORFOLK ] A M Empd getting the Bread &,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[90]/dl/plc
NDAR_V02_0091,Norfolk,September 1775 Friday 8 Moored off NORFOLK in Virginia Modr & fair Wr at,Norfolk,Norfolk,dl,/TaggedPDF-doc/div/doc[91]/dl/plc
NDAR_V02_0092,Williamsburg,"TTE, FRIDAY, SEPTEMBER 8, 1775 WILLIAMSBURG , September 8. It is reported,",Williamsburg,Williamsburg,dl,/TaggedPDF-doc/div/doc[92]/dl/plc
NDAR_V02_0093,Charlestown,"1 TO FRIDAY, SEPTEMBER 8, 1775 CHARLESTOWN , Sept. 8. Yesterday arrived he",Charlestown,Charlestown,dl,/TaggedPDF-doc/div/doc[93]/dl/plc
NDAR_V02_0094,Gloucester,sed to inquire of the Bearer ー GLOUCESTER Sepr 9th 1775 1. Washington Pa,Gloucester,Gloucester,dl,/TaggedPDF-doc/div/doc[94]/dl/plc
NDAR_V02_0095,Providence,GEORGE WASHINGTON Sir PROVIDENCE Septemr 9th 1775. I am to ackn,Providence,Providence,dl,/TaggedPDF-doc/div/doc[95]/dl/plc
NDAR_V02_0096,Rhode Island,"(Copy) Rose RHODE ISLAND Septr 9th 1775. Sir, Intellig",Rhode Island,Rhode Island,dl,/TaggedPDF-doc/div/doc[96]/dl/plc
NDAR_V02_0097,New York,BRAHAM LOTT [Extract] NEW YORK 9th of Sept. 1775 Will you do,New York,New York,dl,/TaggedPDF-doc/div/doc[97]/dl/plc
NDAR_V02_0098,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Die Saturnii, 9 HO. A.M. September 9th",New York,New York,dl,/TaggedPDF-doc/div/doc[98]/dl/plc
NDAR_V02_0100,Philada,"NGSTON, JAMAICA Gentn PHILADA Septr 9. 1775 Inclosed you hav",Philada,Philada,dl,/TaggedPDF-doc/div/doc[100]/dl/plc
NDAR_V02_0101,Philadelphia,L MORRIS TO CADWALADER MORRIS [ PHILADELPHIA ] Septemr 9th 1775 I have now w,Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[101]/dl/plc
NDAR_V02_0102,Philadelphia,"ON, JAMAICA [Extract] PHILADELPHIA 9th Septemr 1775. Cou'd You bu",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[102]/dl/plc
NDAR_V02_0103,Philadelphia,"TOBIOGRAPHY OF CHARLES BIDDLE [ PHILADELPHIA , September 9] Congress had dec",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[103]/dl/plc
NDAR_V02_0104,Annapolis,D DARTMOUTH [Extract] ANNAPOLIS 9th Septr 1775 This will be de,Annapolis,Annapolis,dl,/TaggedPDF-doc/div/doc[104]/dl/plc
NDAR_V02_0105,Williamsburg,"E, SATURDAY, SEPTEMBER 9, 1775 WILLIAMSBURG , September 9. In the heavy sto",Williamsburg,Williamsburg,dl,/TaggedPDF-doc/div/doc[105]/dl/plc
NDAR_V02_0106,Norfolk River,"OLT Sir, Otter sloop, NORFOLK RIVER , September 9, 1775. You have i",Norfolk River,Norfolk river,dl,/TaggedPDF-doc/div/doc[106]/dl/plc
NDAR_V02_0107,Isle Aux Noix,"UDOLPHUS RITZEMA Sir, ISLE AUX NOIX Sepr 10th 1775. You will proce",Isle Aux Noix,Isle Aux Noix,dl,/TaggedPDF-doc/div/doc[107]/dl/plc
NDAR_V02_0108,Thatchers Island,MAS BISHOP Septr 1775 Sundy 10 THATCHERS ISLAND W ½ S 43 Leags at ½ past 9 [P.,Thatchers Island,Thatchers Island,dl,/TaggedPDF-doc/div/doc[108]/dl/plc
NDAR_V02_0109,Camp at Cambridge,"HINGTON Dear Brother: CAMP AT CAMBRIDGE , September 10, 1775. So little",Camp at Cambridge,Camp at Cambridge,dl,/TaggedPDF-doc/div/doc[109]/dl/plc
NDAR_V02_0110,Boston,Hand on board his Majs Ship Preston at BOSTON the 10 September 1775,Boston,Boston,p,/TaggedPDF-doc/div/doc[110]/docBody/p[3]/plc
NDAR_V02_0111,Boston,Hand on board his Majs Ship Preston at BOSTON the 10 Sepr 1775 Sam,Boston,Boston,p,/TaggedPDF-doc/div/doc[111]/docBody/p[2]/plc
NDAR_V02_0112,Boston,OF VICE ADMIRAL SAMUEL GRAVES [ BOSTON ] Sepr 10 1775 Particular Order,Boston,Boston,dl,/TaggedPDF-doc/div/doc[112]/dl/plc
NDAR_V02_0113,Boston,hand on board his Majs Ship Preston at BOSTON the 10th September 1775,Boston,Boston,p,/TaggedPDF-doc/div/doc[113]/docBody/p[5]/plc
NDAR_V02_0114,Boston,"[Extract] Preston BOSTON 10 September 1775, Sir Your A",Boston,Boston,dl,/TaggedPDF-doc/div/doc[114]/dl/plc
NDAR_V02_0115,Boston,"[Extract] (Copy) BOSTON 10th September 1775 ー My Lord,",Boston,Boston,dl,/TaggedPDF-doc/div/doc[115]/dl/plc
NDAR_V02_0116,Camp at Isle Aux Noix,FFICER OF THE SLOOP ENTERPRISE CAMP AT ISLE AUX NOIX 10 Septr 1775 The Commanding o,Camp at Isle Aux Noix,Camp at Isle aux Noix,dl,/TaggedPDF-doc/div/doc[116]/dl/plc
NDAR_V02_0117,Philadelphia,"TOBIOGRAPHY OF CHARLES BIDDLE [ PHILADELPHIA , September 10] . . . I was sp",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[117]/dl/plc
NDAR_V02_0118,Baltimore,"ON, DUBLIN [Extract] [ BALTIMORE ] 10th Septr 1775 the Quantity",Baltimore,Baltimore,dl,/TaggedPDF-doc/div/doc[118]/dl/plc
NDAR_V02_0119,Norfolk River,"Gentlemen, Otter Sloop, NORFOLK RIVER , September 10, 1775. Whereas a",Norfolk River,Norfolk river,dl,/TaggedPDF-doc/div/doc[119]/dl/plc
NDAR_V02_0120,Virginia Norfolk,ORGE TUCKER [Extract] VIRGINIA NORFOLK Sepr 10th. 1775 ー Dear Sir I,Virginia Norfolk,Virginia Norfolk,dl,/TaggedPDF-doc/div/doc[120]/dl/plc
NDAR_V02_0121,Boston Bay,BISHOP Septr 1775 Mondy 11 [In BOSTON BAY ] at 7 A M Cape Ann N B W 7 Lea,Boston Bay,Boston Bay,dl,/TaggedPDF-doc/div/doc[121]/dl/plc
NDAR_V02_0122,Watertown,"TE, MONDAY, SEPTEMBER 11, 1775 WATERTOWN , September 11. A large Ship of",Watertown,Watertown,dl,/TaggedPDF-doc/div/doc[122]/dl/plc
NDAR_V02_0124,Providence,embly of the Colony of Rhode Island and PROVIDENCE Plantations to act during the Recess of,Providence,Providence,dl,/TaggedPDF-doc/div/doc[124]/dl/plc
NDAR_V02_0125,Newport,"RY, MONDAY, SEPTEMBER 11, 1775 NEWPORT , September 11. Capt. Evan Malb",Newport,Newport,dl,/TaggedPDF-doc/div/doc[125]/dl/plc
NDAR_V02_0126,S Kingston,TO NICHOLAS COOKE Sir S KINGSTON Sepr 11th 1775 I have between,S Kingston,S Kingston,dl,/TaggedPDF-doc/div/doc[126]/dl/plc
NDAR_V02_0127,Philadelphia,"NSYLVANIA COMMITTEE OF SAFETY [ PHILADELPHIA ] September 11th, 1775. Permit",Philadelphia,Philadelphia,dl,/TaggedPDF-doc/div/doc[127]/dl/plc
NDAR_V02_0128,Baltimore,ONS TO JOHN SPEAR Sir BALT[IMOR]E 11t Septr 1775 We inclose you,Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[128]/dl/plc
NDAR_V02_0129,Boston,Sir Preston BOSTON 12 September 1775 ー I have rec,Boston,Boston,dl,/TaggedPDF-doc/div/doc[129]/dl/plc
NDAR_V02_0130,Boston,OLLAND Sir Preston at BOSTON 12 Sepr 1775 Your Letter of th,Boston,Boston,dl,/TaggedPDF-doc/div/doc[130]/dl/plc
NDAR_V02_0131,Boston,"Sir Preston BOSTON Sepr 12, 1775. By Captain [Dav",Boston,Boston,dl,/TaggedPDF-doc/div/doc[131]/dl/plc
NDAR_V02_0132,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Tuesday, 4 ho. P.M. Sept. 12th, 1775.",New York,New York,dl,/TaggedPDF-doc/div/doc[132]/dl/plc
NDAR_V02_0133,Baltimore,", LONDON MERCHANT Sir BALT[IMOR]E 12t Septr 1775 Inclos'd you ha",Balt[imor]e,Balt[imor]e,dl,/TaggedPDF-doc/div/doc[133]/dl/plc
NDAR_V02_0134,Elizabeth River by Norfolk,(Copy) Ship William in ELIZABETH RIVER BY NORFOLK 12 Septemr 1775. S,Elizabeth River by Norfolk,Elizabeth River by Norfolk,dl,/TaggedPDF-doc/div/doc[134]/dl/plc
NDAR_V02_0135,No Carolina,D DARTMOUTH [Extract] NO CAROLINA Cruizer Sloop of War in Cap,No Carolina,No Carolina,dl,/TaggedPDF-doc/div/doc[135]/dl/plc[1]
NDAR_V02_0135,Cape Fear River,ina Cruizer Sloop of War in CAPE FEAR RIVER Septr 12th 1775. My Lord,Cape Fear River,Cape Fear River,dl,/TaggedPDF-doc/div/doc[135]/dl/plc[2]
NDAR_V02_0136,Camp at Isle Aux Noix,After General Orders CAMP AT ISLE AUX NOIX 13th Septr 1775. The Artillery,Camp at Isle Aux Noix,Camp at Isle aux Noix,dl,/TaggedPDF-doc/div/doc[136]/dl/plc
NDAR_V02_0137,Boston,hand on board his Majs Ship Preston at BOSTON the 13 Septr 1775,Boston,Boston,p,/TaggedPDF-doc/div/doc[137]/docBody/p[4]/plc
NDAR_V02_0138,Boston Harbor,"ADMIRAL SAMUEL GRAVES [Viper, BOSTON HARBOR ] Sepr 13 1775 I am very much d",Boston Harbor,Boston Harbor,dl,/TaggedPDF-doc/div/doc[138]/dl/plc
NDAR_V02_0139,Wethersfield,S SEYMOUR AND OLIVER ELLSWORTH WETHERSFIELD 13th Sepr. 1775 Messrs. Thos S,Wethersfield,Wethersfield,dl,/TaggedPDF-doc/div/doc[139]/dl/plc
NDAR_V02_0140,New York,"NEW YORK COMMITTEE OF SAFETY [ NEW YORK ] Die Mercurii, 9 HO. A.M., September 13",New York,New York,dl,/TaggedPDF-doc/div/doc[140]/dl/plc
