DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V02_0279,Virginia Gazette,"USANDS"" TO JOHN PINKNEY, PRINTER OF THE VIRGINIA GAZETTE Mr. Pinkney, [William",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[279]/title/pub
NDAR_V02_0279,Virginia Gazette,"Thousands. 1. Pinkney's VIRGINIA GAZETTE , September 21, 1775.",Virginia Gazette,Virginia Gazette,src,/TaggedPDF-doc/div/doc[279]/src/pub
NDAR_V02_0280,Virginia Gazette,"dley. 3 1. Pinkney's VIRGINIA GAZETTE , September 21, 1775. 2. This w",Virginia Gazette,Virginia Gazette,src,/TaggedPDF-doc/div/doc[280]/src/pub
NDAR_V02_0295,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , FRIDAY, SEPTEMBER 22, 1775 Wi",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[295]/title/pub
NDAR_V02_0298,South Carolina and American General Gazette,"SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE , FRIDAY, SEPTEMBER 15 TO FRIDAY, SEPTEM",South Carolina and American General Gazette,SOUTH-CAROLINA AND AMERICAN GENERAL GAZETTE,title,/TaggedPDF-doc/div/doc[298]/title/pub
NDAR_V02_0307,Virginia Gazette,"DIXON AND HUNTER'S VIRGINIA GAZETTE , SATURDAY, SEPTEMBER 23, 1775",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[307]/title/pub
NDAR_V02_0328,Newport Mercury,"NEWPORT MERCURY , MONDAY, SEPTEMBER 25, 1775 Ne",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[328]/title/pub
NDAR_V02_0336,Maryland Gazette,". Ridgely Papers, MdHS. 2. See MARYLAND GAZETTE , September 28, 1775.",Maryland Gazette,Maryland Gazette,note,/TaggedPDF-doc/div/doc[336]/note/pub
NDAR_V02_0370,Pennsylvania Journal,"the Camp at Cambridge, Octo. 1, 1775."" PENNSYLVANIA JOURNAL , October 11, 1775.",Pennsylvania Journal,Pennsylvania Journal,note,/TaggedPDF-doc/div/doc[370]/note[2]/pub
NDAR_V02_0373,Pennsylvania Evening Post,"our Machias Admiral"" was printed in the PENNSYLVANIA EVENING POST , October 7, 1775, as ""Extract of a lett",Pennsylvania Evening Post,Pennsylvania Evening Post,note,/TaggedPDF-doc/div/doc[373]/note/pub
NDAR_V02_0398,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , FRIDAY, SEPTEMBER 29, 1775 Wi",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[398]/title/pub
NDAR_V02_0431,Pennsylvania Journal,"dvantage from it. 1. PENNSYLVANIA JOURNAL , October 11, 1775. 2. The Dolp",Pennsylvania Journal,Pennsylvania Journal,src,/TaggedPDF-doc/div/doc[431]/src/pub
NDAR_V02_0441,Virginia Gazette,"his day. 1. Dixon and Hunter's VIRGINIA GAZETTE , October 7, 1775.",Virginia Gazette,Virginia Gazette,src,/TaggedPDF-doc/div/doc[441]/src/pub
NDAR_V02_0447,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 2, 1775 Water",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/div/doc[447]/title/pub
NDAR_V02_0449,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 2, 1775 Newpo",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[449]/title/pub
NDAR_V02_0457,Virginia Gazette,", and that his case be published in the VIRGINIA GAZETTE , agreeable to the Resolve of the Eleven",Virginia Gazette,Virginia Gazette,p,/TaggedPDF-doc/div/doc[457]/docBody/p[2]/pub
NDAR_V02_0463,New Hampshire Gazette,"NEW HAMPSHIRE GAZETTE , TUESDAY, OCTOBER 3, 1775 Port",New Hampshire Gazette,NEW HAMPSHIRE GAZETTE,title,/TaggedPDF-doc/div/doc[463]/title/pub
NDAR_V02_0493,Constitutional Gazette,"CONSTITUTIONAL GAZETTE , WEDNESDAY, OCTOBER 4, 1775 Ne",Constitutional Gazette,CONSTITUTIONAL GAZETTE,title,/TaggedPDF-doc/div/doc[493]/title/pub
NDAR_V02_0502,New England Chronicle,"NEW ENGLAND CHRONICLE , THURSDAY, SEPTEMBER 28 TO THURSDAY, OC",New England Chronicle,NEW ENGLAND CHRONICLE,title,/TaggedPDF-doc/div/doc[502]/title/pub
NDAR_V02_0517,Virginia Gazette,"PINKNEY'S VIRGINIA GAZETTE , THURSDAY, OCTOBER 5, 1775 Wil",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[517]/title/pub
NDAR_V02_0556,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , SUPPLEMENT, FRIDAY, OCTOBER 6, 1775",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[556]/title/pub
NDAR_V02_0557,Virginia Gazette,"DIXON AND HUNTER'S VIRGINIA GAZETTE , SATURDAY, OCTOBER 7, 1775 Wil",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[557]/title/pub
NDAR_V02_0587,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 9, 1775 Newpo",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[587]/title/pub
NDAR_V02_0592,New York Gazette,"NEW YORK GAZETTE , MONDAY, OCTOBER 9, 1775 New Y",New York Gazette,NEW YORK GAZETTE,title,/TaggedPDF-doc/div/doc[592]/title/pub
NDAR_V02_0629,Connecticut Journal,"CONNECTICUT JOURNAL , WEDNESDAY, OCTOBER 11, 1775 N",Connecticut Journal,CONNECTICUT JOURNAL,title,/TaggedPDF-doc/div/doc[629]/title/pub
NDAR_V02_0629,Connecticut Journal,"gy, William Barron, master. 2. CONNECTICUT JOURNAL , October 18, 1775; ""The ship mentioned",Connecticut Journal,Connecticut Journal,note,/TaggedPDF-doc/div/doc[629]/note/pub
NDAR_V02_0634,Pennsylvania Journal,"PENNSYLVANIA JOURNAL , WEDNESDAY, OCTOBER 11, 1775 [",Pennsylvania Journal,PENNSYLVANIA JOURNAL,title,/TaggedPDF-doc/div/doc[634]/title/pub
NDAR_V02_0635,Pennsylvania Gazette,"PENNSYLVANIA GAZETTE , WEDNESDAY, OCTOBER 11, 1775 P",Pennsylvania Gazette,PENNSYLVANIA GAZETTE,title,/TaggedPDF-doc/div/doc[635]/title/pub
NDAR_V02_0649,New England Chronicle,"NEW ENGLAND CHRONICLE , THURSDAY, SEPTEMBER 28 TO THURSDAY, OC",New England Chronicle,NEW ENGLAND CHRONICLE,title,/TaggedPDF-doc/div/doc[649]/title/pub
NDAR_V02_0656,Newport Mercury,"5. Having observed in the last NEWPORT MERCURY , an imperfect account relative to the c",Newport Mercury,Newport Mercury,p,/TaggedPDF-doc/div/doc[656]/docBody/p[1]/pub
NDAR_V02_0656,New Yark Gazette,"ntents.[Footnote added by editor of the NEW YARK GAZETTE ] The Rev. Mr. Burt was born in Boston,",New Yark Gazette,New Yark Gazette,p2,/TaggedPDF-doc/div/doc[656]/docBody/p2/pub
NDAR_V02_0656,New York Gazette,"1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[656]/src/pub
NDAR_V02_0666,Virginia Gazette,"John Hunter Holt. 1. Purdie's VIRGINIA GAZETTE , October 13, 1775.",Virginia Gazette,Virginia Gazette,src,/TaggedPDF-doc/div/doc[666]/src/pub
NDAR_V02_0685,Connecticut Courant,"CONNECTICUT COURANT , MONDAY, OCTOBER 16, 1775 New-",Connecticut Courant,CONNECTICUT COURANT,title,/TaggedPDF-doc/div/doc[685]/title/pub
NDAR_V02_0685,Pennsylvania Gazette,"orwich. 1. The ship Peggy. See PENNSYLVANIA GAZETTE , October 11, 1775.",Pennsylvania Gazette,Pennsylvania Gazette,note,/TaggedPDF-doc/div/doc[685]/note/pub
NDAR_V02_0686,New York Gazette,"&c.] William Tryon 1. NEW YORK GAZETTE , October 23, 1775. Hicks was mayor of N",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[686]/src/pub
NDAR_V02_0687,New York Gazette,"enry Remsen, Dep. Chairman. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[687]/src/pub
NDAR_V02_0694,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , FRIDAY, OCTOBER 13, 1775 Will",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[694]/title/pub
NDAR_V02_0705,New York Gazette,"Whitehead Hicks. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[705]/src/pub
NDAR_V02_0706,New York Gazette,"William Tryon. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,note,/TaggedPDF-doc/div/doc[706]/note/pub
NDAR_V02_0708,Virginia Gazette,"DIXON & HUNTER'S VIRGINIA GAZETTE , SATURDAY,OCTOBER 14, 1775 Wil",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[708]/title/pub
NDAR_V02_0711,London Chronicle,"LONDON CHRONICLE , TUESDAY, DECEMBER 12 TO THURSDAY, DECE",London Chronicle,LONDON CHRONICLE,title,/TaggedPDF-doc/div/doc[711]/title/pub
NDAR_V02_0740,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 16, 1775 Newp",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[740]/title/pub
NDAR_V02_0744,New York Gazette,"NEW YORK GAZETTE , MONDAY, OCTOBER 16, 1775 New-",New York Gazette,NEW YORK GAZETTE,title,/TaggedPDF-doc/div/doc[744]/title/pub
NDAR_V02_0749,North Carolina Gazette,"ciples, I was wont to think highly.In a NORTH CAROLINA GAZETTE of the 29th of September, Your Lordship",North Carolina Gazette,North Carolina Gazette,p,/TaggedPDF-doc/div/doc[749]/docBody/p[6]/pub
NDAR_V02_0765,New York Gazette,"Isaac Low, Chairman. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[765]/src/pub
NDAR_V02_0781,New York Gazette,"Whitehead Hicks. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[781]/src/pub
NDAR_V02_0798,New England Chronicle,"NEW ENGLAND CHRONICLE , THURSDAY, OCTOBER 12 TO THURSDAY, OCTO",New England Chronicle,NEW ENGLAND CHRONICLE,title,/TaggedPDF-doc/div/doc[798]/title/pub
NDAR_V02_0808,New York Journal,"NEW YORK JOURNAL , THURSDAY, OCTOBER 19, 1775 Ne",New York Journal,NEW YORK JOURNAL,title,/TaggedPDF-doc/div/doc[808]/title/pub
NDAR_V02_0811,New York Gazette,"c.] William Tryon. 1. NEW YORK GAZETTE , October 23, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[811]/src/pub
NDAR_V02_0823,Pennsylvania Packet,"n's, Oct. 20, 1775,"" was printed in the PENNSYLVANIA PACKET , November 6, 1775.",Pennsylvania Packet,Pennsylvania Packet,src,/TaggedPDF-doc/div/doc[823]/src/pub
NDAR_V02_0825,Constitutional Gazette,"1. CONSTITUTIONAL GAZETTE , New York, November 4, 1775. 2",Constitutional Gazette,Constitutional Gazette,src,/TaggedPDF-doc/div/doc[825]/src/pub
NDAR_V02_0845,London Chronicle,"ook to the woods. 1. LONDON CHRONICLE , January 4 to January 6, 1776. The Chro",London Chronicle,London Chronicle,src,/TaggedPDF-doc/div/doc[845]/src/pub
NDAR_V02_0845,Pennsylvania Evening Post,"yal Highland Regiment of Emigrants. See PENNSYLVANIA EVENING POST , October 24, and Journal of the Contine",Pennsylvania Evening Post,Pennsylvania Evening Post,note,/TaggedPDF-doc/div/doc[845]/note[2]/pub
NDAR_V02_0846,Virginia Gazette,"PURDIE'S VIRGINIA GAZETTE , SUPPLEMENT, FRIDAY, OCTOBER 20, 1775",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[846]/title/pub
NDAR_V02_0866,Virginia Gazette,"DIXON AND HUNTER'S VIRGINIA GAZETTE , SATURDAY, OCTOBER 21, 1775 Wi",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[866]/title/pub
NDAR_V02_0867,Salem Gazette,"ridge Gerry, March 18, 1813, printed in SALEM GAZETTE , July 22, 1856. 2. The letters",Salem Gazette,Salem Gazette,src,/TaggedPDF-doc/div/doc[867]/src/pub
NDAR_V02_0886,Boston Gazette,"BOSTON GAZETTE , MONDAY, OCTOBER 23, 1775 Wate",Boston Gazette,BOSTON GAZETTE,title,/TaggedPDF-doc/div/doc[886]/title/pub
NDAR_V02_0890,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 23, 1775 Newp",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[890]/title/pub
NDAR_V02_0891,New York Gazette,"NEW YORK GAZETTE , MONDAY, OCTOBER 23, 1775 New-",New York Gazette,NEW YORK GAZETTE,title,/TaggedPDF-doc/div/doc[891]/title/pub
NDAR_V02_0916,Pennsylvania Evening Post,"PENNSYLVANIA EVENING POST , TUESDAY, OCTOBER 24, 1775 Phi",Pennsylvania Evening Post,PENNSYLVANIA EVENING POST,title,/TaggedPDF-doc/div/doc[916]/title/pub
NDAR_V02_0943,New York Journal,"NEW YORK JOURNAL , THURSDAY, OCTOBER 26, 1775 Ne",New York Journal,NEW YORK JOURNAL,title,/TaggedPDF-doc/div/doc[943]/title/pub
NDAR_V02_0946,Virginia Gazette,LETTER TO THE PRINTER OF THE VIRGINIA GAZETTE [Extract] Williamsbur,Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[946]/title/pub
NDAR_V02_0946,Virginia Gazette,"have been taken. 1. Pinkney's VIRGINIA GAZETTE , October 26, 1775.",Virginia Gazette,Virginia Gazette,src,/TaggedPDF-doc/div/doc[946]/src/pub
NDAR_V02_0964,New York Gazette,"1. NEW YORK GAZETTE , November 13, 1775.",New York Gazette,New York Gazette,src,/TaggedPDF-doc/div/doc[964]/src/pub
NDAR_V02_0966,Providence Gazette,"PROVIDENCE GAZETTE , SATURDAY,OCTOBER 28, 1775 Pro",Providence Gazette,PROVIDENCE GAZETTE,title,/TaggedPDF-doc/div/doc[966]/title/pub
NDAR_V02_0966,New York Journal,"of Potatoes. 1. See NEW YORK JOURNAL , October 26, 1775.",New York Journal,New York Journal,src,/TaggedPDF-doc/div/doc[966]/src/pub
NDAR_V02_0970,Constitutional Gazette,"CONSTITUTIONAL GAZETTE , SATURDAY, OCTOBER 28, 1775 Ne",Constitutional Gazette,CONSTITUTIONAL GAZETTE,title,/TaggedPDF-doc/div/doc[970]/title/pub
NDAR_V02_0972,London Chronicle,"f war or troops had sailed. 1. LONDON CHRONICLE , December 12 to December 14, 1775.",London Chronicle,London Chronicle,src,/TaggedPDF-doc/div/doc[972]/src/pub
NDAR_V02_0977,Virginia Gazette,"DIXON & HUNTER'S VIRGINIA GAZETTE , SATURDAY, OCTOBER 28, 1775 Wi",Virginia Gazette,VIRGINIA GAZETTE,title,/TaggedPDF-doc/div/doc[977]/title/pub
NDAR_V02_0980,Salem Gazette,"1. Selman to Gerry, March 18, 1813; SALEM GAZETTE , July 22, 1856. 2. A long shoa",Salem Gazette,Salem Gazette,src,/TaggedPDF-doc/div/doc[980]/src/pub
NDAR_V02_0994,London Chronicle,"h was very difficult to do. 1. LONDON CHRONICLE , December 26 to December 28, 1775.",London Chronicle,London Chronicle,src,/TaggedPDF-doc/div/doc[994]/src/pub
NDAR_V02_1003,Newport Mercury,"NEWPORT MERCURY , MONDAY, OCTOBER 30, 1775 Newp",Newport Mercury,NEWPORT MERCURY,title,/TaggedPDF-doc/div/doc[1003]/title/pub
