DOC_ID,CANONICAL,CONTEXT,FORMATTED,VERBATIM,CONTAINING_ELEMENT,PATH_TO_ELEMENT
NDAR_V01_0014,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 Wilmington, 10th December 177","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[14]/title/aut
NDAR_V01_0015,"Maltby, William, R.N. (Captain)","CAPTAIN WILLIAM MALTBY, R.N. , TO VICE ADMIRAL SAMUEL GRAVES1","Captain William Maltby, r.n.","CAPTAIN WILLIAM MALTBY, R.N.",title,/TaggedPDF-doc/div/doc[15]/title/aut
NDAR_V01_0016,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 1774 Decr. 11th,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[16]/title/aut
NDAR_V01_0017,"Beekman, James","JAMES BEEKMAN TO FLUDYER, MARSH, HUDSON, AND STREATFI",James Beekman,JAMES BEEKMAN,title,/TaggedPDF-doc/div/doc[17]/title/aut
NDAR_V01_0019,"Maltby, William, R.N. (Captain)","CAPTAIN WILLIAM MALTBY, R.N. TO VICE ADMIRAL SAMUEL GRAVES1","Captain William Maltby, r.n.","CAPTAIN WILLIAM MALTBY, R.N.",title,/TaggedPDF-doc/div/doc[19]/title/aut
NDAR_V01_0021,"Wallace, James, R.N. (Captain)","CAPTAIN JAMES WALLACE, R.N. TO VICE ADMIRAL SAMUEL GRAVES1","Captain James Wallace, r.n.","CAPTAIN JAMES WALLACE, R.N.",title,/TaggedPDF-doc/div/doc[21]/title/aut
NDAR_V01_0023,"Laurens, Henry","HENRY LAURENS TO JOHN LAURENS, LONDON1 [Extr",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[23]/title/aut
NDAR_V01_0025,"Annapolis, Committee for Anne Arundel County and City of","MINUTES OF THE COMMITTEE FOR ANNE ARUNDEL COUNTY AND CITY OF ANNAPOLIS 1 [Annapolis] December 13, 1774",Committee for Anne Arundel County and City of Annapolis,COMMITTEE FOR ANNE ARUNDEL COUNTY AND CITY OF ANNAPOLIS,title,/TaggedPDF-doc/div/doc[25]/title/aut
NDAR_V01_0026,"Cochran, [John] (Captain)",COPY OF A LETTER FROM CAPTN. [JOHN] COCHRAN COMMANDER OF WILLIAM & MARY CASTLE IN N,Captn. [John] Cochran,CAPTN. [JOHN] COCHRAN,title,/TaggedPDF-doc/div/doc[26]/title/aut
NDAR_V01_0027,"Wentworth, John","JOHN WENTWORTH , GOVERNOR OF NEW HAMPSHIRE, TO VICE ADM",John Wentworth,JOHN WENTWORTH,title,/TaggedPDF-doc/div/doc[27]/title/aut
NDAR_V01_0029,"Ward, Samuel",SAMUEL WARD TO JOHN DICKINSON1 [Extract],Samuel Ward,SAMUEL WARD,title,/TaggedPDF-doc/div/doc[29]/title/aut
NDAR_V01_0030,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. , TO ELIPHALET DYER1 [Extract]","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[30]/title/aut
NDAR_V01_0031,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 Wilmington 14th D","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[31]/title/aut
NDAR_V01_0032,"Gage, Thomas (General)","GENERAL THOMAS GAGE TO WILLIAM LEGGE, LORD DARTMOUTH1",General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[32]/title/aut
NDAR_V01_0033,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO LORD DARTMOUTH1 Separate,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[33]/title/aut
NDAR_V01_0034,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO LORD DARTMOUTH1 [Extract],General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[34]/title/aut
NDAR_V01_0035,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS, SECRETARY OF THE BR",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[35]/title/aut
NDAR_V01_0036,"Wallace, James, R.N. (Captain)","CAPTAIN JAMES WALLACE, R.N. , TO JOSEPH WANTON, GOVERNOR OF RHODE IS","Captain James Wallace, r.n.","CAPTAIN JAMES WALLACE, R.N.",title,/TaggedPDF-doc/div/doc[36]/title/aut
NDAR_V01_0037,"Wallace, James, R.N. (Captain)","CAPTAIN JAMES WALLACE, R.N. , TO VICE ADMIRAL SAMUEL GRAVES1","Captain James Wallace, r.n.","CAPTAIN JAMES WALLACE, R.N.",title,/TaggedPDF-doc/div/doc[37]/title/aut
NDAR_V01_0038,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. , TO PETER VANDERVOORT & CO., NEW YORK1","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[38]/title/aut
NDAR_V01_0039,"Hamilton, Alexander","THE MEASURES OF THE CONGRESS, ETC."" BY ALEXANDER HAMILTON 1 [Extract]",Alexander Hamilton,ALEXANDER HAMILTON,title,/TaggedPDF-doc/div/doc[39]/title/aut
NDAR_V01_0040,"Wentworth, John (Governor)","GOVERNOR JOHN WENTWORTH , PORTSMOUTH, N.H., TO GOVERNOR THOMAS G",Governor John Wentworth,GOVERNOR JOHN WENTWORTH,title,/TaggedPDF-doc/div/doc[40]/title/aut
NDAR_V01_0042,"Graves, Vice Admiral Samuel","VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS1 [Preston,",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[42]/title/aut
NDAR_V01_0043,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 16th [December, 1774",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[43]/title/aut
NDAR_V01_0046,"Hampshire, Gentleman in New","""LETTER FROM A GENTLEMAN IN NEW HAMPSHIRE TO A GENTLEMAN IN NEW YORK ""1",Gentleman in New Hampshire,GENTLEMAN IN NEW HAMPSHIRE,title,/TaggedPDF-doc/div/doc[46]/title/aut
NDAR_V01_0047,"Mowat, Henry","JOURNAL OF HIS MAJESTY'S SHIP CANCEAUX, HENRY MOWAT , COMMANDING1 Decem: 1774 Satur",Henry Mowat,HENRY MOWAT,title,/TaggedPDF-doc/div/doc[47]/title/aut
NDAR_V01_0048,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES1,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[48]/title/aut
NDAR_V01_0049,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 Wilmington, Saturday the 17th","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[49]/title/aut
NDAR_V01_0050,"Laurens, Henry","HENRY LAURENS TO WILLIAM MANNING, LONDON1 [E",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[50]/title/aut
NDAR_V01_0051,"Laurens, Henry","HENRY LAURENS TO THOMAS GREEN, BIRMINGHAM1 p",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[51]/title/aut
NDAR_V01_0053,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 19th [December, 1774",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[53]/title/aut
NDAR_V01_0054,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO GENERAL THOMAS GAGE1 Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[54]/title/aut
NDAR_V01_0055,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS1 Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[55]/title/aut
NDAR_V01_0056,"Barker, John (Lieutenant)","DIARY OF LIEUTENANT JOHN BARKER 1 [Boston] 19th [December, 1774",Lieutenant John Barker,LIEUTENANT JOHN BARKER,title,/TaggedPDF-doc/div/doc[56]/title/aut
NDAR_V01_0058,"Nixon, John",DEPOSITION OF JOHN NIXON REGARDING MERCHANT SHIP BLACK PRINCE1,John Nixon,JOHN NIXON,title,/TaggedPDF-doc/div/doc[58]/title/aut
NDAR_V01_0059,"Committee, Baltimore",MINUTES OF THE BALTIMORE COMMITTEE 1 At a Meeting of,Baltimore Committee,BALTIMORE COMMITTEE,title,/TaggedPDF-doc/div/doc[59]/title/aut
NDAR_V01_0060,"Wentworth, John","JOHN WENTWORTH , GOVERNOR OF NEW HAMPSHIRE, TO VICE ADM",John Wentworth,JOHN WENTWORTH,title,/TaggedPDF-doc/div/doc[60]/title/aut
NDAR_V01_0061,"Barkley, Andrew, R.N. (Captain)","CAPTAIN ANDREW BARKLEY, R.N. , TO VICE ADMIRAL SAMUEL GRAVES1","Captain Andrew Barkley, r.n.","CAPTAIN ANDREW BARKLEY, R.N.",title,/TaggedPDF-doc/div/doc[61]/title/aut
NDAR_V01_0063,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO VICE ADMIRAL SAMUEL GRAVES1,General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[63]/title/aut
NDAR_V01_0064,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO GENERAL THOMAS GAGE1 Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[64]/title/aut
NDAR_V01_0066,"Barker, John (Lieutenant)","DIARY OF LIEUTENANT JOHN BARKER 1 [Boston] 22d. [December, 1774",Lieutenant John Barker,LIEUTENANT JOHN BARKER,title,/TaggedPDF-doc/div/doc[66]/title/aut
NDAR_V01_0067,"Order, A Lover of",""" A LOVER OF ORDER "" TO THE PRINTER OF THE NEW HAMPSHIRE GA",A Lover of Order,A LOVER OF ORDER,title,/TaggedPDF-doc/div/doc[67]/title/aut
NDAR_V01_0070,"Maryland, Committee for the District of Bladensburg,","MINUTES OF THE COMMITTEE FOR THE DISTRICT OF BLADENSBURG, MARYLAND 1 Prince George's County, Decem","Committee for the District of Bladensburg, Maryland","COMMITTEE FOR THE DISTRICT OF BLADENSBURG, MARYLAND",title,/TaggedPDF-doc/div/doc[70]/title/aut
NDAR_V01_0072,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO LORD DARTMOUTH1 [Extract],General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[72]/title/aut
NDAR_V01_0074,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 29th [December, 1774",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[74]/title/aut
NDAR_V01_0075,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. , TO P. VANDERVOORT & CO., NEW YORK MERC","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[75]/title/aut
NDAR_V01_0077,"Wentworth, John (Governor)",GOVERNOR JOHN WENTWORTH TO VICE ADMIRAL SAMUEL GRAVES1,Governor John Wentworth,GOVERNOR JOHN WENTWORTH,title,/TaggedPDF-doc/div/doc[77]/title/aut
NDAR_V01_0078,"Cushing, Thomas",THOMAS CUSHING TO BENJAMIN FRANKLIN1 [First p,Thomas Cushing,THOMAS CUSHING,title,/TaggedPDF-doc/div/doc[78]/title/aut
NDAR_V01_0079,"Eden, Robert","ROBERT EDEN , GOVERNOR OF MARYLAND, TO WILLIAM EDEN,",Robert Eden,ROBERT EDEN,title,/TaggedPDF-doc/div/doc[79]/title/aut
NDAR_V01_0080,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] Dec. 30th, 1774.","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[80]/title/aut
NDAR_V01_0082,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] Saturday, Dec. 3","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[82]/title/aut
NDAR_V01_0084,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] Jany 2d 1775,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[84]/title/aut
NDAR_V01_0086,"Nicholas, Robert Boyle, R.N. (Lieutenant)","LIEUTENANT ROBERT BOYLE NICHOLAS, R.N. TO CHRISTOPHER CHAMPLIN1","Lieutenant Robert Boyle Nicholas, r.n.","LIEUTENANT ROBERT BOYLE NICHOLAS, R.N.",title,/TaggedPDF-doc/div/doc[86]/title/aut
NDAR_V01_0088,"Clarkson, Levinus",LEVINUS CLARKSON TO DAVID VAN HORNE1 [Extract],Levinus Clarkson,LEVINUS CLARKSON,title,/TaggedPDF-doc/div/doc[88]/title/aut
NDAR_V01_0089,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 3d. [January, 1775]",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[89]/title/aut
NDAR_V01_0090,"Colden, Cadwallader","CADWALLADER COLDEN , LIEUTENANT GOVERNOR OF NEW YORK, TO LO",Cadwallader Colden,CADWALLADER COLDEN,title,/TaggedPDF-doc/div/doc[90]/title/aut
NDAR_V01_0091,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Bal",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[91]/title/aut
NDAR_V01_0092,"Laurens, Henry","HENRY LAURENS TO JOHN LAURENS, LONDON1 [Extr",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[92]/title/aut
NDAR_V01_0093,"Laurens, Henry","HENRY LAURENS TO RICHARD OSWALD, LONDON1 [Ex",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[93]/title/aut
NDAR_V01_0096,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] Thursday, Januar","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[96]/title/aut
NDAR_V01_0097,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 6th [January, 1775]",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[97]/title/aut
NDAR_V01_0099,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS1 Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[99]/title/aut
NDAR_V01_0102,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Bal",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[102]/title/aut
NDAR_V01_0103,"Bagge, Lorenzo (Reverend)",BETHABARA DIARY 1775 [WRITTEN BY REV. LORENZO BAGGE ]1 Jan. 13.,Rev. Lorenzo Bagge,REV. LORENZO BAGGE,title,/TaggedPDF-doc/div/doc[103]/title/aut
NDAR_V01_0105,"Graves, Vice Admiral Samuel",VICE ADMIRAL SAMUEL GRAVES TO PHILIP STEPHENS1 Sir,Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[105]/title/aut
NDAR_V01_0106,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. , TO PETER VANDERVOORT & CO., NEW YORK1","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[106]/title/aut
NDAR_V01_0109,"Laurens, Henry","HENRY LAURENS TO JOHN LAURENS, LONDON1 [Extr",Henry Laurens,HENRY LAURENS,title,/TaggedPDF-doc/div/doc[109]/title/aut
NDAR_V01_0111,"Marshfield, Inhabitants of Scituate and",PETITION FROM A NUMBER OF INHABITANTS OF SCITUATE AND MARSHFIELD 1 To Excellency General Gage &c,Inhabitants of Scituate and Marshfield,INHABITANTS OF SCITUATE AND MARSHFIELD,title,/TaggedPDF-doc/div/doc[111]/title/aut
NDAR_V01_0112,"Tonyn, Patrick (Governor)",GOVERNOR PATRICK TONYN OF EAST FLORIDA TO LORD DARTMOUTH1,Governor Patrick Tonyn,GOVERNOR PATRICK TONYN,title,/TaggedPDF-doc/div/doc[112]/title/aut
NDAR_V01_0113,"Champlin, Christopher",BEEF RECEIVED ON BOARD H.M.S. HIND FROM CHRISTOPHER CHAMPLIN 1 RECEIVED of Mr.,Christopher Champlin,CHRISTOPHER CHAMPLIN,title,/TaggedPDF-doc/div/doc[113]/title/aut
NDAR_V01_0114,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Bal",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[114]/title/aut
NDAR_V01_0115,"Woolsey, George","GEORGE WOOLSEY TO ROBINSON & SANDWITH, DUBLIN MERCHANT",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[115]/title/aut
NDAR_V01_0116,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] 10 o'clock Satur","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[116]/title/aut
NDAR_V01_0117,"Tonyn, Patrick (Governor)",GOVERNOR PATRICK TONYN TO LORD DARTMOUTH1 [Extract],Governor Patrick Tonyn,GOVERNOR PATRICK TONYN,title,/TaggedPDF-doc/div/doc[117]/title/aut
NDAR_V01_0119,"Graves, Vice Admiral Samuel","NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] 23d [January, 1775]",Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[119]/title/aut
NDAR_V01_0120,"Mackenzie, Frederick","DIARY OF FREDERICK MACKENZIE 1 [Boston] 23rd [January, 1775]",Frederick Mackenzie,FREDERICK MACKENZIE,title,/TaggedPDF-doc/div/doc[120]/title/aut
NDAR_V01_0121,"Barker, John (Lieutenant)","DIARY OF LIEUTENANT JOHN BARKER 1 [Boston] 23d. [January, 1775]",Lieutenant John Barker,LIEUTENANT JOHN BARKER,title,/TaggedPDF-doc/div/doc[121]/title/aut
NDAR_V01_0122,"Tonyn, Patrick (Governor)",GOVERNOR PATRICK TONYN TO LORD DARTMOUTH1 [Extract],Governor Patrick Tonyn,GOVERNOR PATRICK TONYN,title,/TaggedPDF-doc/div/doc[122]/title/aut
NDAR_V01_0123,"Jr., Nathaniel Shaw,","NATHANIEL SHAW, JR. , TO PETER VANDERVOORT & CO1 [E","Nathaniel Shaw, Jr.","NATHANIEL SHAW, JR.",title,/TaggedPDF-doc/div/doc[123]/title/aut
NDAR_V01_0124,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Bal",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[124]/title/aut
NDAR_V01_0125,"Salmon, Woolsey and",WOOLSEY AND SALMON TO FOUR MERCANTILE FIRMS IN IRELAND1,Woolsey and Salmon,WOOLSEY AND SALMON,title,/TaggedPDF-doc/div/doc[125]/title/aut
NDAR_V01_0126,"Martin, Josiah","JOSIAH MARTIN , GOVERNOR OF NORTH CAROLINA, TO LORD DA",Josiah Martin,JOSIAH MARTIN,title,/TaggedPDF-doc/div/doc[126]/title/aut
NDAR_V01_0127,"Gage, Thomas (General)",GENERAL THOMAS GAGE TO LORD DARTMOUTH1 [Extract],General Thomas Gage,GENERAL THOMAS GAGE,title,/TaggedPDF-doc/div/doc[127]/title/aut
NDAR_V01_0129,"Woolsey, George","GEORGE WOOLSEY TO ROBINSON & SANDWITH, DUBLIN1",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[129]/title/aut
NDAR_V01_0130,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] Saturday, Januar","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[130]/title/aut
NDAR_V01_0131,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Ext",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[131]/title/aut
NDAR_V01_0132,"Barker, John (Lieutenant)",DIARY OF LIEUTENANT JOHN BARKER 1 [Boston] 30th. [January 1775],Lieutenant John Barker,LIEUTENANT JOHN BARKER,title,/TaggedPDF-doc/div/doc[132]/title/aut
NDAR_V01_0134,"Barker, John (Lieutenant)","DIARY OF LIEUTENANT JOHN BARKER 1 [Boston] 31st. [January, 1775",Lieutenant John Barker,LIEUTENANT JOHN BARKER,title,/TaggedPDF-doc/div/doc[134]/title/aut
NDAR_V01_0135,"Chandler, Thomas B.","THOMAS B. CHANDLER TO CAPTAIN JAMES WALLACE, R.N.1",Thomas B. Chandler,THOMAS B. CHANDLER,title,/TaggedPDF-doc/div/doc[135]/title/aut
NDAR_V01_0136,"Lewis, William","WILLIAM LEWIS , PURSER OF H.M.S. ROSE TO CHRISTOPHER C",William Lewis,WILLIAM LEWIS,title,/TaggedPDF-doc/div/doc[136]/title/aut
NDAR_V01_0137,"Stephen, Adam (Major)",MAJOR ADAM STEPHEN TO RICHARD HENRY LEE1 [Extract,Major Adam Stephen,MAJOR ADAM STEPHEN,title,/TaggedPDF-doc/div/doc[137]/title/aut
NDAR_V01_0138,"Bruere, George","GEORGE BRUERE , GOVERNOR OF BERMUDA, TO LORD DARTMOUTH",George Bruere,GEORGE BRUERE,title,/TaggedPDF-doc/div/doc[138]/title/aut
NDAR_V01_0139,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Extract] [Wilmingto","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[139]/title/aut
NDAR_V01_0140,"Patterson, John",JOHN PATTERSON AND ZACHARIAH HOOD TO THE COLLECTOR AND,John Patterson,JOHN PATTERSON,title,/TaggedPDF-doc/div/doc[140]/title/aut[1]
NDAR_V01_0140,"Hood, Zachariah",JOHN PATTERSON AND ZACHARIAH HOOD TO THE COLLECTOR AND CONTROLLER OF HIS,Zachariah Hood,ZACHARIAH HOOD,title,/TaggedPDF-doc/div/doc[140]/title/aut[2]
NDAR_V01_0141,"Carolina, Committee of Safety of Wilmington, North","MINUTES OF THE COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA 1 [Wilmington] Friday, February","Committee of Safety of Wilmington, North Carolina","COMMITTEE OF SAFETY OF WILMINGTON, NORTH CAROLINA",title,/TaggedPDF-doc/div/doc[141]/title/aut
NDAR_V01_0142,"Woolsey, George","GEORGE WOOLSEY TO BENJAMIN TITCOMB, FALMOUTH1",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[142]/title/aut
NDAR_V01_0143,"Graves, Vice Admiral Samuel",NARRATIVE OF VICE ADMIRAL SAMUEL GRAVES 1 [Boston] Febry 6th [1775],Vice Admiral Samuel Graves,VICE ADMIRAL SAMUEL GRAVES,title,/TaggedPDF-doc/div/doc[143]/title/aut
NDAR_V01_0145,"Woolsey, George","GEORGE WOOLSEY TO GEORGE SALMON, DUBLIN1 [Ext",George Woolsey,GEORGE WOOLSEY,title,/TaggedPDF-doc/div/doc[145]/title/aut
